Segment,F1,F2,F3,F4,F5,F6
S123,5.8513594,5.886758,4.112463,4.1637187,6.0882087,5.01323
S124,6.118014,5.926057,5.1474414,5.691694,6.638892,6.079701
S125,4.976197,7.070783,4.896507,5.381962,8.154564,5.129339
S126,5.119053,6.2611485,5.182809,5.0595093,8.196807,5.1042867
S127,7.151238,7.907098,4.901734,5.681552,8.61286,6.2100534
S128,7.3268723,7.715683,5.4340377,6.454095,8.796046,5.8542376
S129,5.4915423,6.4118657,4.3635197,5.8341923,9.606898,5.401396
S130,4.8823037,6.182697,5.669967,5.407651,7.2014484,5.43549
S131,7.770898,6.4944534,5.2968698,5.7641263,6.7381864,6.6096454
S132,6.211703,6.0357337,5.2150593,5.8390317,6.8825703,5.5442405
S133,7.541442,5.882489,6.149024,6.2664943,7.305033,5.712438
S134,5.8461075,3.9953322,5.650244,5.47523,5.8237267,5.8201647
S135,6.1018167,4.879573,5.694877,5.772675,5.816848,6.3426514
S136,5.3748155,6.7346153,5.2006807,5.7671294,7.5419745,6.923384
S137,3.3805351,5.8919487,5.681611,5.572184,7.577009,5.915243
S138,2.9382038,5.037427,5.4740295,3.8236585,7.1926055,4.973772
S139,3.5892515,4.076488,4.765805,3.6426332,5.672033,4.743608
S140,5.0561657,5.202838,4.651738,4.6106462,5.6448417,4.726371
S141,4.6366673,4.5680957,4.8535666,4.322084,5.957471,4.3122063
S142,4.541316,4.211831,4.7350526,4.2083583,5.502853,4.0923624
S143,5.204334,4.428425,4.803382,4.3076506,5.4007416,4.7348914
S144,4.887919,5.429364,4.58204,4.450846,6.2132397,5.5355735
S145,4.2894645,5.8612847,4.808707,4.8567953,6.9714327,4.9489193
S146,4.1635113,5.7717724,4.8917456,4.411464,7.2680116,4.7732477
S147,4.740302,5.6351314,4.5364585,4.5011616,6.8182154,4.9440722
S148,5.541537,5.847294,4.4836774,4.8564878,7.056025,5.0805154
S149,5.2333217,5.677388,4.590079,5.18955,7.3375225,4.716731
S150,5.9548354,5.7699585,4.88538,5.422478,6.7427692,5.185133
S151,5.799832,5.2906256,4.5293875,5.121189,6.802972,5.3421636
S152,4.9816475,5.02935,4.475627,5.087991,6.805094,4.7249255
S153,4.7584825,4.9722276,4.8009095,4.840431,6.235905,4.8594694
S154,4.8880577,4.7290883,5.061043,4.6887064,5.7044177,5.1589465
S155,4.9008827,4.521644,4.717501,4.4328775,5.7130346,4.856629
S156,4.70693,4.806725,4.8641686,4.632496,5.82985,4.6535697
S157,4.9057436,4.18043,5.2993097,4.608081,5.514803,4.9468164
S158,4.352475,4.6749516,4.807614,4.0419827,5.958407,5.204654
S159,4.12645,5.3151665,4.7901773,4.36729,6.362402,5.1365247
S160,4.3146873,5.8389983,4.981903,4.599637,6.8232083,4.9900436
S161,4.2252088,5.3100977,4.804268,4.2512274,6.820179,4.7886453
S162,4.7240033,5.6045747,4.3115354,4.395822,6.799786,4.7587743
S163,5.343219,5.574595,4.593878,4.990632,6.8371363,4.9156246
S164,5.3336096,5.5614223,4.548769,5.0664034,6.9462614,4.9136434
S165,5.310584,5.3116627,4.498347,4.9261975,6.921214,4.868058
S166,5.069556,5.323108,4.489109,5.0304503,6.722424,4.982428
S167,6.222422,6.1843786,5.013642,5.468907,6.406611,5.641648
S168,5.832193,5.291071,4.724574,5.244401,7.14768,5.790459
S169,4.7557354,5.2638993,4.7740254,5.254584,6.803709,4.64937
S170,5.592302,4.8059063,5.1466575,4.940136,6.526409,5.4212174
S171,6.4230814,6.6907616,5.3405256,5.6611204,6.379506,6.334872
S172,6.707118,6.104555,5.096991,5.9132085,7.917862,6.5423007
S173,4.6910567,6.5698347,4.6619816,5.810935,8.285003,5.286027
S174,5.1216774,4.50396,5.5582905,5.141767,6.676339,5.403754
S175,5.1830554,6.1317844,4.4734454,4.5197754,6.795413,5.9088216
S176,5.8990383,6.213033,5.3718204,5.620634,7.0055847,5.9297395
S177,5.1998153,6.21215,5.123987,5.710809,7.563987,5.944985
S178,4.741413,4.1238623,5.4509945,4.816497,6.1160855,4.7882977
S179,6.0691047,5.032458,4.550377,4.4311175,6.4115953,5.1973243
S180,4.819424,4.8124657,5.02849,5.491045,5.5904984,5.3905582
