Segment,F1,F2,F3,F4,F5,F6
S908,6.5784225,6.968102,7.8115773,9.868211,8.993544,7.928318
S909,6.9449334,7.1089907,8.089113,9.871768,9.191462,8.098246
S910,7.1709456,7.2037735,8.258192,9.869263,9.333034,8.187418
S911,7.41089,7.347197,8.427546,9.8543,9.510286,8.33513
S912,7.797278,7.5157576,8.702882,9.857016,9.716336,8.558609
S913,8.534195,7.8335137,9.218065,9.815003,10.176303,8.956156
S914,9.193623,8.057721,9.729383,9.821204,10.499284,9.251206
S915,9.666003,8.250349,10.080014,9.793941,10.820729,9.435933
S916,9.817493,8.333279,10.183765,9.804726,10.906016,9.515483
S917,9.891451,8.392746,10.2240305,9.813731,10.954663,9.567719
S918,10.05697,8.493485,10.32572,9.813653,11.062576,9.685171
S919,10.762528,8.838308,10.80987,9.771262,11.518821,10.131111
S920,11.602066,9.118089,11.4453125,9.786129,11.926109,10.535897
S921,11.743686,9.060073,11.592722,9.828473,11.932435,10.434169
S922,10.912214,8.772662,11.009174,9.843379,11.506453,9.9942
S923,9.519588,8.281254,9.973465,9.926339,10.66128,9.388995
S924,8.35026,7.8457155,9.064426,9.964465,9.988597,8.857381
S925,7.4331813,7.470758,8.344876,9.9959545,9.439942,8.426948
S926,6.789304,7.194376,7.8429437,9.998014,9.071748,8.101308
S927,6.3464274,6.983518,7.5064483,9.993805,8.808456,7.866263
S928,6.080347,6.85017,7.3201494,9.971302,8.662039,7.7150493
S929,6.0001807,6.7876267,7.2792697,9.936981,8.619064,7.6593795
S930,6.091962,6.78793,7.375052,9.904111,8.67143,7.6931467
S931,6.038886,6.7161226,7.408108,9.901806,8.6240425,7.6234846
S932,6.251506,6.851358,7.562626,9.847437,8.854822,7.74278
S933,6.20124,6.823658,7.5617704,9.900365,8.697005,7.7387815
S934,6.0733614,6.767213,7.4597306,9.867252,8.725582,7.6231847
S935,5.6627393,6.643197,7.1409225,9.911238,8.447456,7.494123
S936,5.327384,6.5154448,6.880903,9.924546,8.263337,7.3357615
S937,5.0569563,6.4161777,6.65977,9.933149,8.10834,7.2171135
S938,4.9178634,6.357038,6.5441656,9.936135,8.019754,7.1559057
S939,4.819,6.302138,6.479912,9.934073,7.9517045,7.0942817
S940,4.741964,6.2584934,6.430568,9.921164,7.917431,7.0382285
S941,4.6004605,6.1879015,6.3450165,9.92275,7.8266587,6.9645767
S942,4.5373726,6.166406,6.3035183,9.90739,7.8125587,6.929637
S943,4.4949765,6.1464086,6.2786455,9.913404,7.7608,6.9248934
S944,4.429081,6.107463,6.2550244,9.913815,7.73335,6.8744245
S945,4.3090177,6.0616755,6.163632,9.915267,7.6677775,6.817792
S946,4.1727676,6.0129137,6.0578656,9.919263,7.5866394,6.7605653
S947,4.0394597,5.96233,5.9553494,9.921871,7.503798,6.700944
S948,3.9438994,5.926971,5.876711,9.918847,7.4505143,6.656678
S949,3.8784854,5.8989778,5.826353,9.918895,7.4042315,6.6285925
S950,3.8327782,5.8749022,5.7956057,9.915612,7.377039,6.6013894
S951,3.8189423,5.8676596,5.782093,9.912707,7.371832,6.5947723
S952,3.90931,5.9046774,5.8430824,9.908942,7.427094,6.645203
S953,4.234676,6.0316715,6.0666227,9.898724,7.617318,6.816269
S954,4.9575753,6.313119,6.5801134,9.879668,8.036454,7.1852136
S955,6.203603,6.7996144,7.504166,9.8294115,8.753711,7.814595
S956,7.3354683,7.194376,8.395543,9.818855,9.342508,8.310208
S957,7.9921465,7.43243,8.920772,9.795584,9.771387,8.547474
S958,8.089619,7.528971,8.986329,9.812669,9.863104,8.609639
S959,7.96785,7.5342536,8.880311,9.852967,9.787172,8.587191
S960,7.8972535,7.564446,8.797813,9.873212,9.768326,8.591614
S961,8.125245,7.701769,8.91814,9.875252,9.9143715,8.758956
S962,8.434656,7.807988,9.1434765,9.890173,10.051945,8.899796
S963,8.5469055,7.8170214,9.232384,9.886213,10.116692,8.880599
S964,8.437681,7.8002963,9.139812,9.870828,10.094184,8.818472
S965,8.195247,7.695345,8.96227,9.892428,9.922332,8.70793
S966,8.134412,7.6881537,8.908538,9.869231,9.9241495,8.698374
S967,8.061533,7.6334167,8.875614,9.893732,9.841235,8.659985
S968,7.7075605,7.4131517,8.633049,9.92611,9.574412,8.413984
S969,7.0706596,7.211622,8.146549,9.909401,9.300213,8.119697
S970,6.3098536,6.9277444,7.573861,9.956593,8.79088,7.8087506
S971,5.8345156,6.756019,7.187525,9.9381,8.567469,7.579893
S972,5.55589,6.6432867,6.975771,9.945485,8.363741,7.483173
S973,5.434928,6.5654783,6.9053535,9.934553,8.302781,7.395097
S974,5.2437615,6.461714,6.795212,9.9301815,8.192994,7.2738366
S975,5.034406,6.373101,6.647707,9.918372,8.094274,7.1623945
S976,4.959804,6.345279,6.588229,9.911709,8.050865,7.1469316
S977,5.031847,6.362419,6.6522346,9.907771,8.0732,7.19089
S978,5.3402133,6.4796433,6.8776913,9.889128,8.277107,7.3384275
S979,5.65563,6.5937586,7.139439,9.897743,8.430618,7.488759
S980,5.9864473,6.720296,7.379453,9.88087,8.646206,7.621142
S981,6.319656,6.8648925,7.617557,9.878747,8.84444,7.796118
S982,7.1039515,7.228059,8.181271,9.824631,9.338015,8.239306
S983,7.952617,7.532295,8.8433485,9.831505,9.749786,8.652923
S984,8.716823,7.830055,9.414765,9.78765,10.246465,8.970281
S985,9.261852,8.089415,9.802027,9.776439,10.590687,9.264575
S986,9.556723,8.198871,10.019425,9.80998,10.7148,9.392698
S987,9.739732,8.318168,10.13146,9.795572,10.874827,9.48051
S988,9.702421,8.316127,10.092237,9.838465,10.815516,9.477039
S989,9.375879,8.157651,9.857134,9.882646,10.596254,9.26771
S990,8.8065605,7.9652414,9.422244,9.900441,10.309217,8.987054
S991,8.274512,7.7908916,8.995663,9.930595,9.992687,8.777985
S992,7.737129,7.538071,8.588437,9.963331,9.627655,8.497783
S993,7.0693836,7.220578,8.089892,9.963459,9.244913,8.126844
S994,6.4176035,6.984697,7.6003737,9.952876,8.905973,7.837035
S995,5.8812356,6.765094,7.2211285,9.965273,8.550071,7.605818
S996,5.3659644,6.5262814,6.8682466,9.954747,8.261477,7.327653
S997,4.8097363,6.2961907,6.481258,9.94241,7.956973,7.058551
S998,4.34833,6.1082845,6.149596,9.931177,7.684853,6.8562746
S999,4.079455,6.0008492,5.9474587,9.925076,7.5350103,6.7397895
S1000,3.92142,5.930569,5.847009,9.925581,7.423545,6.6652
S1001,3.9334862,5.9288864,5.8494806,9.909243,7.4492364,6.6603317
S1002,4.2173586,6.0348473,6.0421696,9.898184,7.60862,6.8178787
S1003,4.636759,6.182788,6.3775487,9.895239,7.829159,7.0142684
S1004,5.7614093,6.651835,7.1746216,9.80791,8.553067,7.5866423
S1005,7.526867,7.366556,8.48389,9.765254,9.514142,8.557702
S1006,8.84813,7.7815456,9.570758,9.772863,10.158916,9.053202
S1007,9.324571,7.957917,9.938455,9.7470665,10.561705,9.189575
S1008,8.933754,7.9179463,9.635045,9.818309,10.33979,9.083115
S1009,8.779803,7.9550314,9.451426,9.851453,10.279841,9.098924
S1010,8.968201,8.06431,9.535738,9.878888,10.367451,9.244967
S1011,9.488829,8.285348,9.888067,9.855868,10.687721,9.5034895
S1012,10.113702,8.52207,10.334082,9.83449,11.047732,9.78935
S1013,10.081985,8.421014,10.3673935,9.885771,10.91058,9.636761
S1014,9.40266,8.16513,9.88325,9.860255,10.610305,9.245833
S1015,8.344557,7.7825217,9.068344,9.907414,9.97751,8.799669
S1016,7.5344486,7.456933,8.445525,9.938942,9.503804,8.434759
S1017,6.9204526,7.2046576,7.9951863,9.9591055,9.161371,8.135024
S1018,6.5348487,7.0506434,7.6900277,9.962637,8.947729,7.9481025
S1019,6.2011957,6.895588,7.4471064,9.969181,8.735312,7.7707562
S1020,5.920338,6.7673144,7.244901,9.949161,8.592406,7.6081934
S1021,5.712991,6.6684265,7.1025114,9.934151,8.472456,7.5075912
S1022,5.5859523,6.593715,7.03519,9.918874,8.392866,7.439958
S1023,5.6620636,6.614395,7.1012883,9.898263,8.462983,7.476385
S1024,5.7450113,6.6360564,7.2029915,9.909904,8.49119,7.5158997
S1025,5.8592052,6.680866,7.2871113,9.896596,8.580577,7.5507827
S1026,6.3395166,6.915923,7.6072855,9.860053,8.897308,7.8404446
S1027,6.825883,7.0742383,7.9976134,9.890023,9.080928,8.076244
S1028,7.248796,7.234242,8.328308,9.841887,9.389793,8.2145605
S1029,7.3203816,7.2709136,8.374144,9.864054,9.415869,8.258467
S1030,7.3035817,7.287048,8.353134,9.87183,9.422514,8.256098
S1031,7.27694,7.303088,8.317124,9.88497,9.412341,8.269651
S1032,7.357558,7.3504024,8.362353,9.891427,9.458616,8.328114
S1033,7.4507318,7.375192,8.428516,9.899085,9.495403,8.362424
S1034,7.4705644,7.3765297,8.439183,9.895542,9.51317,8.350077
S1035,7.458767,7.3907466,8.426637,9.892557,9.525534,8.35391
S1036,7.508167,7.4124193,8.460702,9.893812,9.545208,8.389275
S1037,7.580533,7.422284,8.512569,9.892045,9.574107,8.412965
S1038,7.884907,7.5751977,8.742011,9.847967,9.801401,8.59043
S1039,8.2903385,7.7218356,9.052919,9.856132,9.991521,8.8080635
S1040,9.313659,8.199314,9.78403,9.761706,10.692612,9.3882675
S1041,9.718706,8.274361,10.178913,9.824002,10.711608,9.479542
S1042,9.493679,8.145707,10.052294,9.810139,10.633659,9.24539
S1043,8.367018,7.7894826,9.183127,9.869992,10.0167885,8.798543
S1044,7.4650326,7.462993,8.444236,9.939624,9.459208,8.442935
S1045,6.8171782,7.199141,7.9194884,9.96935,9.07948,8.132838
S1046,6.3475323,6.9937882,7.541675,9.977832,8.808838,7.891388
S1047,6.031395,6.8456526,7.2984095,9.974773,8.628216,7.721222
S1048,5.823319,6.737911,7.1575317,9.960557,8.511613,7.5968986
S1049,5.7894588,6.7025285,7.1354837,9.935193,8.504802,7.5671315
S1050,5.5484867,6.5601997,7.029302,9.92795,8.322787,7.411545
S1051,5.444231,6.521859,6.9451475,9.88081,8.351679,7.3408074
S1052,5.693857,6.635657,7.125022,9.891335,8.482813,7.534493
S1053,5.875663,6.674467,7.3189898,9.912841,8.511007,7.5823
S1054,5.910547,6.685932,7.3329124,9.874852,8.626897,7.542566
S1055,5.628777,6.6053553,7.127506,9.911314,8.420906,7.460986
S1056,5.3298683,6.488062,6.904475,9.9180975,8.264097,7.3102565
S1057,4.977815,6.3615355,6.6301193,9.927857,8.061202,7.1565647
S1058,4.7798495,6.2944045,6.4586296,9.929943,7.949807,7.080411
S1059,5.6175914,6.6796856,7.019669,9.849471,8.489748,7.5540032
S1060,6.4552693,6.923395,7.7093425,9.872328,8.766082,7.9281983
S1061,7.033925,7.109936,8.18973,9.790499,9.24657,8.083902
S1062,6.8938775,7.0639305,8.081958,9.841749,9.12392,8.049734
S1063,6.7362447,7.0377207,7.9495983,9.851779,9.076745,7.9969573
S1064,6.69933,7.060885,7.902785,9.876356,9.055103,8.032152
S1065,6.7967396,7.099741,7.9587517,9.898303,9.0903015,8.089446
S1066,6.800504,7.0770526,7.957759,9.913529,9.085184,8.051248
S1067,6.5653925,6.972689,7.776237,9.926955,8.960604,7.9085426
S1068,6.1667604,6.837742,7.470086,9.940432,8.748579,7.725908
S1069,5.828032,6.719056,7.206297,9.939741,8.552782,7.576237
S1070,5.79439,6.6999555,7.155404,9.9268265,8.534064,7.5753574
S1071,5.8765817,6.711652,7.2636876,9.927095,8.5577,7.6074452
S1072,6.171063,6.8238063,7.4757376,9.893828,8.764117,7.728522
S1073,6.9320917,7.169798,8.034477,9.838042,9.234722,8.164427
S1074,8.085918,7.6092734,8.895739,9.809585,9.856323,8.76081
S1075,8.989648,7.8869853,9.611199,9.794376,10.332938,9.102571
S1076,9.693879,8.232231,10.110082,9.724012,10.883167,9.454499
S1077,10.289252,8.511654,10.536624,9.756669,11.191622,9.824328
S1078,10.343842,8.46936,10.625173,9.83441,11.092307,9.739236
S1079,9.725692,8.287078,10.189062,9.837864,10.816071,9.410746
S1080,8.7011175,7.955416,9.37623,9.915,10.201565,9.003247
S1081,7.92183,7.665193,8.739967,9.962666,9.73646,8.658144
S1082,7.6622334,7.6042595,8.494786,9.946536,9.626862,8.5706415
S1083,7.78632,7.619364,8.580137,9.945512,9.64451,8.637537
S1084,8.09251,7.6734486,8.819367,9.894555,9.827695,8.718013
S1085,8.419929,7.7821236,9.081149,9.843336,10.057073,8.857018
S1086,8.642293,7.832736,9.286056,9.835454,10.162719,8.939829
S1087,8.694119,7.832488,9.345851,9.82096,10.20136,8.927468
S1088,8.60306,7.8218083,9.291003,9.825035,10.178537,8.894545
S1089,8.397104,7.7490406,9.159532,9.867763,10.041436,8.796226
