Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S302,6.799024,8.8720455,8.6876955,7.731,6.3098154,6.6142445,5.940118,7.213439,6.8294425,6.4117675,7.2018313,8.696319
S303,9.375608,10.169521,8.196503,9.0367,8.108963,8.6719055,8.351891,8.651036,8.357813,8.026348,8.514406,10.560228
S304,9.304755,8.141374,7.751009,9.4052925,8.906902,9.533727,10.101704,9.116736,9.399998,9.235849,8.756507,9.439428
S305,5.7602134,6.132487,5.8909016,7.569243,8.644502,9.604546,9.321143,7.9449944,9.044253,8.599211,8.829043,9.048865
S306,10.183456,9.583984,9.577634,9.115114,9.566586,11.808241,8.811066,7.226958,8.4733715,7.735647,10.025133,8.709123
S307,12.019542,10.441376,10.557345,8.864049,9.279435,9.650093,8.810837,8.844202,8.450936,7.15029,7.004933,7.661621
S308,10.82485,9.16558,8.370555,8.679917,8.778213,8.2752695,7.865797,8.267079,7.567223,7.4048615,6.4905443,6.878682
S309,10.308332,9.9592495,9.846564,8.617597,8.766433,8.941906,8.288044,8.258391,8.028864,7.2340226,7.534099,7.243176
S310,3.823618,4.479064,5.1411543,6.95982,5.5573916,6.664274,6.418292,6.3501935,7.5683084,6.9401174,6.520537,7.082967
S311,4.545181,2.4795918,3.8047469,6.7480183,4.558114,5.3288503,5.916456,6.0516887,6.5333586,6.8804035,6.3426604,5.9779634
S312,6.8422403,6.5700293,6.3447537,7.5729613,7.5488825,7.4922347,6.794169,7.5443892,7.6414986,7.7069035,6.694638,7.910706
S313,5.71334,6.862166,5.2750497,7.710852,7.6220083,8.606352,7.042625,7.117348,7.374575,7.6752405,8.663418,9.126692
S314,5.5876274,6.1353683,6.875072,7.0894313,7.0524096,7.8419485,8.627512,7.977995,7.9469647,6.890582,7.557397,8.80335
S315,6.5778913,8.807214,8.780918,7.749234,7.058927,8.25499,6.9540377,7.470315,7.989568,6.971936,8.523773,9.442389
S316,10.1999655,10.2339,8.646172,9.761128,7.521113,9.354858,8.052377,7.8416023,8.376969,7.94982,9.115044,10.16365
S317,7.523207,6.5263734,7.110915,8.430835,8.531094,8.857269,10.039426,9.323515,9.31692,9.055568,7.944328,8.775778
S318,8.473373,7.346753,7.1155195,8.5701,9.542753,10.30021,9.148306,7.2964644,8.648804,9.184401,9.202619,8.482104
S319,8.94068,9.195905,8.220035,8.204282,9.044279,10.644338,8.292552,7.743786,8.097213,7.1089926,8.143156,8.252421
