Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S1410,8.218719,8.247097,8.363742,8.30869,8.855514,8.783394,8.245923,8.445793,8.941405,8.730247,8.379838,9.137556
S1411,8.194192,8.186739,8.408996,8.282346,8.906503,8.832732,8.267917,8.485511,8.997073,8.765873,8.428634,9.265337
S1412,7.824807,7.787843,8.210522,7.9531126,8.73688,8.674837,8.105611,8.327148,8.8806,8.643558,8.308253,9.292569
S1413,7.3681173,7.2917953,7.978247,7.5617685,8.527942,8.484333,7.9011755,8.137948,8.739013,8.491392,8.168437,9.326764
S1414,6.926605,6.8674655,7.657653,7.1891093,8.224825,8.202554,7.6509075,7.873018,8.498945,8.27346,7.9402056,9.155681
S1415,6.8470387,6.8298798,7.539718,7.1403003,8.094829,8.082429,7.5629187,7.769965,8.379987,8.180167,7.8372602,8.972384
S1416,6.60871,6.6011133,7.3679724,6.9415145,7.9289923,7.9272685,7.4258823,7.628648,8.246297,8.060912,7.71329,8.877588
S1417,6.131195,6.1200256,7.057407,6.5300193,7.6423445,7.65895,7.1777053,7.376172,8.025434,7.8546658,7.5011644,8.778068
S1418,5.726601,5.719865,6.7862644,6.191678,7.383235,7.4182496,6.9562736,7.1526794,7.8225355,7.6675572,7.311399,8.660045
S1419,5.329094,5.3345566,6.5068994,5.8612266,7.113729,7.1671667,6.7304664,6.9219923,7.6074524,7.473094,7.111694,8.514085
S1420,5.0377636,5.1076,6.170023,5.614628,6.777331,6.8493543,6.5083804,6.644921,7.325326,7.229441,6.8372684,8.206084
S1421,4.805624,4.9314747,5.8439474,5.408783,6.4451027,6.5357423,6.3198223,6.380582,7.0607204,6.9844384,6.561706,7.9460144
S1422,4.5877624,4.7504153,5.5750275,5.214833,6.174292,6.2806067,6.160111,6.1631794,6.84905,6.7846284,6.33976,7.760542
S1423,4.511495,4.703776,5.443397,5.1508183,6.0353994,6.149957,6.0847964,6.055259,6.7356114,6.682135,6.2242327,7.631748
S1424,4.6050253,4.8026743,5.5150533,5.2438297,6.0949063,6.206326,6.126362,6.1107945,6.774296,6.725695,6.273123,7.6274214
S1425,4.9098954,5.1340938,5.708736,5.5200477,6.2697797,6.3675747,6.263442,6.2645965,6.8863277,6.8554006,6.401764,7.5964475
S1426,5.339435,5.60578,5.960524,5.894461,6.506009,6.582224,6.457421,6.467387,7.0359898,7.0316634,6.566429,7.544294
S1427,5.8058214,6.15043,6.142246,6.280453,6.681297,6.7345853,6.642102,6.616385,7.128741,7.1649513,6.661711,7.380973
S1428,6.222777,6.5617867,6.486756,6.627652,7.03417,7.058887,6.887321,6.8988767,7.386221,7.427717,6.9250493,7.5117583
S1429,6.598245,6.886416,6.838228,6.93822,7.383619,7.386231,7.141208,7.1898303,7.6752925,7.680171,7.1992106,7.794188
S1430,6.8975935,7.155101,7.0838346,7.1815686,7.6273685,7.614557,7.3334017,7.3939295,7.8796606,7.855334,7.3853045,7.9852295
S1431,7.073268,7.278567,7.2874928,7.321738,7.833241,7.8102555,7.4791937,7.5636578,8.065145,8.002138,7.552814,8.22355
S1432,7.151525,7.317941,7.404279,7.381471,7.9544835,7.9269404,7.5604467,7.660936,8.1796665,8.088446,7.654114,8.38858
S1433,6.9245553,7.0226474,7.3713155,7.1787205,7.9414463,7.9205003,7.5079546,7.6373024,8.203843,8.076949,7.666609,8.58852
S1434,6.514348,6.5379734,7.23345,6.82918,7.823905,7.8192415,7.359969,7.525692,8.149944,7.989061,7.6087985,8.760613
S1435,5.898485,5.8740144,6.9147887,6.3081465,7.530914,7.552716,7.0771008,7.2645006,7.9478154,7.7755814,7.413169,8.784644
S1436,5.215739,5.1699905,6.508183,5.737692,7.1458716,7.1991487,6.7307014,6.9289517,7.6612563,7.49629,7.1427965,8.690092
S1437,4.632206,4.6101403,6.0501695,5.252793,6.6912384,6.777928,6.3854604,6.551258,7.3092012,7.164001,6.8013935,8.452524
S1438,4.4303145,4.4650464,5.764701,5.1003466,6.3773046,6.4863706,6.202244,6.313551,7.0553994,6.930876,6.5525036,8.1804905
S1439,4.3552895,4.4594436,5.5450954,5.045485,6.134104,6.255703,6.080827,6.132526,6.8459454,6.751436,6.3465824,7.900296
S1440,4.242318,4.3895264,5.3504825,4.94622,5.9304023,6.060805,5.9703345,5.9757175,6.676193,6.601325,6.1748595,7.714536
S1441,4.2121625,4.409629,5.203803,4.9153543,5.77589,5.9110723,5.900236,5.857617,6.5401793,6.488028,6.0362883,7.5244985
S1442,4.267855,4.5242047,5.1030765,4.9543495,5.6691813,5.804928,5.8713956,5.7768393,6.4365606,6.410733,5.9287014,7.3265676
S1443,4.296414,4.5889597,5.0313253,4.9656343,5.6002064,5.7351923,5.853653,5.7208858,6.371223,6.361192,5.8562503,7.2082095
S1444,4.369555,4.700048,4.991106,5.015523,5.562874,5.6957746,5.8598022,5.689649,6.3297257,6.335274,5.8073587,7.0947404
S1445,4.566656,4.894345,5.158339,5.186564,5.7293715,5.851093,5.9737735,5.824475,6.452342,6.4588585,5.935145,7.153247
S1446,4.7262297,5.0421677,5.315264,5.323279,5.8888903,5.9999847,6.076878,5.951909,6.573515,6.577193,6.0600657,7.2366595
S1447,4.9345803,5.2237267,5.5527916,5.5094113,6.1257834,6.2229056,6.220418,6.1435823,6.7562175,6.752122,6.2527947,7.382883
S1448,5.3464766,5.6214767,5.9318805,5.8805485,6.4926805,6.5667043,6.460915,6.4475684,7.0261393,7.023299,6.5436673,7.526761
S1449,5.837055,6.110731,6.3407326,6.3136387,6.890349,6.9360547,6.733824,6.7771554,7.3119173,7.318012,6.8499928,7.6461487
S1450,6.0813847,6.369073,6.495269,6.5075374,7.0533996,7.0819125,6.862535,6.9063573,7.4236097,7.440576,6.9599957,7.6648965
S1451,6.273702,6.5447016,6.6521654,6.6573315,7.2166524,7.232588,6.9877677,7.038181,7.556219,7.559571,7.0808454,7.7813234
S1452,6.262433,6.4756866,6.7406535,6.634386,7.318377,7.3305273,7.04082,7.1150155,7.6631618,7.6313376,7.171868,7.9967937
