Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S2004,8.946089,10.965614,11.555968,7.0738716,9.847588,8.1072,10.06945,9.357519,8.976548,9.4309435,9.773346,7.205663
S2005,8.912667,10.962969,11.533468,7.0830116,9.846881,8.117614,10.05737,9.347474,8.955451,9.416182,9.7730665,7.1801543
S2006,8.897122,10.988182,11.542566,7.123433,9.873935,8.165735,10.05531,9.35935,8.963138,9.407782,9.786139,7.1622853
S2007,8.97149,11.099222,11.660916,7.2345314,9.987111,8.293432,10.098081,9.447808,9.067943,9.428366,9.834729,7.1891704
S2008,8.954739,11.070687,11.642917,7.217726,9.95516,8.281529,10.087046,9.423547,9.05626,9.430639,9.826296,7.1906667
S2009,8.914292,11.000974,11.580921,7.1560345,9.881693,8.216543,10.061319,9.368652,9.0044365,9.425872,9.799415,7.183675
S2010,9.027148,11.087327,11.698223,7.2110243,9.968882,8.27376,10.114826,9.452581,9.106836,9.461319,9.832173,7.2422404
S2011,9.206871,11.23145,11.889517,7.305967,10.1146755,8.372904,10.201867,9.589002,9.274362,9.516537,9.886387,7.3336506
S2012,9.489538,11.488213,12.212163,7.49602,10.375248,8.576894,10.343213,9.822127,9.557151,9.601302,9.986496,7.470007
S2013,9.657363,11.598751,12.38156,7.5610094,10.484767,8.645834,10.421465,9.931874,9.708591,9.659045,10.02791,7.5654063
S2014,9.795103,11.678195,12.511833,7.59867,10.563592,8.683317,10.484188,10.015335,9.824342,9.70711,10.056648,7.6456003
S2015,9.827556,11.66823,12.523868,7.5709114,10.552375,8.64987,10.495017,10.016534,9.835535,9.721672,10.05017,7.672255
S2016,9.706194,11.556672,12.383651,7.4870553,10.439195,8.559418,10.433792,9.916265,9.712239,9.685114,10.006546,7.613776
S2017,9.657654,11.519908,12.3292465,7.459584,10.4029255,8.528081,10.41051,9.88201,9.662957,9.667613,9.9914875,7.586289
S2018,9.620348,11.5202875,12.3066635,7.475703,10.404628,8.547435,10.3964405,9.874043,9.64191,9.651267,9.993333,7.557846
S2019,9.525483,11.488418,12.236657,7.4852896,10.372381,8.566006,10.355663,9.830826,9.581278,9.618525,9.986096,7.499596
S2020,9.874302,11.7355175,12.587703,7.627976,10.622018,8.709752,10.5217,10.072661,9.889326,9.729499,10.076007,7.6852427
S2021,10.106764,11.893544,12.817345,7.7139263,10.782136,8.794726,10.631886,10.229057,10.090603,9.804162,10.132794,7.8102813
S2022,9.968811,11.795023,12.681223,7.6597013,10.682351,8.742342,10.566224,10.131984,9.972186,9.76225,10.09802,7.738632
S2023,9.863046,11.704509,12.566737,7.5988536,10.590111,8.679835,10.51361,10.048238,9.872605,9.731643,10.06439,7.6877227
S2024,9.525496,11.457118,12.224936,7.45479,10.338461,8.536216,10.351093,9.808804,9.574252,9.627185,9.974908,7.5126753
S2025,9.604266,11.479518,12.279085,7.4411297,10.36024,8.513686,10.383856,9.84296,9.621148,9.654041,9.978565,7.5620723
S2026,9.514219,11.393293,12.168956,7.3702674,10.273141,8.433938,10.338324,9.766894,9.523242,9.62487,9.942916,7.5175214
S2027,9.501764,11.368809,12.138892,7.336389,10.249671,8.390364,10.33124,9.74899,9.494447,9.61808,9.929309,7.5106792
S2028,9.642325,11.517607,12.305166,7.44765,10.404003,8.505409,10.405791,9.879172,9.6366,9.652991,9.98559,7.567442
S2029,9.775235,11.679213,12.483359,7.587572,10.570071,8.659153,10.478741,10.013984,9.7920475,9.68792,10.051034,7.6197677
S2030,9.652219,11.580079,12.360173,7.5307674,10.467845,8.605966,10.4188385,9.918215,9.687592,9.654759,10.016328,7.5621433
S2031,9.513159,11.454629,12.208473,7.44647,10.339058,8.520662,10.348658,9.8034315,9.556804,9.617117,9.970505,7.498559
S2032,9.307187,11.251762,11.965594,7.291658,10.131655,8.355347,10.242514,9.623788,9.345014,9.558915,9.891724,7.405392
S2033,9.028894,10.994978,11.642104,7.096987,9.870796,8.144316,10.101996,9.393336,9.060389,9.474334,9.790655,7.270995
S2034,8.709039,10.711015,11.272851,6.88165,9.583691,7.9080577,9.942769,9.135929,8.733768,9.372812,9.677469,7.1106076
S2035,8.41586,10.466051,10.939392,6.697515,9.337898,7.703125,9.799829,8.910133,8.436747,9.274851,9.578566,6.956219
S2036,8.1257,10.241598,10.62022,6.536415,9.114074,7.523708,9.661548,8.697604,8.151701,9.175116,9.488293,6.7976007
S2037,7.9135704,10.097897,10.397394,6.4404206,8.973138,7.4153404,9.564263,8.555026,7.9510336,9.098029,9.430306,6.6738815
S2038,7.827469,10.082259,10.330707,6.449593,8.9627,7.4235864,9.532046,8.524264,7.8879857,9.059236,9.424478,6.608844
S2039,7.8816323,10.198826,10.434036,6.5665207,9.085627,7.5530806,9.570259,8.611036,7.976181,9.066092,9.473201,6.6139336
S2040,7.7817864,10.237734,10.416357,6.677441,9.126984,7.6946034,9.537299,8.6099205,7.962858,9.028721,9.502507,6.5370827
S2041,7.878702,10.395559,10.592624,6.8554063,9.2843895,7.908756,9.593038,8.732075,8.123713,9.062264,9.577379,6.577005
S2042,8.411479,10.784383,11.155878,7.112217,9.672649,8.187483,9.845159,9.107506,8.62507,9.243114,9.728746,6.8699064
S2043,8.709186,10.983585,11.465836,7.242395,9.868193,8.333303,9.981733,9.305896,8.903868,9.350806,9.808468,7.0432935
S2044,9.102348,11.232621,11.852779,7.380522,10.114966,8.4777975,10.161583,9.560679,9.247777,9.486431,9.901718,7.268193
S2045,9.73141,11.739163,12.529789,7.7236495,10.626317,8.841187,10.46594,10.038924,9.842174,9.683619,10.095908,7.590501
S2046,10.2259655,12.079255,13.028186,7.9229383,10.966059,9.047666,10.697767,10.375227,10.283144,9.846775,10.22181,7.8622923
S2047,10.651655,12.380507,13.460845,8.103571,11.26825,9.234304,10.898798,10.670669,10.664507,9.985346,10.333978,8.092172
S2048,10.944717,12.554522,13.73634,8.184035,11.4417715,9.311506,11.032972,10.852174,10.907723,10.083842,10.395066,8.259053
S2049,11.387045,12.923465,14.216337,8.435199,11.8166275,9.574708,11.250156,11.1958,11.326667,10.218191,10.535612,8.478413
S2050,11.92573,13.418091,14.837357,8.8063755,12.318436,9.975489,11.520241,11.6414585,11.871142,10.380748,10.73005,8.737569
S2051,12.113766,13.548188,15.040781,8.897952,12.445205,10.081097,11.607829,11.766523,12.056395,10.450397,10.782919,8.848585
S2052,12.149603,13.544153,15.071421,8.892464,12.43632,10.082174,11.618923,11.771171,12.088742,10.4737,10.784592,8.884107
S2053,12.096309,13.44159,14.982894,8.798163,12.327845,9.982117,11.582804,11.692899,12.01487,10.468676,10.744223,8.878621
S2054,12.036803,13.294699,14.851195,8.637256,12.175919,9.797858,11.539606,11.585974,11.899745,10.459307,10.679066,8.874116
S2055,11.8052025,13.022758,14.533559,8.388601,11.900682,9.514776,11.415952,11.358572,11.61756,10.388857,10.563409,8.772035
S2056,11.420998,12.659234,14.06492,8.087728,11.536232,9.174322,11.223832,11.036042,11.199605,10.262774,10.412237,8.578695
S2057,10.416992,11.904388,13.006481,7.59738,10.777253,8.653847,10.743768,10.313444,10.26523,9.935713,10.123989,8.044173
