Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S436,11.585831,10.756609,-0.668966,-1.509405,14.5663,1.451135
S437,11.173722,10.355108,-0.632412,-1.33406,14.5663,1.382347
S438,11.030905,10.226883,-0.547111,-1.017611,14.5663,1.791641
S439,10.284063,9.488128,-0.6328,-0.628534,14.5663,1.884357
S440,10.303771,9.509034,-0.507061,-0.562086,14.5663,2.11113
S441,9.383262,8.776445,0.233332,-7.174464,11.981057,3.559595
S442,11.10259,10.931571,0.441092,-55.419381,14.637035,4.707283
S443,11.510185,11.326754,-0.036448,-160.177032,14.637035,6.050724
S444,10.864977,10.5874,-0.142564,-148.206643,14.637035,5.833946
S445,10.434288,9.872054,-0.539878,-103.750224,14.637035,5.620629
S446,9.678119,8.583344,-0.691288,-31.393012,14.637035,5.099592
S447,8.744051,6.9626,-0.699936,-10.089522,14.637035,3.56597
S448,6.735937,5.400737,-0.637214,-6.17783,12.847039,2.672242
S449,4.352904,3.684351,-0.405127,-3.207999,7.544932,1.116406
S450,3.088045,2.539343,-0.020417,-1.631812,5.265858,0.618648
S451,2.552845,1.876404,0.014841,-0.926062,5.265858,0.454488
S452,2.558155,1.88301,0.11815,-0.186956,5.265858,0.431201
S453,2.764448,2.242833,0.312949,0.013689,5.265858,0.461695
S454,1.745595,1.431613,0.747437,0.300008,2.605238,0.19029
S455,1.521906,1.248956,0.542071,-0.023714,2.605238,0.131012
S456,1.598493,1.365567,0.485587,-0.547697,2.605238,0.141494
S457,1.82232,1.677981,0.362967,-2.211809,2.605238,0.170735
S458,1.663821,1.497848,0.338265,-1.87144,2.605238,0.154915
S459,1.660617,1.495798,-0.502279,-0.851405,2.592941,0.187638
S460,3.035551,2.468877,-0.764938,-0.45308,6.237015,0.57787
S461,3.890341,3.249158,-0.818204,-0.692804,6.237015,0.93019
S462,4.788451,4.182636,-0.946914,-1.146087,6.975415,1.56686
S463,5.776655,5.189674,-0.77326,-2.887069,8.204876,4.90701
S464,6.643235,6.373642,-0.151184,-11.792424,8.204876,6.841997
S465,7.463329,7.395747,0.62428,-49.630203,8.725573,45.562788
S466,7.546695,7.491638,0.16134,-70.69982,8.725573,46.377629
S467,7.234531,6.994868,-0.754411,-26.812517,8.725573,46.124135
S468,6.661673,5.989807,-0.819259,-4.176615,8.725573,45.480065
S469,5.870404,5.088472,-0.814207,-1.30296,8.725573,42.15063
S470,4.961563,4.163751,-0.787761,-0.4885,8.725573,40.240453
S471,4.268585,3.733613,-0.712785,-0.073059,6.812362,1.524132
S472,3.502554,3.143163,-0.090406,-0.56117,6.144743,0.363222
S473,3.257406,2.627474,0.490651,-1.703655,6.144743,0.238332
S474,4.344268,3.653944,0.574648,-0.073557,7.10387,15.334577
S475,5.141174,4.40317,-0.456116,-0.109359,7.292222,16.250485
S476,6.133963,5.408785,-0.594896,-0.358209,8.582505,23.32927
S477,6.597937,5.810626,-0.657765,-1.628213,8.582505,29.153192
S478,7.489968,6.812111,-0.605207,-7.364675,9.278569,35.326702
S479,8.428918,8.380534,-0.169565,-260.85399,9.470254,40.10714
S480,8.597018,8.567256,-0.654653,-273.843171,9.470254,33.558013
S481,8.657567,8.636894,0.237399,-1089.120357,9.470254,36.059901
S482,8.239162,8.138043,-0.555887,-147.776617,9.470254,29.524219
S483,7.916952,7.791784,-0.639794,-124.166273,9.470254,25.099741
S484,7.6279,7.526981,-0.363789,-104.744179,9.470254,21.471418
S485,7.198793,7.144805,-0.095887,-99.802087,8.224197,30.756965
S486,7.11444,7.069324,-0.274897,-82.924198,7.771311,24.614879
S487,7.101612,7.057443,-0.171559,-81.637816,7.771311,24.242405
S488,7.374692,7.361466,-0.007938,-288.69097,7.771311,51.615251
S489,7.536175,7.533588,0.417869,-1233.438215,7.771311,78.466215
S490,7.364622,7.354921,0.042741,-408.882517,7.771311,77.679221
S491,7.192816,7.165723,-0.328192,-150.800393,7.771311,64.495033
S492,6.752061,6.678719,-0.735054,-55.486045,7.638767,62.431152
S493,6.356187,6.275066,-0.939334,-51.065141,7.510968,59.802869
S494,6.149098,6.085928,-0.805023,-63.072588,7.510968,33.130341
S495,5.92886,5.894165,-0.463279,-92.43359,6.61775,6.252538
S496,5.911472,5.878498,-0.06378,-89.773516,6.523751,6.355048
S497,6.072093,6.026856,,-66.364843,6.932158,12.692384
S498,6.586746,6.537364,,-65.942653,7.912334,13.939912
S499,6.989783,6.959385,,-114.220046,7.912334,15.442606
S500,7.238801,7.211236,,-130.553672,7.912334,16.017169
S501,7.475137,7.45628,,-197.456661,7.912334,16.335838
S502,7.65391,7.646869,,-542.826505,7.912334,16.644929
S503,7.845565,7.844266,,-3018.343095,8.116537,10.744977
S504,7.739549,7.735358,,-922.463953,8.116537,16.393883
S505,7.712529,7.70813,,-875.938646,8.116537,16.989697
S506,7.685269,7.680903,,-879.372114,8.116537,17.507754
S507,7.70621,7.701324,,-787.760208,8.116537,17.279985
S508,7.796768,7.789812,,-559.699251,8.198219,16.293412
S509,7.818157,7.810232,,-492.544619,8.239059,16.17014
S510,7.96443,7.959981,,-894.403027,8.239059,10.189694
S511,8.030729,8.028049,,-1497.341896,8.239059,9.104886
S512,8.103598,8.102924,,-6004.656154,8.239059,8.094339
S513,8.064037,8.062083,,-2063.014437,8.239059,8.640488
S514,7.969986,7.966788,,-1245.347334,8.239059,9.784166
S515,7.723983,7.70813,,-242.873897,8.157378,11.338392
S516,7.375164,7.333758,,-88.309853,8.075697,10.896239
S517,6.678767,6.380808,,-10.463244,8.075697,9.497677
S518,5.893086,5.441473,,-5.784449,7.70813,8.216583
S519,5.242273,4.822056,,-5.49801,7.626449,6.345489
S520,4.545874,4.24348,,-6.775072,6.687114,4.202222
S521,4.17131,3.964402,,-9.336469,5.911141,1.85244
S522,4.269934,4.03247,,-8.247814,6.319547,2.381487
S523,4.945903,4.740375,,-11.287476,6.523751,4.215549
S524,5.5691,5.455139,-0.487315,-24.370536,6.728268,6.643044
S525,6.069453,5.978627,-0.624324,-34.748795,7.132557,21.604956
S526,6.352397,6.318279,-0.651091,-101.80304,7.132557,22.471932
S527,6.144897,5.998361,-0.521139,-21.025835,7.132557,22.199097
S528,6.166065,6.018781,-0.505289,-20.962382,7.132557,22.487431
S529,5.663496,5.368916,-0.576863,-1.742771,7.132557,20.619608
S530,5.254572,4.964043,-0.550647,-0.35767,7.132557,18.167616
S531,4.37455,3.804303,-0.512234,-0.125047,6.442069,2.995131
S532,4.725983,4.03642,,-0.142785,7.585608,4.454535
S533,5.161848,4.512895,,-0.209192,7.585608,5.195654
S534,5.103372,4.465247,,-0.203689,7.585608,4.640298
S535,5.563829,5.032795,-0.256313,-0.684075,7.585608,5.509436
S536,6.142576,5.597912,-0.1788,-4.991308,7.689731,7.022053
S537,6.962038,6.907036,0.185622,-152.64064,8.028867,8.447726
S538,6.528793,6.432853,0.222652,-42.289507,8.028867,6.103143
S539,6.061675,5.502923,-0.190904,-4.586608,8.028867,5.241031
S540,6.301219,5.720401,-0.609652,-0.58087,8.028867,4.230133
S541,6.290435,5.709078,-0.618357,-0.581778,8.028867,4.157321
S542,5.906329,5.355759,-0.397816,-0.44986,8.028867,3.16585
S543,5.277772,4.804373,-0.115915,-0.246214,7.461057,2.057691
S544,5.234154,4.754434,0.177613,-0.191095,7.461057,2.119289
S545,13.216404,9.647165,0.014985,-0.045177,29.728781,2.245735
S546,18.293696,13.715025,0.673807,-0.130187,31.868219,2.293415
S547,23.498815,18.824093,0.742952,-0.454033,36.61631,1.585498
S548,23.594934,19.167081,0.635645,-0.427001,36.61631,17.231576
S549,23.611428,19.245633,0.612153,-0.422409,36.61631,17.310452
S550,23.60038,19.184372,0.611016,-0.429315,36.61631,17.256169
S551,20.321717,14.970551,0.876647,-0.103192,36.61631,17.392929
S552,15.611476,9.699833,0.331043,0.052075,36.61631,17.262931
S553,5.775707,5.074704,0.782765,-0.699229,8.865539,17.348882
S554,7.375569,6.066793,0.558319,-2.548781,13.580276,1.503837
S555,8.30429,6.983558,0.45378,-3.017498,13.580276,3.294186
S556,8.299631,6.973995,0.16338,-1.339138,13.580276,3.111661
S557,8.220007,6.807318,-0.109073,-1.696763,13.580276,2.922331
S558,8.545529,7.721258,0.032996,-2.425109,13.580276,3.185198
S559,8.044948,7.137606,0.113873,-1.873101,13.580276,3.209247
S560,6.333818,5.885281,0.504955,-0.704557,10.69246,3.115697
S561,6.041183,5.707024,0.694664,-0.594443,9.622917,2.23756
S562,7.19872,6.770409,-0.351643,-14.043814,10.396239,3.183741
S563,8.117817,7.831973,-0.734775,-71.685651,10.396239,3.748848
S564,8.551947,8.332505,-0.679454,-96.390636,10.396239,4.077626
S565,8.769712,8.633473,0.063726,-123.731026,10.396239,4.750855
S566,8.716196,8.553155,0.583238,-280.739448,10.396239,5.076626
S567,7.954517,7.624575,0.073707,-146.225685,10.396239,3.976221
S568,6.740051,6.058987,-0.289884,-7.273546,9.815178,3.007948
S569,6.353984,5.777199,-0.341497,-0.569434,8.730746,2.448778
S570,5.838707,5.35662,-0.309765,-0.059102,8.124449,1.930232
S571,5.057637,4.258308,0.855907,-0.012819,8.124449,1.025964
S572,4.575594,3.631433,0.709331,-0.300381,8.124449,0.442343
S573,4.266616,2.980835,0.771959,-0.835568,8.124449,0.233621
S574,4.430252,3.32861,0.669054,-1.143453,8.124449,0.262619
S575,3.30161,2.590247,-0.542055,-0.436041,6.207277,0.302739
S576,2.11816,1.591501,-0.267821,-0.392354,3.694275,0.230565
S577,2.118924,1.594256,-0.041328,-0.251683,3.694275,0.228359
S578,2.414082,1.851931,0.157802,-0.059562,3.694275,0.241301
S579,3.029846,2.575155,-0.180515,-0.116471,4.487193,0.410719
S580,3.770866,3.111464,0.663239,-0.124988,6.30721,0.922001
S581,4.800321,3.855792,0.434881,-0.280334,8.160245,2.762544
S582,5.72729,5.095822,0.587609,-0.545054,8.160245,10.41139
S583,6.816988,6.509127,0.350734,-1.487499,9.075914,13.74335
S584,7.666505,7.485766,0.294699,-18.607732,9.229056,16.19392
S585,8.312467,8.247736,-0.115573,-94.202007,9.229056,33.77678
S586,8.471361,8.441324,-0.004343,-371.331411,9.229056,37.622061
S587,7.998337,7.823768,-0.488503,-36.297491,9.229056,35.884033
S588,7.364792,6.622352,-0.797339,-6.259752,9.229056,28.241995
S589,6.423499,5.463224,-0.812646,-1.873188,9.229056,24.937503
S590,5.279481,4.291902,-0.789686,-0.775371,9.059014,22.479043
S591,4.352131,3.671425,-0.892705,-0.096094,7.468734,4.793336
S592,3.13342,2.597065,-0.578764,-0.104487,5.33615,0.414978
S593,3.643436,2.91634,0.662317,0.018363,6.37056,1.489849
S594,3.703957,3.124149,0.933202,0.028023,6.37056,1.530344
S595,4.331167,3.752934,-0.271979,-0.140222,6.37056,1.947215
S596,4.563555,4.07824,-0.185205,-0.453237,6.37056,2.057256
S597,4.01289,3.250801,0.360243,-1.549729,6.37056,1.994616
S598,4.265003,3.694271,0.541201,-2.049782,6.37056,2.081963
S599,3.926912,3.448435,0.317041,-2.930551,5.893854,1.043394
S600,4.106356,3.731812,0.573351,-3.314948,5.893854,1.133609
S601,3.347438,2.898262,0.076409,-1.656732,4.895544,0.696865
S602,3.050313,2.608921,-0.145173,-0.530017,4.895544,0.589724
S603,3.350856,3.116626,-0.2178,-0.843225,4.895544,0.732431
S604,4.319865,3.773831,-0.681859,-0.977882,7.626625,2.1055
S605,4.979852,4.257399,-0.54612,-0.909686,7.796954,8.099766
S606,5.666239,4.931877,-0.366922,-1.010081,7.796954,15.396642
S607,6.468945,6.065938,-0.247962,-2.182924,7.796954,17.978613
S608,7.313844,7.113328,-0.198901,-23.252952,8.701259,29.458077
S609,8.021638,8.004366,0.615574,-358.422866,8.763972,41.564959
S610,7.892101,7.861151,0.149818,-529.931198,8.763972,41.928324
S611,7.601658,7.530509,-0.248662,-156.314826,8.763972,36.388052
S612,7.275616,7.144456,-0.488386,-68.410698,8.763972,29.368652
S613,6.87663,6.701001,-0.85899,-61.24487,8.763972,27.172539
S614,6.369157,6.242152,-0.767638,-79.852272,8.763972,16.49085
S615,5.920753,5.883787,-0.617557,-95.407655,6.767339,6.173102
S616,5.854666,5.824745,-0.456852,-100.608452,6.613782,5.782463
S617,5.919933,5.888732,-0.146546,-95.726064,6.613782,6.215627
S618,6.008132,5.985864,-0.524327,-143.599895,6.613782,6.483357
S619,6.0291,6.010559,0.089205,-160.563372,6.613782,6.512221
S620,5.9664,5.94518,0.331371,-132.203636,6.613782,6.226925
S621,5.331708,4.984033,-0.263012,-7.047496,6.413085,4.310287
S622,4.644668,3.923785,-0.392004,-2.478366,6.197025,2.850877
S623,3.977433,3.219466,-0.63258,-0.732702,5.706937,1.7333
S624,3.992397,3.229858,-0.827713,-0.049723,5.769293,1.121421
S625,3.388012,2.422045,-0.768087,-0.030797,5.769293,0.696495
S626,2.518903,1.538697,,-0.331184,5.769293,0.148187
S627,2.766935,1.885843,,-0.12106,5.769293,0.242897
S628,4.072694,3.097308,-0.756079,-0.063276,7.320391,7.866603
S629,5.115543,4.074514,-0.729519,-0.312833,7.834343,14.33131
S630,5.8192,4.598549,-0.799608,-2.05867,8.913507,19.392766
S631,6.983794,6.119709,-0.780961,-4.692142,9.464442,22.337588
S632,7.832804,7.525658,-0.79533,-22.341194,9.464442,29.311031
S633,8.460184,8.430948,-0.892694,-1065.860628,9.464442,444.906334
S634,8.375279,8.329062,-0.990768,-515.182407,9.464442,439.116737
S635,8.08415,7.975325,-0.950232,-141.363744,9.464442,433.264756
S636,7.437544,7.220646,-0.860652,-41.895892,9.464442,428.39204
S637,6.478886,6.157727,-0.761757,-16.686581,8.691492,425.565726
S638,5.947376,5.707949,-0.581075,-17.744523,8.361514,419.495024
S639,5.185577,5.041391,-0.264138,-17.850782,6.709075,4.037017
S640,4.684774,4.576261,0.523606,-20.022041,5.992822,2.401786
S641,4.506822,4.420308,0.243433,-24.387239,5.992822,2.0626
S642,4.317763,4.195526,0.500833,-15.43164,5.992822,1.9161
S643,4.518297,4.429382,0.714898,-21.258131,5.992822,2.067997
S644,4.729015,4.580523,0.511333,-14.180484,6.899667,5.229586
S645,5.084121,4.906753,0.66738,-12.300507,6.899667,6.338207
S646,5.464412,5.300155,0.805813,-13.895905,6.899667,7.424543
S647,5.749998,5.584607,0.864986,-14.692729,6.899667,8.8882
S648,6.104827,6.056866,0.383081,-60.417422,6.899667,9.571925
S649,6.278133,6.266485,-0.697021,-306.33472,6.899667,10.006514
S650,6.025377,6.013242,,-247.519889,6.48291,6.460169
S651,6.083684,6.067697,,-189.513218,6.646273,7.581185
S652,6.286629,6.25148,,-88.676891,7.381405,10.548144
S653,6.481071,6.428456,,-60.840955,7.544768,11.553007
S654,6.786661,6.727954,,-57.052869,7.66729,12.974212
S655,7.081161,7.034259,,-74.739736,7.66729,14.823798
S656,7.438155,7.429052,,-407.80444,7.748971,16.266346
S657,7.57966,7.578802,,-4411.755275,7.748971,16.56041
S658,7.553393,7.551574,,-2075.568087,7.748971,21.864241
S659,7.42366,7.415439,,-450.753927,7.748971,22.16469
S660,7.301586,7.292281,0.471062,-378.508793,7.748971,25.69191
S661,6.978177,6.938328,0.024519,-86.758435,7.748971,23.688142
S662,6.221429,5.70308,-0.214344,-4.205793,7.544768,21.729377
S663,5.424533,4.631195,-0.352248,-1.414054,7.218042,18.973685
S664,4.632258,3.773541,-0.495782,-1.026292,6.92834,9.485271
S665,3.75865,2.841012,-0.695848,-0.659309,6.92834,6.438195
S666,4.401187,3.171959,,-0.004153,8.914025,0.781862
S667,3.830158,2.474447,,-0.155777,8.914025,0.248908
