Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S594,3.756345,3.134882,0.756999,0.000334,5.944916,1.411228
S595,4.145526,3.540464,-0.190208,-0.044573,5.944916,1.751732
S596,4.199409,3.617282,-0.147732,-0.230569,5.944916,1.817388
S597,3.433589,2.712911,0.485798,-0.866707,5.79672,1.749688
S598,3.662206,3.145323,0.558932,-1.248618,5.79672,1.833054
S599,3.447304,3.003064,0.167928,-2.029078,5.007911,0.914651
S600,3.675348,3.358518,0.426302,-2.456682,5.007911,1.017462
S601,3.096051,2.730912,-0.307959,-1.272682,4.943167,0.656004
S602,3.049369,2.683328,-0.559104,-0.52907,4.943167,0.592368
S603,3.290021,3.108483,-0.432074,-0.776905,4.943167,0.716854
S604,4.058106,3.684334,-0.608186,-0.745448,6.628117,1.911033
S605,4.651361,4.101401,-0.643664,-0.666055,7.445568,7.620543
S606,5.343732,4.753386,-0.602568,-0.787776,7.445568,14.741839
S607,6.13631,5.795075,-0.630277,-1.864006,7.49241,17.24777
S608,6.780593,6.587719,-0.450791,-19.845319,7.627539,27.297717
S609,7.406,7.395385,0.479209,-305.370504,7.915612,38.233401
S610,7.395596,7.383706,0.262051,-465.228984,7.915612,38.734312
S611,7.120687,7.078083,-0.211211,-137.03742,7.915612,33.451249
S612,6.751124,6.649185,-0.559137,-58.763915,7.915612,26.57368
S613,6.284976,6.139738,-0.899645,-50.994756,7.915612,24.398518
S614,5.875254,5.754882,-0.834873,-67.798915,7.915612,15.04964
S615,5.489273,5.440297,-0.379824,-81.868097,6.558043,5.746651
S616,5.336345,5.305799,0.20747,-83.413788,6.028099,5.262486
S617,5.323043,5.29308,0.460169,-77.204173,6.028099,5.597435
S618,5.387699,5.363722,-0.11636,-115.277518,6.028099,5.829287
S619,5.403229,5.382376,0.056063,-128.76117,6.028099,5.853159
S620,5.328686,5.303673,0.074123,-105.250682,6.028099,5.585954
S621,4.72648,4.312208,-0.758639,-5.324174,5.751057,3.82056
S622,4.116335,3.493363,-0.870792,-1.732041,5.535512,2.530278
S623,3.620797,3.031382,-0.959012,-0.435907,5.113527,1.550441
S624,3.991036,3.272762,-0.869214,-0.049007,6.561809,1.020229
S625,3.562909,2.703153,-0.804915,-0.139968,6.561809,0.666197
S626,2.992769,2.067017,-0.600734,-0.879151,6.561809,0.206217
S627,3.119372,2.413166,-0.678847,-0.424838,6.561809,0.290437
S628,4.100003,3.368686,-0.779426,-0.077584,6.57111,7.115347
S629,4.855326,4.065457,-0.769418,-0.182668,6.94425,12.82688
S630,5.189912,4.297041,-0.826295,-1.43291,7.951311,17.323621
S631,6.337994,5.605804,-0.744057,-3.688096,8.98258,20.100349
S632,7.178724,6.821115,-0.749436,-18.605731,8.98258,26.758937
S633,7.83661,7.794243,-0.827878,-914.386661,8.98258,424.161431
