Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S278,4.360378,2.978128,0.11764,-0.504689,11.74405,0.26088
S279,4.35706,2.966833,0.099952,-0.53251,11.74405,0.257773
S280,4.589954,3.183764,-0.225651,-0.495672,11.74405,0.359126
S281,3.429321,2.631915,-0.217568,-0.679501,6.425244,0.379026
S282,3.851842,2.833406,-0.506539,-1.74598,8.843136,0.647279
S283,4.124682,3.117605,-0.521427,-2.392986,8.843136,0.71673
S284,4.352138,3.362898,-0.663808,-4.476617,8.843136,0.787616
S285,4.709312,3.813223,-0.766986,-6.987938,8.843136,0.901366
S286,5.067247,4.30273,-0.735208,-6.442157,8.843136,1.100748
S287,5.105465,4.342769,-0.623606,-13.501686,8.843136,1.152995
S288,5.258916,4.699353,-0.564493,-15.213383,8.843136,1.217963
S289,5.265413,4.728645,-0.501845,-16.782452,8.843136,1.224097
S290,5.475447,5.092892,-0.424155,-19.046406,8.843136,1.294058
S291,5.53195,5.240922,-0.19992,-24.716366,8.843136,1.332895
S292,5.254889,4.83079,0.056001,-8.126873,8.843136,1.215989
S293,5.053138,4.49816,0.181737,-2.859236,8.843136,1.149023
S294,4.397428,3.924512,0.366822,-2.14674,6.511424,0.861642
S295,4.148229,3.650996,0.388255,-1.817519,6.511424,0.800552
S296,4.347043,3.786832,0.487507,-1.438907,7.03201,1.101186
S297,4.291094,3.74693,0.59573,-1.198699,7.03201,1.158707
S298,3.897818,3.365741,0.583843,-0.98155,7.03201,0.986696
S299,3.76759,3.25275,0.636551,-0.798193,7.03201,0.976395
S300,3.622435,3.096466,0.446354,-0.539405,7.03201,0.933808
S301,3.707668,3.238703,0.508038,-0.50325,7.03201,0.992169
S302,3.421378,2.952404,0.580392,-0.255466,7.03201,0.944902
S303,3.43232,2.964649,0.612081,-0.190692,7.03201,0.980867
S304,3.499938,3.086943,0.557019,-0.38849,7.03201,1.037525
S305,3.489771,3.047066,0.24342,-1.545622,7.03201,1.039309
S306,3.578981,3.16523,-0.080532,-2.444144,7.03201,1.116686
S307,3.560838,3.133843,-0.431905,-3.034154,7.03201,1.122338
S308,2.934571,2.614237,-0.300798,-1.808992,5.81666,0.741435
S309,2.413866,2.183137,-0.115173,-1.079177,3.739418,0.572423
S310,2.663149,2.384375,-0.423715,-0.527178,4.352004,0.573512
S311,2.482234,2.212516,-0.38953,-0.221171,4.352004,0.509198
S312,2.42321,2.142772,-0.54406,-0.457386,4.352004,0.514963
S313,2.518396,2.210789,-0.577354,-0.537325,4.352004,0.545337
S314,2.470397,2.117943,-0.482348,-0.387824,4.352004,0.518027
S315,2.298841,1.867049,-0.458494,-0.335169,4.352004,0.429495
S316,2.900036,2.202288,-0.64071,-0.925665,6.673089,0.594275
S317,3.676724,2.802668,-0.723809,-1.066251,7.856332,3.858047
S318,3.884127,2.97936,-0.764961,-1.111058,7.856332,4.047333
S319,4.01088,3.15144,-0.635985,-1.042165,7.856332,4.186899
S320,4.065723,3.288321,-0.470702,-1.121965,7.856332,4.255318
S321,4.185046,3.526104,-0.334637,-1.116214,7.856332,4.416219
