Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1092,6.844529,5.495158,-0.409193,-3.121681,14.991022,0.864378
S1093,5.790688,4.917474,-0.167579,-2.065892,10.101842,0.701138
S1094,5.401917,4.560014,-0.104053,-1.62974,10.101842,0.660118
S1095,5.212113,4.453571,-0.285893,-0.578485,8.824528,0.615366
S1096,5.081533,4.209184,-0.26986,-0.494057,8.824528,0.593622
S1097,4.946082,3.938185,-0.416327,-0.412802,8.824528,0.573821
S1098,4.69889,3.583782,-0.327283,-0.498822,8.824528,0.556726
S1099,4.643547,3.511335,-0.297705,-0.588603,8.824528,0.557147
S1100,4.932773,3.845131,-0.378858,-0.703662,8.824528,0.580778
S1101,5.362581,4.383085,-0.450871,-0.798523,8.824528,0.615746
S1102,6.325421,5.236665,-0.520337,-0.79548,11.713522,0.654803
S1103,7.435977,6.246217,-0.514132,-0.749073,13.626416,0.694682
S1104,7.197229,6.008021,-0.385011,-1.024058,13.626416,0.511446
S1105,8.060791,6.581051,-0.055057,-1.376092,14.935179,0.412453
S1106,10.929276,8.408331,0.548878,-1.1639,25.869092,0.431477
S1107,14.385106,10.47134,0.799064,-0.88249,33.580632,0.457426
S1108,14.394062,10.54581,0.591319,-0.939803,33.580632,0.461337
S1109,14.404271,10.645323,0.377339,-1.044162,33.580632,0.466713
S1110,14.7035,11.400391,0.294966,-1.354608,33.580632,0.495438
S1111,14.679946,11.241822,0.172422,-1.237345,33.580632,0.483179
S1112,14.621754,11.07661,0.101887,-0.919387,33.580632,0.519883
S1113,14.484014,10.665161,0.073272,-0.709326,33.580632,0.509234
S1114,14.144875,10.068147,0.154556,-0.447603,33.580632,0.551668
S1115,13.753269,9.548255,0.243646,-0.228117,33.580632,0.9312
S1116,13.764023,9.572707,0.349906,-0.124694,33.580632,1.197862
S1117,13.15359,8.752067,0.427318,-0.029809,33.580632,1.247348
S1118,10.848033,6.785689,0.419215,0.052069,33.580632,1.198926
S1119,4.881229,4.08653,0.686333,0.289663,10.298029,1.141145
S1120,4.842393,3.94321,0.697489,0.280225,10.298029,1.130105
S1121,4.992829,4.161737,0.665386,0.20262,10.298029,1.173203
S1122,4.989965,4.160348,0.668995,-0.393873,10.281356,1.716465
S1123,5.415001,4.673453,0.667815,-0.611597,10.281356,1.874709
S1124,5.776163,5.002434,0.630102,-0.777523,10.281356,2.026505
S1125,6.629666,5.762624,0.483123,-1.251812,11.525455,2.356487
S1126,7.220134,6.291925,0.404557,-1.543975,11.525455,2.78091
S1127,7.358234,6.415734,0.334905,-1.736545,11.525455,2.623876
S1128,7.634865,6.6818,0.227512,-2.019337,11.525455,2.626724
S1129,7.999042,7.066668,0.180875,-2.254927,11.525455,2.791784
S1130,8.289628,7.533263,0.233493,-4.537593,11.525455,2.91144
S1131,8.726208,8.227074,-0.506549,-13.931475,11.525455,3.239473
S1132,9.091333,8.926234,0.162913,-34.048632,11.525455,4.098526
S1133,9.348593,9.275463,0.418133,-81.961381,11.525455,4.474064
S1134,8.961493,8.79739,0.079087,-45.58352,11.525455,3.954875
S1135,8.831801,8.613866,0.077626,-45.362308,11.525455,3.932614
S1136,8.707264,8.462342,0.199627,-41.269393,11.525455,4.027439
S1137,8.250204,8.027807,0.318463,-34.759749,10.90097,4.004792
S1138,7.789392,7.576864,0.415941,-31.825866,9.70591,3.690492
S1139,7.490128,7.244521,0.392413,-29.34365,9.70591,3.562589
S1140,7.139612,6.892152,0.397287,-26.511512,9.70591,3.402501
S1141,6.796001,6.588463,0.41641,-23.972705,9.516463,3.306557
S1142,6.639314,6.437339,0.169902,-29.479171,9.516463,3.328401
S1143,6.225956,6.075285,0.266338,-24.573206,8.887257,3.113167
S1144,6.066714,5.954817,0.454959,-23.680084,8.887257,2.909145
S1145,5.622506,5.554494,0.696686,-20.517608,7.401816,2.56818
S1146,5.56939,5.482186,0.112616,-42.799954,7.401816,2.594881
S1147,5.434595,5.30133,-0.067023,-30.672141,7.401816,2.503224
S1148,5.163548,4.966488,-0.27509,-22.999385,7.401816,2.220396
S1149,4.877221,4.632956,-0.439273,-21.744532,7.401816,1.923254
S1150,4.867358,4.624117,-0.259163,-18.858528,7.401816,2.001548
S1151,4.809196,4.561736,-0.232599,-18.523825,7.401816,1.973801
S1152,4.719003,4.468365,-0.204188,-17.825807,7.401816,1.940918
S1153,4.528339,4.292219,-0.187429,-16.445982,7.401816,1.86493
S1154,4.27259,4.046801,-0.238064,-13.533074,7.401816,1.770226
S1155,4.003628,3.631583,-0.498069,-6.787167,7.401816,1.65258
S1156,3.479627,3.246487,-0.131641,-7.644367,5.383581,1.049797
S1157,3.512208,3.273323,-0.184781,-7.314616,5.383581,1.08672
S1158,3.573836,3.327856,-0.201542,-7.673978,5.383581,1.097997
S1159,3.570662,3.324068,-0.240513,-7.795575,5.383581,1.102978
S1160,3.624108,3.395103,-0.229855,-8.727798,5.383581,1.135741
S1161,3.71796,3.510017,-0.153592,-9.601309,5.383581,1.189839
S1162,3.578821,3.402948,-0.239351,-11.906169,4.405397,1.02387
S1163,4.268637,3.813168,-0.005194,-0.422016,9.059367,0.951303
S1164,4.312919,3.857289,-0.041925,-0.441321,9.059367,0.979117
