Segment,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
S92,13.8117895,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278
S93,12.078682,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058
S94,11.213564,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214
S95,10.853188,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636
S96,11.95291,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298
S97,10.750416,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757
S98,9.838145,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433
S99,11.822697,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242
S100,9.292186,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174
S101,8.387637,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703
S102,7.378145,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225
S103,8.132278,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704
S104,7.592058,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506
S105,8.544214,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755
S106,8.806636,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786
S107,9.258298,11.95757,11.622433,14.574242,12.68174,8.459703,9.046225,8.605704,8.970506,8.578755,8.805786,10.997016
