,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S406,0.1100576041100066,0.70551023574333,0.02826113882941467,0.1061066084551224,0.03202774513041055,0.0180366677317162,ANN
S407,0.17477517551052135,0.3191030513260764,0.15920694059345802,0.14552392968459527,0.13305944740333725,0.06833145548201175,ANN
S408,0.16795109943323028,0.18485320200234281,0.24100096399240994,0.18669485917224113,0.15482516113002684,0.06467471426974875,BiLSTM
S409,0.13040783218362687,0.17982616292946568,0.3432594788926471,0.1502916134395949,0.15664753551231445,0.039567377042351165,BiLSTM
S410,0.15514564015813145,0.21639201081554424,0.17030100540462645,0.15820854769902074,0.2629630463787001,0.03698974954397736,CNN-LSTM
S411,0.1411857073842536,0.04047146277976848,0.04543652202751952,0.6712571003220582,0.0764839002860331,0.025165307200366634,LSTM
S412,0.1723064815747768,0.18699237038053626,0.26632707259006744,0.13271426672265832,0.21080902961542466,0.030850779116536768,BiLSTM
S413,0.20439507968083312,0.21170011755317109,0.13484310431334262,0.21382898363176606,0.19211882212361042,0.04311389269727658,LSTM
S414,0.215472599337367,0.22294493278561184,0.145992566554528,0.12519141458197391,0.23988247412108582,0.05051601261943293,CNN-LSTM
S415,0.2298047634455548,0.2290921710901235,0.11833279684036677,0.13104097615381716,0.2442887329393959,0.047440559530742464,CNN-LSTM
S416,0.18895253519320812,0.22673295472281685,0.14729974303697685,0.13839371460030633,0.24633265245940436,0.052288399987287536,CNN-LSTM
S417,0.1384968496061703,0.3773444524325617,0.09650516790579622,0.23160698646405556,0.12478760340399814,0.031258940187417684,ANN
S418,0.27585769698540263,0.3699970945551003,0.10208094963900205,0.11580471967040587,0.10719677700792134,0.029062762142168786,ANN
S419,0.22200323161308594,0.17479355193633048,0.1420908814368794,0.23385698012283135,0.1764271955215386,0.05082815936933412,LSTM
S420,0.13320084212934394,0.17088079270308335,0.22462260838790601,0.21354427622883024,0.19821109420026833,0.05954038635056801,BiLSTM
S421,0.09646417463110452,0.14735330061753757,0.3392156623029801,0.15732271060879108,0.2252600152827574,0.03438413655682957,BiLSTM
S422,0.12074550605412575,0.10078275503940874,0.24761205122439203,0.37771235485309756,0.12222865970530125,0.030918673123674332,LSTM
S423,0.25646536595175606,0.20008028943357553,0.12945193800860177,0.18965628482193003,0.1394015096572747,0.08494461212686193,1D-CNN
S424,0.1590332062386573,0.1886024190417563,0.2097707550708868,0.24947577189725695,0.12554131366959365,0.06757653408184945,LSTM
S425,0.09645557893648493,0.1128500918953285,0.282225197945881,0.3043203798773448,0.16821924670705019,0.03592950463791107,LSTM
S426,0.018993227259324907,0.0652233599632314,0.020609743441887204,0.025246714150477512,0.8638023409536995,0.006124614231379599,CNN-LSTM
S427,0.09954101776399056,0.3801927967453564,0.10943970332272998,0.15802872581712585,0.2101892001318599,0.04260855621893728,ANN
S428,0.28600401383636537,0.21842118624557008,0.1407770717223262,0.13807573408656348,0.19084042614942817,0.025881567959747234,1D-CNN
S429,0.18578024294695594,0.1696967391046339,0.2068885703096586,0.18260467815093598,0.20823657400615744,0.04679319548165818,CNN-LSTM
S430,0.14993744444732918,0.24053648865405255,0.1641126194199626,0.18162024897197493,0.21620232203419884,0.04759087647248156,ANN
S431,0.1636027507092557,0.2231151451262113,0.21843489850660996,0.15807283473195405,0.1856420036108935,0.05113236731507521,ANN
S432,0.1469158592666233,0.13556612925113157,0.20806303555348582,0.22944487780130593,0.20753524304850948,0.07247485507894456,LSTM
S433,0.1165437913223758,0.10978581124437903,0.3712738387723767,0.15996223172653315,0.17352160139561254,0.0689127255387225,BiLSTM
S434,0.18837429478254705,0.10644800495953362,0.17314011399551552,0.13804897352071846,0.3283380928272338,0.06565051991445109,CNN-LSTM
S435,0.21625083006417228,0.10909760054104248,0.1736557448844645,0.15153221789143498,0.27720756664175494,0.07225603997713087,CNN-LSTM
S436,0.4399892845378529,0.10572109582032518,0.15330762921768343,0.11275282023199987,0.11100195908783533,0.07722721110430321,1D-CNN
S437,0.15904671942986598,0.306954584373102,0.21834050485661508,0.12280026410619153,0.09256796412885487,0.10028996310537074,ANN
S438,0.07434460966188543,0.31806555680155874,0.3870605418094291,0.127428150467935,0.057932745527633,0.03516839573155805,BiLSTM
S439,0.07856780456107465,0.07584398669587582,0.6807317481704188,0.12242191384105247,0.031159795602810767,0.01127475112876679,BiLSTM
S440,0.020894182845043883,0.20454951436838612,0.31988033370514335,0.40830296886488604,0.03922825307993736,0.0071447471366041385,LSTM
S441,0.09956334904989865,0.23640774903450182,0.24855690709527625,0.22592144772445985,0.11962509526233363,0.06992545183353001,BiLSTM
S442,0.3081304711593756,0.3293660643291023,0.15990861529069444,0.09887079447110898,0.06812863605578541,0.03559541869393325,ANN
S443,0.20824417582643331,0.17253757745759335,0.20301090386943077,0.16672340065675226,0.13153395093381898,0.1179499912559713,1D-CNN
S444,0.20171902863079133,0.1954305253702394,0.1839243821718602,0.15349031705458702,0.15434668026050066,0.11108906651202168,1D-CNN
S445,0.43903203284477976,0.12856225731137516,0.131202473005567,0.12814249529495617,0.10923202055394514,0.06382872098937667,1D-CNN
S446,0.16243063363580146,0.17561290943176955,0.16815613728331238,0.17092410860600077,0.2663722289049778,0.05650398213813775,CNN-LSTM
S447,0.09296691573676327,0.11341483123969161,0.1790250168645091,0.47116979155756844,0.1139085290986566,0.029514915502811885,LSTM
S448,0.15493140557888596,0.14196542995592745,0.07627524034261735,0.14877801162523988,0.44952029916909925,0.02852961332823043,CNN-LSTM
S449,0.3344470056402857,0.1731348451516134,0.11569548899606101,0.21211048938071264,0.13133291793567886,0.033279252895647475,1D-CNN
S450,0.07196381836687972,0.3375565215316586,0.46018118149596604,0.03346000036556166,0.06701001619754786,0.02982846204238598,BiLSTM
S451,0.00874683564764914,0.9796313916835303,0.0022504059391692485,0.001942583887270035,0.006716402322402532,0.0007123805199794681,ANN
S452,0.20490608438580213,0.22141617981890074,0.11922365075189864,0.1289255688058518,0.19344823592332247,0.1320802803142241,ANN
S453,0.06151867914420854,0.4893027825203313,0.04055389076180174,0.1602011515236577,0.22892700679893457,0.01949648925106704,ANN
S454,0.11025462160102842,0.6196716226658525,0.027355724685821245,0.1040956666424285,0.12484868795376508,0.013773676451103885,ANN
S455,0.15360865255930503,0.18030633183668082,0.17231379720295886,0.2030879816268213,0.1645674647544318,0.12611577201980217,LSTM
S456,0.14599328427895975,0.18990068126475682,0.22750296648345644,0.1994959119917754,0.17517920103291273,0.06192795494813849,BiLSTM
S457,0.10084799196818571,0.29098950534375095,0.1734679977306227,0.1980471918231046,0.18505360932159004,0.051593703812746076,ANN
S458,0.05277966724355358,0.12382934981022613,0.09286707867939265,0.13562454686339712,0.548479074026973,0.04642028337645766,CNN-LSTM
S459,0.08398769198830318,0.17915916558964284,0.14971810774480707,0.2311347335396099,0.305938928157368,0.050061372980269435,CNN-LSTM
S460,0.3217532914281141,0.2978800238232391,0.09781339739436949,0.1293113554787944,0.11120000568095692,0.04204192619452568,1D-CNN
S461,0.8349878994112627,0.05248847855510785,0.030665804800797992,0.03133707725509727,0.038589104406542854,0.0119316355711895,1D-CNN
S462,0.7049270246838863,0.1315269721499935,0.024377615153348565,0.07748116357060734,0.05055032272305603,0.011136901719108052,1D-CNN
S463,0.06472698512232067,0.633798935313495,0.08213000358370771,0.07759166923900607,0.10992761880322319,0.03182478793824682,ANN
S464,0.39515558112021804,0.16133725089342849,0.12524327568337834,0.11664462459784919,0.1405823402545684,0.061036927450557756,1D-CNN
S465,0.19121612686526643,0.21876409579636194,0.1620837574216104,0.16751140604290432,0.15609331027209963,0.10433130360175712,ANN
S466,0.1669835415956226,0.2114439594431088,0.13299118648059052,0.14471907015570637,0.23412710410609977,0.10973513821887199,CNN-LSTM
S467,0.16771540618760025,0.1379930211982593,0.34172741053012395,0.11575327159600803,0.1825457444917169,0.05426514599629124,BiLSTM
S468,0.0008099719940075454,0.9963455614085456,0.0007295685525910187,0.0012845875472272147,0.0006122254107772099,0.00021808508685133515,ANN
S469,0.5648514286478632,0.11894953916776531,0.07715715759678013,0.11223306010423571,0.09836693527278255,0.028441879210572486,1D-CNN
S470,0.12621715342151302,0.12575803630598778,0.09789897891564235,0.4695248873365285,0.11500100211675147,0.06559994190357703,LSTM
S471,0.10800582606445397,0.1379965322600052,0.10254535483967081,0.5072826019932908,0.09375169964057502,0.05041798520200393,LSTM
S472,0.17858927057505106,0.3744942095179215,0.1100003809028778,0.1576668338626768,0.14952467948241768,0.029724625659055873,ANN
S473,0.25237471159872277,0.13832302277304043,0.13414392519793536,0.2607446485259486,0.17526337433724204,0.03915031756711099,LSTM
S474,0.05937863215096945,0.736632896857317,0.06422863441003589,0.06540467317110023,0.04123972245486293,0.03311544095571465,ANN
S475,0.134532265209692,0.19766387166549818,0.2858902102739477,0.17586581382336355,0.138860984177524,0.06718685484997462,BiLSTM
S476,0.153024835823835,0.17659279006491904,0.23453682519926936,0.21942309553043388,0.1635660920270977,0.05285636135444474,BiLSTM
S477,0.1270776155070306,0.19298294663065327,0.3065421604934759,0.13580875920884197,0.19474329522312714,0.042845222936871374,BiLSTM
S478,0.1502097756975603,0.2080322621099134,0.1508466906887498,0.17178253057039994,0.29372593790242574,0.02540280303095079,CNN-LSTM
S479,0.12315177669775201,0.18461497566696947,0.12042111336465042,0.2436775061589345,0.29210492175872443,0.036029706352969086,CNN-LSTM
S480,0.04830310584121094,0.0460702323992985,0.5476477292650626,0.31302276757121617,0.03358221143993904,0.011373953483273186,BiLSTM
S481,0.24145856258193366,0.1935965991449584,0.1084110894611785,0.13583200311494678,0.24279867043881492,0.07790307525816784,CNN-LSTM
S482,0.21297282585788874,0.18697033400391963,0.12095301303795992,0.13907228414666026,0.29002707687294793,0.05000446608062335,CNN-LSTM
S483,0.17008626542721697,0.34081557168784793,0.13127874042934706,0.12997685288887792,0.19138325966798883,0.03645930989872084,ANN
S484,0.22428174003048115,0.6479175537816241,0.03349225343535489,0.0587577104304022,0.02707086030224783,0.008479882019889763,ANN
S485,0.1078465474360062,0.1241519094560079,0.11758858812443809,0.4521846235070603,0.14161358976576885,0.056614741710718536,LSTM
S486,0.19979538318354043,0.183925796176538,0.15077090568317525,0.16958367338237237,0.1974268385492325,0.09849740302514161,1D-CNN
S487,0.1614031156694764,0.1510390710645212,0.20828073703166824,0.1558645226982448,0.2671192196635831,0.056293333872505714,CNN-LSTM
S488,0.13258958429774836,0.1478570353152866,0.1992970065258807,0.22030978028725715,0.24805991405988298,0.05188667951394409,CNN-LSTM
S489,0.09176074602776219,0.4359513940353523,0.15481168625174288,0.1480826716005493,0.14040210333398803,0.028991398750605284,ANN
S490,0.1298733593609543,0.1620776861034942,0.2592594861028965,0.1601039223034919,0.1975690503616765,0.09111649576748679,BiLSTM
S491,0.18258180469794866,0.17376736195630788,0.204359355795345,0.19591925676881355,0.17862187799016796,0.06475034279141693,BiLSTM
S492,0.1223023435113892,0.22077223758291378,0.41232008906805995,0.06500618850217059,0.16236642291614445,0.01723271841932247,BiLSTM
S493,0.11864719996220024,0.5151222223985055,0.07859243114979401,0.07861164636442412,0.19397010131038497,0.01505639881469127,ANN
S494,0.020340300698272834,0.8669573698720074,0.04506359623094313,0.038005957090113576,0.02570761933897968,0.0039251567696837585,ANN
S495,0.19313664682023443,0.2583698871301706,0.1382449355262711,0.15932746228322522,0.15921336796746444,0.09170770027263418,ANN
S496,0.20742994587233657,0.21426525036182795,0.17165565122957432,0.16204209199626857,0.18969185024772078,0.0549152102922719,ANN
S497,0.09265620376623009,0.09613159451323297,0.5484760250959656,0.11880373238809237,0.12166226681079204,0.022270177425686658,BiLSTM
S498,0.13035054810992613,0.21414518023727852,0.12882600572716948,0.34664616180929314,0.14472591254778272,0.03530619156855045,LSTM
S499,0.035068620354668255,0.03419217238811368,0.10188056506445384,0.7298660379818521,0.09176057763033574,0.007232026580577353,LSTM
S500,0.15962524718152335,0.45530227970073367,0.0955829267543669,0.10938306509042255,0.1460948369759047,0.03401164429704875,ANN
S501,0.22504249195529094,0.5312054611086097,0.04773918534041486,0.0975353689969074,0.07537517948874417,0.023102313110033086,ANN
S502,0.14334818506286381,0.33971015185130593,0.08420949911320295,0.24597638181788345,0.1267400514855731,0.06001573066917087,ANN
S503,0.1592894854097555,0.25531632636774537,0.1630975779606458,0.1791198693549092,0.2026083910685903,0.04056834983835345,ANN
S504,0.1609805099261765,0.23509666810691748,0.1496785640705664,0.1535554360768562,0.24842260248564044,0.05226621933384262,CNN-LSTM
S505,0.06282520673781669,0.05582822321636496,0.05515606356792224,0.043011048176022686,0.7644639920269554,0.01871546627491832,CNN-LSTM
S506,0.19060763082675214,0.15580161238686205,0.1456640400520548,0.18888053893774412,0.2596781904681757,0.05936798732841127,CNN-LSTM
S507,0.1461445935611109,0.1643292195865969,0.22743849250312725,0.2825508525186539,0.1329742780651035,0.046562563765407315,LSTM
S508,0.10290167012999339,0.20423882668269022,0.3784832945539581,0.11249563284211675,0.11897739411845216,0.0829031816727895,BiLSTM
S509,0.14837148165590458,0.16022192006415034,0.1738870616836983,0.1722491248548268,0.21792244114978493,0.12734797059163497,CNN-LSTM
S510,0.08525088596060368,0.45978549985542294,0.08205028373650222,0.17145346643240075,0.16464311645952004,0.036816747555550235,ANN
S511,0.0528219387213304,0.3516081152948372,0.35025612687623664,0.17514475359064258,0.051288559784239005,0.01888050573271358,ANN
S512,0.02301325102999287,0.8098571928793284,0.01653008694119774,0.031331465053385014,0.11262402537574823,0.006643978720348287,ANN
S513,0.6826235205666437,0.07457034612614478,0.08383511967518653,0.08196445268428776,0.049409797595076715,0.027596763352660522,1D-CNN
S514,0.16250823413131446,0.16726684923121662,0.2019642459040038,0.22887117859246256,0.13254807246193914,0.10684141967906362,LSTM
S515,0.1438040078798724,0.10450330415283826,0.2403155730560441,0.2260418181185291,0.22614193792483614,0.05919335886787997,BiLSTM
S516,0.13699405248788943,0.21464519718343433,0.13524119141564497,0.16152327209443862,0.32356093207490993,0.02803535474368331,CNN-LSTM
S517,0.3457359419467114,0.14372530081005216,0.10818950149098319,0.2118875688074425,0.1596828535521192,0.030778833392692172,1D-CNN
S518,0.03819843469030228,0.06912844457971226,0.037042976243946125,0.0630106101406424,0.781868179688239,0.010751354657158195,CNN-LSTM
S519,0.0951775705528995,0.09548426366107109,0.02549148265202246,0.7033242424079591,0.07336337999207079,0.007159060733977896,LSTM
S520,0.07818758862719444,0.22477422053518364,0.2508907112507421,0.07133479499455223,0.35233847782861705,0.022474206763710793,CNN-LSTM
S521,0.17299158702386425,0.24258513386216798,0.13898493611208682,0.19705544659329974,0.20152231103052248,0.046860585378059164,ANN
S522,0.5361339290664445,0.17026999034989468,0.07073683701698023,0.09875281411851579,0.09792074571994935,0.02618568372821614,1D-CNN
S523,0.21337435107646371,0.20554051378800645,0.18079967354160398,0.15346081653244792,0.19240948779614292,0.05441515726533461,1D-CNN
S524,0.15910309919228272,0.25311669785534213,0.28007109165869554,0.12166237335113235,0.14993766159691593,0.036109076345631784,BiLSTM
S525,0.17197394226673285,0.25647710720149025,0.17709972411841682,0.16331507919468782,0.18760878524494237,0.04352536197373016,ANN
S526,0.18436909348107067,0.19786208037769973,0.20437660001456462,0.18414797189917612,0.19459221303903257,0.03465204118845592,BiLSTM
S527,0.021432759103776414,0.04681617430526685,0.8039322399814434,0.08364568782039622,0.03828623189674489,0.005886906892372656,BiLSTM
S528,0.11354224794416301,0.17794470895263834,0.11851543192787181,0.15916443467033622,0.3488271765509411,0.08200599995404954,CNN-LSTM
S529,0.13189592844531983,0.2583159929122993,0.3195035621720887,0.08258092206646205,0.18461913035296673,0.023084464050863375,BiLSTM
S530,0.3281732774449082,0.26186738018316436,0.09426202927057055,0.1451416660788173,0.1424149610752473,0.0281406859472919,1D-CNN
S531,0.301865399120604,0.28391826176957496,0.11964825245599545,0.09942951982996663,0.16195916604438051,0.033179400779478584,1D-CNN
S532,0.24262109572688648,0.22711020839225016,0.11807526030607843,0.13677988138788855,0.22840224632451087,0.04701130786238594,1D-CNN
S533,0.20545574129949493,0.22711694160400184,0.1394877753510013,0.15330324610427368,0.2241380114936189,0.05049828414760937,ANN
S534,0.18918178604058086,0.22876801852684422,0.14766697382579508,0.16579669146084283,0.2243658764456215,0.04422065370031544,ANN
S535,0.1969273762107821,0.19224186379059746,0.16312851541156545,0.20860584207513436,0.19118110309286712,0.047915299419053564,LSTM
S536,0.1721355105235094,0.21113341135040642,0.2143835979238354,0.2164582078346497,0.14487155375449204,0.041017718613107025,LSTM
S537,0.3749734060794575,0.11356861689825477,0.1972819161357283,0.09489854621423462,0.1610846586038971,0.0581928560684274,1D-CNN
S538,0.5713327961770479,0.042409230188364774,0.0354264449610488,0.03686399375758039,0.3028448311313621,0.011122703784596667,1D-CNN
S539,0.14468133003482614,0.3434541390828494,0.11878458235709421,0.1320615283373654,0.21867741118710143,0.04234100900076342,ANN
S540,0.16856375838182724,0.48609413761348397,0.09710455877789033,0.11004777219600775,0.09933083160963438,0.03885894142115602,ANN
S541,0.15534217544166803,0.19796571437633315,0.46295332718742077,0.07903128485927184,0.07966048224711894,0.025047015888188272,BiLSTM
S542,0.17038093451282033,0.20175707871243811,0.2172871977038241,0.22115891564053558,0.1504088975854957,0.03900697584488617,LSTM
S543,0.04297097159877334,0.47458397847220496,0.33049874169188015,0.0854115562313859,0.055047124755351895,0.011487627250403787,ANN
S544,0.1856666798371758,0.2052792421301812,0.13906858294953323,0.20728758324908095,0.2484267604998179,0.014271151334210402,CNN-LSTM
S545,0.15634824976369924,0.17489585336980115,0.1376647795254312,0.20267357394784033,0.2725399097149079,0.05587763367831991,CNN-LSTM
S546,0.28153671906390765,0.49256865630600116,0.043388005482861036,0.05292153156797538,0.11586260973193929,0.013722477847314661,ANN
S547,0.1064530026587629,0.11271146638540139,0.5915941695597725,0.06856895259266803,0.09845739140045622,0.022215017402938693,BiLSTM
S548,0.20180946431517258,0.20401970053836402,0.17252600005419494,0.1674973263037858,0.19918115989061363,0.0549663488978689,ANN
S549,0.18808278978482487,0.1914949749347202,0.1842153831670217,0.1687665202195792,0.20680188699550311,0.06063844489835122,CNN-LSTM
S550,0.18257076127137428,0.16471735415139754,0.19728468704740296,0.1977920417924045,0.18668685929492876,0.07094829644249234,LSTM
S551,0.16238104972359324,0.1484047017489972,0.22917281325292663,0.21859710759329853,0.16863034655920842,0.07281398112197585,BiLSTM
S552,0.14998864433161477,0.1873591099968634,0.2153015427439603,0.23486301185388817,0.1392395162870189,0.07324817478665425,LSTM
S553,0.10760222943243312,0.24202690543287586,0.2506953502676956,0.2314784943162728,0.0904746891907954,0.07772233135992702,BiLSTM
S554,0.21265137206178536,0.1358878652132531,0.22976065103121182,0.11802309847615708,0.24333266925115543,0.06034434396643723,CNN-LSTM
S555,0.2151424625976426,0.1523367874925135,0.14897740802637505,0.125068518352808,0.280891523194532,0.0775833003361294,CNN-LSTM
S556,0.07271293212224943,0.26265275313046826,0.1664463963219505,0.05418866610876302,0.39996381404238096,0.04403543827418793,CNN-LSTM
S557,0.09426069398624506,0.11129599236687295,0.14059115654928686,0.0747722060451411,0.5062967868058468,0.07278316424660743,CNN-LSTM
S558,0.11301500197432376,0.149034661139338,0.13993927980071108,0.1288397992793192,0.34982108630187814,0.11935017150442986,CNN-LSTM
S559,0.024784715159018225,0.021545711907965177,0.04207511203643787,0.03141681087390175,0.866403080488691,0.013774569533986284,CNN-LSTM
S560,0.2081987410719645,0.22537380632412274,0.19289555116085802,0.19282356858098962,0.12435218478082906,0.05635614808123636,ANN
S561,0.334268223304843,0.10183097121215656,0.1413088934304699,0.11632714947842243,0.127431201703567,0.1788335608705412,1D-CNN
S562,0.026474774993625178,0.08716321875531134,0.75895857485281,0.0899177826469744,0.02476021628724784,0.012725432464031012,BiLSTM
S563,0.08194243000917362,0.25531211144210575,0.23276071559360942,0.07512814986086475,0.32126230425468827,0.03359428883955809,CNN-LSTM
S564,0.019584691578138982,0.8662568537795144,0.029887303069093943,0.05477249834770905,0.023034507789747867,0.006464145435796087,ANN
S565,0.11636624781295259,0.13952007512715153,0.30225295662418167,0.2247335191464989,0.13579274814903872,0.08133445314017633,BiLSTM
S566,0.19055152583596452,0.19997065686088858,0.18838903165330112,0.24022287295433503,0.12885585653957446,0.05201005615593608,LSTM
S567,0.1520448976236365,0.165631447107856,0.14688202409740433,0.35120976751181676,0.14275666783700794,0.04147519582227843,LSTM
S568,0.06075039627468153,0.07047546262791882,0.06480553449854497,0.21722453634976124,0.570425245868172,0.016318824380920773,CNN-LSTM
S569,0.14780368961743962,0.18520200327462857,0.17137217968462815,0.25601387353036115,0.19810339780766842,0.04150485608527339,LSTM
S570,0.14020340705339057,0.18764870985969123,0.18939369724657676,0.2717113153447338,0.16799633276532067,0.04304653773028679,LSTM
S571,0.1891541504868064,0.20130306144270008,0.18502310205391403,0.22744360061079574,0.15035794058023538,0.04671814482554917,LSTM
S572,0.08164643470189144,0.1068547285147836,0.05563465812543419,0.08073647399632114,0.6512925785846472,0.02383512607692266,CNN-LSTM
S573,0.2719097783289495,0.2226340963515749,0.20493358854138113,0.16674439677629802,0.08019059404651074,0.05358754595528526,1D-CNN
S574,0.13812181570918347,0.2188733774427765,0.06406383627882009,0.4460732315959512,0.09858178199666623,0.0342859569766023,LSTM
S575,0.5064830279699141,0.1507072269765856,0.12281824028048141,0.037541723338072194,0.14522658898401322,0.037223192450933466,1D-CNN
S576,0.20055510387099607,0.18484305927863875,0.11898905416022877,0.08009076151426547,0.3820966141945173,0.03342540698135346,CNN-LSTM
S577,0.15231555595015148,0.23532409286054248,0.21515267971085436,0.10366068245298765,0.21186349632837567,0.08168349269708826,ANN
S578,0.15320591745740422,0.13839036900499205,0.2292561733454292,0.22977878627471898,0.20034897261750034,0.049019781299955476,LSTM
S579,0.12097242440652986,0.14739701358787077,0.13777307286928545,0.17540948434959247,0.2617125864475105,0.15673541833921095,CNN-LSTM
S580,0.11972863868573513,0.1429094654151717,0.14339386792242712,0.20000251484784698,0.2940603838739276,0.09990512925489127,CNN-LSTM
S581,0.10932768281638577,0.16580829416133588,0.21923640319148985,0.2134483621551013,0.22927962673178562,0.06289963094390197,CNN-LSTM
S582,0.13905375691867664,0.2307717271643402,0.2995875266100277,0.16082148666670906,0.1296674710751034,0.04009803156514291,BiLSTM
S583,0.8843082363167233,0.024162258041595577,0.022781438975885932,0.02128128872124812,0.035552034899944594,0.011914743044602135,1D-CNN
S584,0.31491002145698077,0.17316964844932214,0.11626970424188623,0.09799456032963554,0.2453026983625246,0.052353367159650714,1D-CNN
S585,0.5913715266827958,0.10510937634207629,0.06930733999495249,0.06505717809495448,0.15009807387091842,0.01905650501430343,1D-CNN
S586,0.2523595094410808,0.22092281619169968,0.1327614954370342,0.17528010438456978,0.17126168912293602,0.047414385422678854,1D-CNN
S587,0.22610090870716307,0.2542660693610966,0.1390273972696648,0.1703198883331511,0.1503606198937947,0.05992511643512986,ANN
S588,0.13362376371941873,0.24309181155633902,0.24958962147557018,0.20284778087189892,0.11485035781761674,0.05599666455915616,BiLSTM
S589,0.11059506096415489,0.10415038502710597,0.4766419121292937,0.16706319455840882,0.10422806704440019,0.03732138027663616,BiLSTM
S590,0.11282105622839265,0.1267108593644576,0.3202302568259625,0.2760082168861641,0.138850098211252,0.025379512483770617,BiLSTM
S591,0.03964448534537516,0.0196049160106082,0.8140054527526775,0.1004385890020813,0.022155449912372754,0.004151106976885044,BiLSTM
S592,0.16153945071932635,0.17825430624663796,0.14231873019872174,0.20621605345514546,0.21496441597635207,0.09670704340381651,CNN-LSTM
S593,0.0969655754983451,0.05749808298340685,0.7108640581494527,0.06532707764862661,0.057583119163241006,0.011762086556927419,BiLSTM
S594,0.18172540018201494,0.24177411041650562,0.24941750266743146,0.1575372967843006,0.1281755784879071,0.04137011146184068,BiLSTM
S595,0.13397805315794023,0.34857378667597955,0.20360018236897834,0.1350574699561573,0.13374914234634935,0.04504136549459536,ANN
S596,0.16168977801906595,0.17097273318669418,0.16620686605182175,0.15449391427322595,0.24883280597079174,0.09780390249840044,CNN-LSTM
S597,0.1923515196179413,0.34529154441470356,0.09617576965456691,0.17749684461993004,0.10762765068854144,0.08105667100431668,ANN
S598,0.1531056506475549,0.33058020287334977,0.17475800272272068,0.13426799927714855,0.1436766518174273,0.06361149266179869,ANN
S599,0.15184009270657428,0.1917587215729405,0.2035109390586137,0.2394951737793543,0.15609214093090729,0.05730293195160968,LSTM
S600,0.1779334259347943,0.19691811659589947,0.2530230534100154,0.19212455269064604,0.1516836788232096,0.02831717254543529,BiLSTM
S601,0.14731159621559642,0.25003263486465704,0.08335540589130098,0.24337816079488983,0.2566006798971922,0.019321522336363625,CNN-LSTM
S602,0.4295530923285999,0.0626415128954159,0.17776534160380494,0.12154643963372333,0.18789814806455607,0.02059546547390086,1D-CNN
S603,0.14035848037657797,0.2047701550933386,0.19833439135926115,0.11026105300933285,0.3169737880510303,0.02930213211045881,CNN-LSTM
S604,0.1652192458547222,0.2528577073881219,0.20525325918205042,0.14964807737308505,0.1750211416432129,0.052000568558807844,ANN
S605,0.1654615813030438,0.19267638204969117,0.2939434198752612,0.14925230355053268,0.1469996502534823,0.05166666296798856,BiLSTM
S606,0.1864406797549603,0.20916555924872574,0.27637213164215085,0.13677784583803232,0.14696379822265151,0.04427998529347915,BiLSTM
S607,0.16161621241828822,0.1664311133501717,0.19751391485274472,0.23255479809426974,0.17584815712293608,0.06603580416158984,LSTM
S608,0.017577077218556888,0.03102371416795747,0.0663062815699431,0.8545149769772831,0.021041105033467334,0.009536845032791914,LSTM
S609,0.26889636068304246,0.07694620357465089,0.16248405749417147,0.13521586159341104,0.252102669004146,0.10435484765057847,1D-CNN
S610,0.18202860609000934,0.26128097971913666,0.16954934516463613,0.16725884450959064,0.14784931978889665,0.07203290472773023,ANN
S611,0.23716486854123048,0.27870589036352267,0.14105548099960796,0.14120944057715476,0.1399151367334727,0.06194918278501187,ANN
S612,0.10292768305878675,0.35729221170957143,0.1645569873649624,0.17457001582025444,0.15238883015703614,0.048264271889388075,ANN
S613,0.09017164467786062,0.1437154489244365,0.555359707742896,0.09504934948005717,0.09122127184453685,0.024482577330213133,BiLSTM
S614,0.3298686065576133,0.17634907525197374,0.21755085031774954,0.12927701289431648,0.12151343386798878,0.025441021110357887,1D-CNN
S615,0.1702890733536491,0.15646994151252405,0.13721517606123904,0.16909520074187895,0.3268172172399252,0.040113391090783546,CNN-LSTM
S616,0.10124510372244586,0.24722107089168627,0.47858823611474643,0.08977609255016972,0.06818994473135358,0.014979551989597712,BiLSTM
S617,0.07593620680861667,0.11020378320860955,0.04526128658198036,0.7186563658415199,0.03831047402622461,0.011631883533048205,LSTM
S618,0.3395322629763661,0.20823927462617411,0.09366161578454851,0.17529908324499657,0.12433709991319482,0.05893066345471999,1D-CNN
S619,0.26788116866364814,0.28386750666612953,0.1374467984731398,0.13788179208261842,0.141648655779028,0.03127407833543626,ANN
S620,0.2438450029756555,0.29713809392353835,0.17355431632383064,0.11891051404668812,0.12055561363591885,0.04599645909436826,ANN
S621,0.1470207444669429,0.1560639133475488,0.10540414385467294,0.05758396602462621,0.5136017485934092,0.020325483712799755,CNN-LSTM
S622,0.14773927084718008,0.03402804316452914,0.02292950051333205,0.722797858879279,0.06289852806264297,0.009606798533036514,LSTM
S623,0.18429412333991582,0.17936011943420213,0.19517955773920362,0.1914867482307477,0.1763546515635908,0.07332479969233971,BiLSTM
S624,0.13616630403767835,0.26865979200176476,0.2334881923029146,0.14282464071529322,0.18831935752002826,0.030541713422321475,ANN
S625,0.10338477541529308,0.11270758384499076,0.10758172768193568,0.13532719004747645,0.5067731543593593,0.03422556865094503,CNN-LSTM
