Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S2179,22.897667,17.647619,0.244931,-0.655005,39.219985,0.744202
S2180,17.260613,12.554322,-0.047794,-0.2108,37.344446,0.852839
S2181,9.501374,8.30353,-0.091816,-0.040908,18.052105,1.229369
S2182,7.928261,7.767498,-0.059521,-1.731598,9.62343,2.050894
S2183,9.209999,9.113786,0.420336,-39.460986,10.204712,2.981969
S2184,9.442137,9.226055,-0.223913,-32.332717,11.962434,3.091687
S2185,9.127113,8.586631,-0.733805,-2.554482,12.171156,2.886087
S2186,8.479242,7.594594,-0.73485,-1.368164,12.192831,2.590581
S2187,7.70973,6.724909,0.088555,-0.964418,12.128796,2.375035
S2188,7.166152,6.241739,0.725915,-0.559035,10.478755,3.847977
S2189,6.749137,5.770567,0.70554,-0.368306,9.330315,3.63651
S2190,8.113035,7.325612,0.000386,-0.715033,11.596241,5.50924
S2191,8.460811,8.237665,-0.445269,-2.715832,10.93693,6.028619
S2192,8.082037,7.771482,-0.684658,-76.20716,10.664892,6.365832
S2193,7.493943,7.325823,0.175295,-284.602498,9.241679,5.724416
S2194,6.58941,6.32562,0.081285,-53.510888,9.204082,3.967258
S2195,5.739932,5.062088,0.192263,-2.036446,8.333992,3.032936
S2196,6.047542,5.810613,-0.572279,-2.746648,8.021193,2.470094
S2197,5.023368,4.597698,0.049633,-1.844218,8.252346,1.778081
S2198,3.525604,3.01916,0.630306,-0.378325,5.924736,0.981206
S2199,3.51966,3.024263,0.362892,0.074272,6.18571,0.65449
S2200,5.538382,4.987427,-0.59898,-0.819224,7.663672,0.821127
S2201,5.133238,4.575799,-0.33792,-0.494711,8.602615,0.702333
S2202,4.091965,3.31672,0.343104,0.110133,6.495327,0.678866
S2203,4.242911,3.817652,0.473367,0.215183,7.536329,1.369726
S2204,5.711891,5.413831,0.038467,-0.161358,7.984172,2.465528
S2205,6.477059,6.269918,-0.397268,-1.048562,8.745341,3.121432
S2206,6.389931,5.783223,-0.449801,-19.974128,8.102967,4.500436
S2207,6.775349,6.484466,0.268145,-0.45909,8.651316,4.45157
S2208,8.416745,8.189364,-0.20094,-0.174842,10.603204,4.506973
S2209,8.82208,8.506033,-0.496791,-0.307443,12.899489,4.215716
S2210,7.084657,6.659386,0.454779,0.144151,10.585607,2.568274
S2211,6.598264,6.097437,0.519464,0.077875,9.050267,1.613182
S2212,7.543779,7.216684,-0.27577,-0.509282,10.841214,1.244439
S2213,7.729505,6.511288,-0.396495,-0.282431,13.214579,8.456983
S2214,5.179064,4.597828,0.739596,0.091537,8.74441,8.682712
S2215,6.921983,6.233627,-0.093648,-0.480711,9.456223,16.751639
S2216,7.502115,7.23966,-0.350044,-2.565891,10.105438,21.07979
S2217,7.816588,7.254297,-0.499668,-19.688977,10.457221,22.602769
S2218,7.788588,7.514368,-0.040916,-45.448303,10.109902,21.829743
S2219,7.043025,6.46083,-0.054154,-9.579662,10.45442,16.339609
S2220,6.622154,5.892188,-0.279604,-8.408339,9.938733,11.477385
S2221,5.804479,5.293137,0.269514,-0.311297,8.322248,4.281163
S2222,5.948502,5.441737,-0.416691,-0.680946,9.95799,1.259567
S2223,4.49031,3.775645,0.146602,-0.142443,7.622515,0.660612
S2224,3.744147,2.930039,0.280575,0.033244,6.169801,0.465415
S2225,3.139405,2.538774,0.592735,0.319023,6.016644,0.317783
S2226,5.326946,4.177288,-0.677983,-1.482745,10.964711,0.421912
S2227,3.117659,2.566226,-0.092843,-1.242512,6.175891,0.28586
S2228,3.607276,3.066631,0.24327,-1.368688,5.748934,0.293651
S2229,4.898541,3.965424,0.19788,-2.585979,8.706385,0.322823
S2230,6.616774,5.624654,0.060116,-3.630092,10.416348,0.397067
S2231,8.980665,7.659461,0.013166,-3.237602,14.180529,0.453483
S2232,13.474564,11.159913,0.127648,-2.163374,24.514001,0.5239
S2233,17.746108,15.211186,-0.130596,-3.088895,27.639805,0.592495
S2234,17.683102,15.022006,-0.353326,-1.648837,30.176482,0.693875
S2235,16.501759,13.867776,0.451467,-0.657507,27.498928,0.797997
S2236,15.817926,12.940907,0.50801,-0.283646,25.97031,0.82966
S2237,15.613248,12.417799,-0.010021,-0.107585,25.759075,1.570903
S2238,13.344992,10.880794,-0.463415,-0.115362,27.824549,516.641328
S2239,8.42891,8.21615,0.423614,-15.671169,10.363807,468.050665
S2240,9.574516,9.385942,0.352926,-22.14111,11.984552,607.919993
S2241,10.315181,10.028153,-0.297225,-28.970907,12.329053,627.891567
S2242,10.4204,10.16844,-0.462551,-44.658603,12.86317,655.437264
S2243,9.599742,8.613954,-0.41295,-6.092442,12.377308,511.47803
S2244,8.644112,7.775554,-0.4155,-1.059711,12.195788,14.577197
S2245,9.455597,8.529934,-0.311316,-0.135897,14.685506,8.414052
S2246,8.953486,7.659572,-0.246651,-0.202636,16.901306,2.4367
S2247,8.03709,6.66973,0.262911,-0.619563,14.813075,0.444684
S2248,8.715801,8.011893,0.709664,-2.919793,14.446938,0.456876
S2249,9.845534,9.340701,0.379919,-7.750738,14.39491,0.517129
S2250,10.369188,8.93365,-0.525033,-5.362967,19.211461,0.4904
S2251,7.464806,6.817352,0.110851,-6.821662,11.628071,0.450963
S2252,5.917816,5.290117,0.223273,-2.273015,9.016922,0.38085
S2253,5.296231,4.015219,-0.117839,-0.89262,11.320145,0.315008
S2254,6.785896,4.125442,0.223868,-0.356577,14.571561,0.228803
S2255,8.175628,5.952367,-0.525746,-0.673691,16.837947,0.38024
S2256,9.14237,7.898915,-0.315586,-0.755797,14.123672,0.498765
S2257,12.725678,10.564554,0.02235,-0.928313,22.848773,0.513145
S2258,13.242078,11.377362,0.063711,-1.8841,24.571949,0.494298
S2259,13.090171,11.338906,0.073569,-3.048876,21.955086,0.468136
S2260,11.421041,9.824117,0.568309,-0.617494,21.319485,0.608139
S2261,11.130171,9.087991,0.550192,-0.106159,20.830587,0.836865
S2262,11.390542,8.965943,-0.059381,-0.049008,23.625097,1.237407
S2263,7.684789,7.082466,-0.199272,-0.364004,11.070113,1.619997
S2264,7.665993,7.114606,-0.359714,-5.254028,9.149996,2.350847
S2265,8.492279,8.403238,0.082718,-137.965944,9.572429,2.971135
S2266,8.333146,8.193352,-0.113688,-78.514498,9.933115,2.910771
S2267,7.709113,7.215513,-0.434123,-13.935796,9.956788,2.565346
S2268,7.382827,6.787452,-0.641072,-13.476508,10.264299,2.337482
S2269,6.186495,5.645631,0.179478,-5.638293,9.878614,1.778067
S2270,5.01875,4.023801,0.019987,-2.52205,7.098826,1.056878
S2271,3.870822,3.289567,-0.200007,-1.504219,7.3384,0.592501
S2272,3.613326,2.744779,-0.432282,-0.913929,7.288863,0.4605
S2273,3.767229,3.145776,0.224876,-0.107246,6.253527,0.342314
S2274,4.487143,3.305867,-0.196215,-2.494537,9.426463,0.253328
S2275,5.044098,4.310823,-0.050515,-6.528561,7.697345,0.336653
S2276,4.960724,4.390115,0.271935,-5.082375,6.549776,0.347819
S2277,4.612102,4.226159,0.565891,-3.716682,6.642087,0.345187
S2278,4.756661,3.70412,-0.123838,-3.575843,9.906323,0.292259
S2279,4.295216,3.552162,-0.391762,-0.879862,7.130232,0.519802
S2280,3.366098,2.740514,0.138556,-0.131256,5.326148,0.471859
S2281,2.825329,2.195448,0.440612,-0.103504,5.706135,0.471959
S2282,5.272681,4.19169,-0.000232,-0.085997,9.061499,0.696153
S2283,6.364256,5.070496,-0.869949,-0.586479,11.502037,0.814996
S2284,5.183145,4.448584,0.067677,-0.064272,8.98141,0.681046
S2285,3.849171,2.872389,0.540297,0.245873,7.996891,0.315999
S2286,3.247245,1.994036,0.650126,0.260557,7.652543,0.148233
S2287,5.185105,3.813125,-0.596976,-1.030706,11.452961,0.286645
S2288,3.490729,3.00502,-0.444468,-1.442634,6.006033,0.268213
S2289,5.08227,3.988426,-0.095677,-0.888367,9.25043,0.286832
S2290,7.23206,5.498412,-0.092712,-1.44815,12.042283,0.317881
S2291,7.685914,6.279169,-0.23952,-3.045375,14.704961,0.370129
S2292,9.224607,8.51535,0.454793,-4.399625,13.650725,0.467226
S2293,13.965131,12.117902,0.188414,-2.906569,25.307624,0.532512
S2294,19.741688,16.805528,-0.239405,-2.972743,33.289053,0.585947
S2295,19.496894,15.46946,-0.567667,-2.143866,35.642587,0.522408
S2296,17.658069,13.632969,0.577052,-1.181904,32.992726,0.491673
S2297,17.873396,14.449649,0.648433,-1.493543,31.751884,0.505257
