Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S1120,11.260415,10.065268,-0.371063,-0.140875,18.022873,2.432504
S1121,13.211132,11.733705,-0.210956,-0.275108,23.894722,2.344645
S1122,14.414269,12.733456,0.213616,-0.604904,24.868141,1.957356
S1123,15.306399,13.494537,0.507851,-1.279664,25.853721,0.961622
S1124,15.816069,13.804349,0.445189,-2.302259,25.301322,0.592087
S1125,16.060606,14.3777,0.060945,-3.591169,27.066525,0.607119
S1126,16.254625,15.070494,-0.152738,-6.467099,25.211369,0.63197
S1127,15.778242,14.788622,-0.140967,-7.644652,25.547665,0.597438
S1128,13.508668,12.418067,0.248916,-5.073803,23.252006,0.502079
S1129,11.267982,9.921869,0.352382,-2.905812,21.147501,0.400889
S1130,8.907258,7.307074,0.397875,-1.293752,17.62257,0.298715
S1131,7.454063,5.602472,0.631971,-0.326981,16.13219,0.231396
S1132,6.088071,4.932523,0.834967,0.272023,12.911801,0.272058
S1133,4.633687,3.83535,0.645204,0.367249,9.118291,0.291248
S1134,5.68493,4.575816,0.485003,0.002409,9.585757,0.434229
S1135,5.879522,5.171379,0.467795,-0.10652,10.355731,0.502527
S1136,5.220854,4.672979,0.618249,0.172191,8.477993,0.456173
S1137,4.901886,4.25033,0.719502,0.274557,8.557285,0.419431
S1138,4.696195,3.846927,0.7804,0.263197,8.229354,0.39902
S1139,5.211449,4.325441,0.386947,-0.312633,11.004237,0.478368
S1140,5.513565,4.735975,0.018118,-0.654285,10.351835,0.512849
S1141,5.927086,5.368458,-0.321958,-0.555139,8.779535,0.525888
S1142,7.042274,6.238719,-0.56115,-0.320693,13.920913,0.541503
S1143,9.031537,7.329889,-0.64607,-0.291816,20.21341,0.51983
S1144,11.859545,8.670717,-0.489988,-0.490784,26.667119,0.446972
S1145,14.59851,11.066677,-0.561888,-0.722112,28.492211,0.500743
S1146,17.740144,13.646742,-0.393445,-1.257273,32.555993,0.470215
S1147,20.446982,16.518403,-0.2964,-1.816279,33.999007,0.522523
S1148,21.837119,18.590343,-0.259253,-2.729071,34.27864,0.569682
S1149,22.402558,19.863877,-0.379286,-3.909803,34.289649,0.599919
S1150,22.44506,20.497567,-0.343623,-5.370683,33.810082,0.62723
S1151,21.475708,19.477537,-0.402017,-5.286961,33.659985,0.583979
S1152,20.746996,18.536988,0.061656,-3.494292,30.706367,0.553629
S1153,19.730378,17.563338,0.306666,-1.860283,30.875051,0.582007
S1154,18.232186,16.323986,0.504665,-0.738034,30.582426,0.859562
S1155,16.123995,14.394816,0.674351,-0.14874,27.115124,1.023769
S1156,13.66257,12.34878,0.828864,0.217274,23.21674,1.209808
S1157,12.188506,11.424903,0.891474,0.348346,19.602331,1.381842
S1158,11.800792,10.899328,0.850562,0.255507,16.302051,1.663903
S1159,11.845301,9.993795,0.83867,-0.184273,20.945636,1.863207
S1160,12.276968,10.514955,0.732071,-1.023841,21.371982,1.944222
S1161,12.237104,10.649033,0.498879,-2.097365,18.442479,1.873128
S1162,11.682625,9.447542,0.016458,-2.218754,18.801016,1.802929
S1163,11.671603,9.705918,-0.610214,-2.863602,18.690651,1.805588
S1164,9.35945,7.98139,-0.747752,-1.476767,17.275327,1.484222
S1165,7.605649,6.54003,-0.602733,-0.594262,12.734337,1.166975
S1166,6.110824,5.60444,-0.283342,-0.113671,9.724251,0.731146
S1167,5.873654,5.367366,0.028659,-0.00837,11.290698,0.644721
S1168,5.861111,5.30058,0.152817,-0.041012,10.596424,0.563455
