Segment,F1,F2,F3,F4,F5,F6
S4246,6.538096,6.7101316,6.378756,6.6206584,7.909308,7.4133635
S4247,6.697557,6.8336124,6.468934,6.650582,7.8125067,7.301375
S4248,6.7983356,6.915829,6.527778,6.6712875,7.7649236,7.2396655
S4249,7.190083,7.252762,6.8497696,6.8853436,7.830282,7.3275943
S4250,7.3177037,7.3770895,6.950365,6.9454026,7.8739696,7.349428
S4251,7.225984,7.312321,6.875249,6.892321,7.889559,7.3354664
S4252,7.3012323,7.384881,6.940561,6.9359136,7.924174,7.3620014
S4253,7.2517166,7.3468843,6.9188995,6.935885,7.9695935,7.4187036
S4254,7.542418,7.6028857,7.16069,7.0965323,8.034306,7.4901595
S4255,8.027908,8.036022,7.572923,7.3765693,8.17606,7.6458616
S4256,8.851478,8.773465,8.282365,7.8666964,8.447972,7.9506116
S4257,9.775769,9.62161,9.076689,8.40882,8.792353,8.293566
S4258,10.161778,10.019471,9.453851,8.692178,9.135173,8.614213
S4259,10.265048,10.168747,9.591231,8.810669,9.399266,8.837164
S4260,10.682178,10.5747795,9.993808,9.113241,9.700218,9.142338
S4261,11.196856,11.068988,10.464827,9.449937,9.997725,9.427362
S4262,10.590664,10.591843,10.032485,9.205178,10.1416645,9.536511
S4263,9.427513,9.594804,9.124433,8.6402,10.065204,9.443817
S4264,8.26048,8.550809,8.1728,8.023633,9.801125,9.190339
S4265,6.9049797,7.3094115,7.043064,7.2797832,9.382074,8.810146
S4266,6.032949,6.4602337,6.268641,6.743581,8.896428,8.383263
S4267,5.03211,5.4965816,5.364042,6.103464,8.331316,7.853048
S4268,4.488796,4.926165,4.806533,5.6700583,7.7731647,7.320888
S4269,4.9306226,5.2217717,5.0597105,5.770734,7.4179907,7.014162
S4270,6.0880604,6.1774077,5.9372697,6.305351,7.3621373,7.0145235
S4271,7.587323,7.484938,7.1275682,7.059568,7.560302,7.224632
S4272,9.131142,8.887485,8.370661,7.8464375,7.9183607,7.511006
S4273,10.578243,10.244634,9.577225,8.632576,8.432389,7.9245768
S4274,11.655982,11.296694,10.556792,9.326829,9.086864,8.52379
S4275,12.331151,12.001742,11.228021,9.834006,9.722074,9.106443
S4276,12.718268,12.445119,11.666894,10.192926,10.286698,9.629383
S4277,12.803785,12.604766,11.869814,10.411218,10.777899,10.1202345
S4278,12.714258,12.59023,11.90491,10.504451,11.134786,10.481101
S4279,12.465676,12.409219,11.816691,10.530955,11.42472,10.8324585
S4280,11.982907,12.004313,11.502007,10.386388,11.55488,11.014643
S4281,11.503387,11.583338,11.140226,10.174719,11.531429,11.017645
S4282,11.56572,11.617892,11.19699,10.221137,11.512066,11.040212
S4283,11.549315,11.592179,11.180476,10.211002,11.479274,11.025128
S4284,10.760526,10.899617,10.522105,9.770845,11.301135,10.820992
S4285,10.217509,10.396615,10.045869,9.439582,11.067006,10.58461
S4286,10.108607,10.261098,9.917192,9.332455,10.869636,10.407521
S4287,10.203149,10.309882,9.960008,9.340875,10.737432,10.298087
S4288,9.970492,10.088723,9.734798,9.170074,10.580291,10.129116
S4289,9.33991,9.520919,9.180076,8.779707,10.342546,9.861742
S4290,8.799201,9.015703,8.69345,8.432773,10.072659,9.58343
S4291,7.507614,7.8523517,7.5759697,7.659392,9.623947,9.091889
S4292,6.5116124,6.912079,6.692876,7.0417314,9.135344,8.618957
S4293,6.073355,6.4431806,6.2545323,6.7103148,8.690195,8.220297
S4294,5.6644287,6.0152426,5.8146634,6.353319,8.225503,7.7482414
S4295,5.3986983,5.7186084,5.5072274,6.094716,7.836331,7.363974
S4296,5.617652,5.847659,5.6334677,6.1516886,7.630201,7.218342
S4297,6.046564,6.1880493,5.920441,6.298006,7.4970536,7.089503
S4298,6.424384,6.512208,6.1712747,6.4175262,7.4253416,6.974908
S4299,6.6373663,6.7104464,6.3031516,6.466488,7.394261,6.879361
S4300,6.9491725,6.9969068,6.5476527,6.614158,7.4555063,6.9096994
S4301,7.282904,7.307392,6.8320646,6.8046494,7.5811787,7.0220146
S4302,7.6734724,7.674643,7.1634426,7.023924,7.731244,7.1468616
S4303,7.7596073,7.7761626,7.2895346,7.146047,7.9311953,7.368781
S4304,7.472695,7.551656,7.0828757,7.0270844,7.9981623,7.4147882
S4305,7.287937,7.4000993,6.9436426,6.942171,8.008841,7.413521
S4306,7.210748,7.329171,6.9051113,6.9376106,8.042301,7.478255
S4307,6.9531193,7.09991,6.7060103,6.8179092,8.013781,7.464778
S4308,6.7592816,6.921624,6.5336523,6.6954894,7.926513,7.3711324
S4309,6.545907,6.721954,6.3472786,6.5667777,7.8316875,7.2799745
S4310,6.2776446,6.4707165,6.1154985,6.409156,7.719234,7.1766524
S4311,5.9920835,6.1996965,5.867081,6.2401123,7.5892615,7.061611
S4312,5.583772,5.8211565,5.500079,5.978264,7.394072,6.856857
S4313,5.1971626,5.4553294,5.144104,5.7193613,7.1730814,6.628864
S4314,4.8312163,5.104244,4.798128,5.4619074,6.9322915,6.378881
S4315,4.686321,4.9420094,4.636521,5.3293147,6.731007,6.186082
