Segment,F1,F2,F3,F4,F5,F6
S3596,4.8936033,4.4458003,4.1327677,6.536568,6.4814286,7.5926
S3597,4.9564013,4.733022,4.267152,6.56946,6.507378,7.4541173
S3598,6.053493,5.8926163,5.1506944,7.1447845,7.2127705,7.676114
S3599,6.9120955,6.837155,5.8665905,7.580441,7.691592,7.7712874
S3600,8.633936,8.553074,7.2548485,8.550646,8.562476,7.9143014
S3601,11.688915,11.321438,9.53321,10.342252,10.199576,8.525477
S3602,13.511882,12.766369,10.750109,11.442501,11.118038,9.104966
S3603,13.914071,13.018251,10.988717,11.759877,11.239402,9.496138
S3604,13.83285,12.920769,10.970367,11.786085,11.272175,9.788876
S3605,13.31502,12.382131,10.59647,11.556039,11.050713,9.910399
S3606,12.21705,11.263262,9.746108,10.971761,10.530039,9.87116
S3607,11.430873,10.425235,9.109335,10.570569,10.138285,9.811635
S3608,11.307929,10.201089,8.932868,10.550148,10.145289,9.986201
S3609,11.485187,10.284241,8.980446,10.675445,10.331005,10.232215
S3610,11.168085,9.942033,8.68989,10.468248,10.211718,10.221819
S3611,11.004658,9.762326,8.499661,10.333249,10.205984,10.277018
S3612,10.972166,9.7555,8.442906,10.260449,10.217134,10.228367
S3613,10.846816,9.708489,8.392716,10.137297,10.045595,9.89847
S3614,9.849933,8.815141,7.6860447,9.504321,9.422213,9.393305
S3615,10.199878,9.160468,7.95004,9.71273,9.561078,9.363078
S3616,9.887205,8.880624,7.735426,9.517628,9.346328,9.170407
S3617,9.639385,8.643025,7.5546093,9.371394,9.182326,9.040316
S3618,8.151599,7.294922,6.4768143,8.482966,8.376423,8.658665
S3619,7.6593666,6.8734665,6.1110787,8.200043,8.104188,8.525653
S3620,7.7399626,6.9876823,6.1741104,8.246324,8.1197405,8.479336
S3621,7.753837,7.0582356,6.214737,8.242619,8.0784025,8.372024
S3622,7.7317123,7.0859222,6.217438,8.212378,8.051473,8.3187685
S3623,8.514215,7.8248396,6.788508,8.660235,8.467253,8.474754
S3624,10.912124,10.009149,8.541487,10.053073,9.853374,9.080314
S3625,14.329828,13.251128,11.155098,12.075742,11.7813225,10.031372
S3626,17.217657,16.033054,13.374595,13.822323,13.335168,11.044875
S3627,19.39179,18.167532,15.123993,15.162159,14.428398,11.74549
S3628,20.413385,19.209513,16.036705,15.831572,15.002218,12.2471285
S3629,20.73489,19.53624,16.3966,16.118118,15.18391,12.563915
S3630,20.722889,19.539997,16.487377,16.25437,15.2501745,12.9713745
S3631,20.460342,19.381844,16.466843,16.281519,15.104914,13.201402
S3632,20.601456,19.55659,16.69757,16.537052,15.176497,13.507259
S3633,20.720932,19.68993,16.877811,16.756617,15.276737,13.858304
S3634,20.004831,19.021347,16.387218,16.430292,14.989243,14.041175
S3635,18.918308,17.97883,15.549559,15.824319,14.527968,14.064828
S3636,18.817327,17.844013,15.39581,15.75587,14.549082,14.14928
S3637,17.666864,16.695938,14.442591,14.993188,13.942827,13.732584
S3638,15.952512,14.985968,13.039081,13.881089,13.013993,13.092719
S3639,14.502204,13.492174,11.802152,12.930556,12.208154,12.473381
S3640,12.256226,11.222141,9.944489,11.492142,10.995648,11.664519
S3641,10.423039,9.315594,8.35427,10.2989235,10.020729,10.975628
S3642,9.452974,8.222621,7.392791,9.610518,9.517975,10.512443
S3643,8.746013,7.464248,6.7032223,9.08289,9.137427,10.100315
S3644,8.023363,6.806194,6.120226,8.564633,8.675918,9.580574
S3645,8.420398,7.2298903,6.4049106,8.728602,8.790698,9.335887
S3646,9.107119,8.004695,6.970759,9.076542,9.083198,9.2775
S3647,9.758536,8.744579,7.5167384,9.402178,9.389467,9.281342
S3648,11.764391,10.681374,9.064587,10.546538,10.407767,9.536558
S3649,14.168327,13.080553,10.998085,11.973808,11.661303,10.080048
S3650,15.108935,14.032951,11.792586,12.550683,12.088162,10.3628645
S3651,15.397004,14.362878,12.12467,12.763512,12.20747,10.486041
S3652,15.624854,14.569609,12.344482,12.969109,12.369221,10.769526
S3653,15.894074,14.785578,12.562229,13.208,12.572879,11.102878
S3654,15.741416,14.590229,12.455105,13.188775,12.534985,11.2800865
S3655,15.929501,14.696846,12.574519,13.372602,12.694067,11.5654125
S3656,16.32233,15.035514,12.865144,13.679624,12.98717,11.955901
S3657,17.040112,15.736039,13.445268,14.173033,13.409942,12.334129
S3658,18.118591,16.797226,14.302684,14.864887,14.033377,12.8042755
S3659,18.54686,17.27469,14.684272,15.143451,14.335581,13.128634
S3660,14.225667,13.189846,11.451601,12.486965,12.03801,11.941728
S3661,15.183471,14.010676,12.0704,13.079916,12.485,12.012979
S3662,15.962099,14.711649,12.619247,13.553096,12.88362,12.173727
S3663,15.777844,14.524752,12.473027,13.433645,12.791943,12.131014
S3664,15.586442,14.326929,12.312996,13.309767,12.698065,12.083895
S3665,15.592222,14.311788,12.295503,13.302889,12.705245,12.07653
S3666,13.915162,12.698503,11.002878,12.264179,11.841891,11.654124
S3667,11.708663,10.536152,9.247825,10.891224,10.687693,11.015385
S3668,10.489487,9.276913,8.181934,10.105311,10.048863,10.571074
S3669,8.077592,6.9830723,6.322347,8.610632,8.68848,9.658809
S3670,9.613253,8.430016,7.434559,9.531171,9.369779,9.699381
S3671,13.206326,11.860632,10.168898,11.686484,11.155595,10.374697
S3672,17.953009,16.374516,13.686493,14.498116,13.980852,12.192811
S3673,22.355392,20.732914,17.166374,17.082375,16.348166,13.395025
S3674,25.410784,23.820024,19.680645,18.894789,17.960064,14.29392
S3675,28.062162,26.601774,21.99727,20.570219,19.359829,15.21059
S3676,29.818846,28.59828,23.746723,21.806387,20.210083,15.884334
S3677,31.379543,30.354025,25.349642,22.993202,20.900585,16.482132
S3678,30.958282,30.184711,25.44379,23.044605,20.600061,16.777994
S3679,29.290197,28.737541,24.495085,22.363764,19.704403,16.878624
S3680,28.096395,27.620872,23.761473,21.941008,19.089813,17.079609
S3681,27.412073,26.977127,23.302765,21.782202,18.937899,17.713692
S3682,25.292791,24.908163,21.654821,20.592136,17.96355,17.58903
