,1D-CNN,ANN,BiLSTM,LSTM,CNN-LSTM,GRU,Selected
S2481,0.15976548683049718,0.18731697646885415,0.1935997023855707,0.16631593700507347,0.23170969816356082,0.06129219914644388,CNN-LSTM
S2482,0.18763504222970534,0.18800139978411015,0.19628922541610025,0.18873615419780923,0.1780771491162697,0.06126102925600569,BiLSTM
S2483,0.19602369863285743,0.18800472126691292,0.19119530924560954,0.1955641777125628,0.16632049037020932,0.06289160277184849,1D-CNN
S2484,0.1874430325924488,0.17390124852388375,0.17843591180583257,0.22311648432067221,0.17122109500165644,0.06588222775550631,LSTM
S2485,0.6695317148317271,0.08837476032698252,0.0613152011438986,0.0953429545686159,0.05733361187889502,0.028101757249881506,1D-CNN
S2486,0.2599635577738334,0.1579460620151802,0.16010502155512255,0.12059035603576976,0.250526415811031,0.05086858680906319,1D-CNN
S2487,0.116041601146232,0.35511677461716584,0.0685639248521751,0.3848882371741931,0.04706031888675878,0.02832914332347576,LSTM
S2488,0.2453279087419554,0.20413420099980414,0.2016274399973965,0.11268880707950671,0.15972950493529328,0.07649213824604398,1D-CNN
S2489,0.19784379131626986,0.24291202497258588,0.1622697718899508,0.15908503038969377,0.1830625848028907,0.0548267966286091,ANN
S2490,0.18194589056398547,0.20657169300953607,0.19535102449644445,0.2084782224135175,0.16658611109873023,0.041067058417786344,LSTM
S2491,0.1833207767397355,0.22113882499691934,0.19904151552520977,0.18574726433565142,0.1637896461507655,0.04696197225171789,ANN
S2492,0.1922541523692495,0.20838286577319723,0.19889383232755928,0.18212970517696497,0.16921070423414947,0.049128740118879945,ANN
S2493,0.18875802715933473,0.21976954039860774,0.20053529975677667,0.1780405388663817,0.1606322576943396,0.05226433612456053,ANN
S2494,0.20613972324261387,0.24114133315339642,0.1914220268170267,0.13491140328998302,0.13277430152105948,0.09361121197592061,ANN
S2495,0.20616740276335194,0.34692198555921877,0.11392961051746239,0.1488104781594818,0.13328128948534484,0.05088923351514068,ANN
S2496,0.23548923939032,0.335557981865598,0.12418133860026605,0.07878178518973403,0.19202128434594606,0.033968370608136365,ANN
S2497,0.4847545358039954,0.4270462466490012,0.026349772674726116,0.019446869567555862,0.030298226611941908,0.012104348692779964,1D-CNN
S2498,0.40600220847493595,0.27251146553487854,0.08577401123703915,0.07217402949200324,0.10589183476219263,0.05764645049895021,1D-CNN
S2499,0.22617521728457313,0.20813786237805024,0.13918868373718918,0.11425950369638255,0.22575517510556287,0.08648355779824213,1D-CNN
S2500,0.21031359973367794,0.09056046281760487,0.3101369938667807,0.17065174509226363,0.17896299374250713,0.03937420474716555,BiLSTM
S2501,0.2389568048173449,0.2397366802406425,0.12576562057509738,0.2721990628869002,0.08983287615923505,0.03350895532077996,LSTM
S2502,0.2463144469361701,0.21583224874457357,0.15707308494099848,0.18949964999778895,0.13355428205386938,0.057726287326599374,1D-CNN
S2503,0.23283330480067077,0.2270198039529947,0.14795087837794335,0.17199057728593925,0.14965854379404783,0.07054689178840418,1D-CNN
S2504,0.21482444321753566,0.2290112022116179,0.13951825178667215,0.17246927376492038,0.16864227894497413,0.07553455007427994,ANN
S2505,0.24609221306452628,0.18345470705509062,0.08943870145427249,0.2690993647827528,0.1549964488363818,0.056918564806975706,LSTM
S2506,0.16681523950539665,0.25277021449375553,0.1832461324522593,0.10938273058224876,0.21566584782660106,0.07211983513973833,ANN
S2507,0.10257810314853028,0.07801539289067262,0.2220107136253625,0.2656851060172935,0.3043057120224414,0.027404972295699676,CNN-LSTM
S2508,0.06635354458687008,0.08004301887079564,0.059887169738254205,0.35239009243539426,0.4142698869831453,0.027056287385540986,CNN-LSTM
S2509,0.05899920197933154,0.6269692111698457,0.07637248353031041,0.06891258779933268,0.12152325140931985,0.04722326411185958,ANN
S2510,0.1001623386441446,0.1611703106434584,0.24942524115081421,0.1814510342696918,0.24051500689473665,0.0672760683971543,BiLSTM
S2511,0.8904470436853409,0.019873690112196665,0.017597096346785128,0.026542435557810534,0.018589450512406083,0.026950283785460195,1D-CNN
S2512,0.18259971903511873,0.1708244340023711,0.23599261297766708,0.18909336025975237,0.1687710889014872,0.052718784823603516,BiLSTM
S2513,0.07091367528292838,0.47973837095811533,0.2836398185219966,0.07732776511097228,0.06874705864101037,0.019633311484976906,ANN
S2514,0.11716957992715592,0.11341207538537447,0.46673914459874444,0.13839726841117345,0.1262142110726433,0.038067720604908664,BiLSTM
S2515,0.14735064418609076,0.15151039417098622,0.2838424133185844,0.1660035621401368,0.15607597592754188,0.09521701025665998,BiLSTM
S2516,0.15495077579808358,0.14747582630345168,0.2968138516820645,0.18677336641091272,0.15119627490363213,0.06278990490185501,BiLSTM
S2517,0.07060472433998512,0.34609644901427666,0.4101647315074785,0.07667022146351128,0.06573663638744437,0.03072723728730445,BiLSTM
S2518,0.1655235914024322,0.19366165842454977,0.15205293988167048,0.2623091541571999,0.17374908478859738,0.05270357134555052,LSTM
S2519,0.2801017099308606,0.35130106264282107,0.10307495662607602,0.1015407245493053,0.09204713023247156,0.07193441601846523,ANN
S2520,0.31147066962088193,0.36886113719189595,0.08438055497550853,0.06873212061612094,0.13517577628067423,0.03137974131491812,ANN
S2521,0.24122793754518546,0.45056392760898833,0.08784509826694925,0.07149657134375534,0.10736168627170448,0.04150477896341704,ANN
S2522,0.2205387597415159,0.47442235661571636,0.08527222030409337,0.07216164139115053,0.10114919678153858,0.04645582516598529,ANN
S2523,0.20918637195400017,0.3990065911637536,0.1041786210942798,0.0939187185231851,0.129971524072621,0.06373817319216084,ANN
S2524,0.16380018739075983,0.3510066616569054,0.1322361464108253,0.11358882176133894,0.15861149244989273,0.08075669033027784,ANN
S2525,0.16779176803371387,0.26695103331953945,0.15637865717554458,0.13674242615969046,0.17513108563361302,0.09700502967789834,ANN
S2526,0.13967578770158504,0.18887568772337604,0.2060067259277579,0.1634558496571673,0.19647900525405212,0.10550694373606143,BiLSTM
S2527,0.09857745831362065,0.225771222139259,0.3191532806976943,0.13496508087502299,0.14773915193901438,0.07379380603538901,BiLSTM
S2528,0.11670338888580722,0.18368118899944397,0.2414105198302404,0.1385870664194305,0.2639507942031786,0.05566704166189894,CNN-LSTM
S2529,0.16018655259421327,0.21538263153813003,0.16750764434171883,0.18850843770089593,0.2160007015931224,0.052414032231919545,CNN-LSTM
S2530,0.16039256241139058,0.13874049397082527,0.11745575322842741,0.38426492083035196,0.15897217064579877,0.04017409891320624,LSTM
S2531,0.20722018393218045,0.14880921322504495,0.1292747824844367,0.30290774016293,0.16626931819749768,0.045518761997910426,LSTM
S2532,0.1878876359613069,0.17413957436876193,0.09675183473937417,0.3838405730762141,0.11662241910885049,0.04075796274549215,LSTM
S2533,0.13720494032113387,0.10876537161971428,0.08414927686409325,0.5384638320022473,0.09196814643440042,0.03944843275841054,LSTM
S2534,0.19559327653070907,0.09584809683513511,0.30901625703731855,0.1555230796274627,0.18307159715290627,0.06094769281646729,BiLSTM
S2535,0.15950338306274306,0.2597537631351295,0.08318471094036683,0.11684576647561297,0.3135587746322556,0.06715360175389233,CNN-LSTM
S2536,0.1570190595709048,0.15542745150859136,0.3567793448874583,0.14670603783032596,0.11732845306757561,0.06673965313514398,BiLSTM
S2537,0.09775207885971555,0.10955005859981763,0.12491951022187552,0.09238019423781138,0.4811836039406284,0.0942145541401516,CNN-LSTM
S2538,0.009531731427504847,0.007724395102665968,0.9286623111785075,0.010836822057727956,0.036076569150709774,0.007168171082883928,BiLSTM
S2539,0.1940436027021491,0.15130388781951265,0.113191334985211,0.19382633169926805,0.2183962027439478,0.12923864004991137,CNN-LSTM
S2540,0.13779759040386214,0.16804537891748111,0.1611372639011472,0.15107653980396132,0.2373784517622945,0.14456477521125377,CNN-LSTM
S2541,0.15116053602880294,0.13516333054051036,0.15865748483367167,0.18213895780286218,0.25754839720801637,0.11533129358613646,CNN-LSTM
S2542,0.08247379381695226,0.06784363600713272,0.19032867834918252,0.22637433268010862,0.3568976895794423,0.07608186956718203,CNN-LSTM
S2543,0.062275344052985335,0.05138779634291911,0.21679184021870654,0.28541589268719103,0.35183350172879685,0.03229562496940099,CNN-LSTM
S2544,0.34381843508039883,0.12015569124514455,0.13136783319072484,0.19927149271409947,0.1856512490719254,0.01973529869770726,1D-CNN
S2545,0.48579987386254814,0.3473738536493324,0.04065851523283152,0.05521536128275192,0.061103710699544456,0.009848685272991929,1D-CNN
S2546,0.21210063420457304,0.15003902168832037,0.13588785973524709,0.24496290691360886,0.20200652063399643,0.05500305682425429,LSTM
S2547,0.13825050551967205,0.09591300197386891,0.13216677144863626,0.4254834133317073,0.1504423815888638,0.05774392613725167,LSTM
S2548,0.19187442678849326,0.1614159485305616,0.15915827049357698,0.25680694356450584,0.17755623937570597,0.053188171247156316,LSTM
S2549,0.18201266599838103,0.1664161502340755,0.15676211470482165,0.16622508045498932,0.18895410333266374,0.13962988527506873,CNN-LSTM
S2550,0.051225097899437834,0.04557369226195574,0.7060892954515956,0.07258398459885149,0.10339734635181837,0.021130583436340607,BiLSTM
S2551,0.1763737634726957,0.03566326767023331,0.05595039516793555,0.04766372568486563,0.6571693386174419,0.02717950938682847,CNN-LSTM
S2552,0.10794471616833204,0.10834281872983736,0.5677130529224691,0.09180792031422208,0.095747551208738,0.028443940656401653,BiLSTM
S2553,0.15347110296102537,0.17829451836205668,0.1267242793067631,0.10066893287230255,0.3939824862965099,0.046858680201342456,CNN-LSTM
S2554,0.15750878644602126,0.18716930700765258,0.20692986441735242,0.17443067394884276,0.2128138052618802,0.06114756291825074,CNN-LSTM
S2555,0.15934657841563604,0.1420576159068478,0.22216597024466261,0.23937667651769926,0.18034514695237408,0.05670801196278039,LSTM
S2556,0.1682910466771035,0.20078836780374062,0.19143090666414078,0.2086699191498745,0.16914205528605042,0.06167770441909028,LSTM
S2557,0.3533373290445662,0.148769184891449,0.16170342898332152,0.15767480647395873,0.12192591387106357,0.05658933673564063,1D-CNN
S2558,0.20248885351899562,0.2316447093100259,0.14350757182241006,0.13778457400729116,0.12302600910223001,0.16154828223904724,ANN
S2559,0.20844261020362445,0.17614348101320274,0.07779223786623227,0.4002411076017886,0.06375954012078723,0.07362102319436412,LSTM
S2560,0.17983675892987253,0.159006930345813,0.3112625662693601,0.16400597404004186,0.12175383852984743,0.06413393188506517,BiLSTM
S2561,0.1471783119855362,0.15355467165793316,0.28512037013118147,0.18009830184705924,0.13169405016840027,0.10235429420988976,BiLSTM
S2562,0.10840594359342849,0.1026269698141242,0.4842448871379291,0.12036621105000243,0.127192790508045,0.05716319789647091,BiLSTM
S2563,0.13242266253230192,0.1253867655279936,0.19028551444743527,0.1328402576704959,0.2970996268481986,0.1219651729735748,CNN-LSTM
S2564,0.09116248824093039,0.10326874464437202,0.16411195764198575,0.19981364047054306,0.18477254511816996,0.2568706238839986,GRU
S2565,0.1525330690591303,0.15231957207738048,0.16606266232201677,0.1721213412540239,0.20015921568828315,0.15680413959916542,CNN-LSTM
S2566,0.173258198740165,0.1480125320287591,0.19341815684632557,0.16763857754053255,0.2250692409122647,0.09260329393195328,CNN-LSTM
S2567,0.15287726735382084,0.12007047272186865,0.17801410462154377,0.2619228239595479,0.16680571063318295,0.12030962071003616,LSTM
S2568,0.11785868483737928,0.13696998231773594,0.2594280874652497,0.2441375040137567,0.16038491197491753,0.08122082939096054,BiLSTM
S2569,0.4506171210347616,0.06420698361188663,0.08032049402248276,0.046105993197443504,0.3313645351585809,0.027384872974844373,1D-CNN
S2570,0.19547729270154424,0.22886771887781912,0.1914583374614867,0.14785057297396786,0.1374095869833454,0.09893649100183656,ANN
S2571,0.21482416204843016,0.2614031747967129,0.169880540936391,0.11377884680833815,0.15063180406523455,0.08948147134489332,ANN
S2572,0.18882305403052857,0.18479850788310584,0.1966619104569874,0.18540235777392886,0.17468312154175963,0.0696310483136895,BiLSTM
S2573,0.18112700955394653,0.13690234682492572,0.1990354362487183,0.21223966613826536,0.22554812621426715,0.04514741501987686,CNN-LSTM
S2574,0.16322358683640104,0.13880688959117796,0.1912705078470633,0.2518589253939036,0.21752765382331804,0.03731243650813589,LSTM
S2575,0.2019951158690184,0.17544502514505173,0.167817866478935,0.22421740242427438,0.18664163587259516,0.04388295421012566,LSTM
S2576,0.09108577429192474,0.3122231587828958,0.24871355904766104,0.17194134544913064,0.15867684151353822,0.017359320914849534,ANN
S2577,0.20880579743134517,0.19006565635377093,0.1954637262892464,0.14820384408966075,0.20465989043354185,0.05280108540243538,1D-CNN
S2578,0.21813930341366422,0.16338049848494338,0.1359619923488413,0.19889005624108944,0.1479164007657674,0.13571174874569406,1D-CNN
S2579,0.11957220710254275,0.16152166795056783,0.23879555212234496,0.22599047112528156,0.17422027781569857,0.07989982388356388,BiLSTM
S2580,0.7357806904450751,0.03298104275963939,0.0601030232603168,0.04140756918071498,0.11430808916420482,0.015419585190048412,1D-CNN
S2581,0.8359930094820097,0.03043570050827225,0.04263215602106494,0.03463156935819491,0.04411051153756508,0.012197053092893439,1D-CNN
S2582,0.011805902447497822,0.014315494867968796,0.010137473431773188,0.9571559170756143,0.004997006730782803,0.0015882054463628244,LSTM
S2583,0.15547311491201316,0.13588725818152217,0.4563114890446842,0.12357059470209796,0.07948228054426756,0.04927526261541516,BiLSTM
S2584,0.18358424639297033,0.2437653668213552,0.14137097134873544,0.2255496804726415,0.12929856566810605,0.0764311692961918,ANN
S2585,0.17804412167321654,0.16901895820585436,0.18968898375760704,0.21959828048616,0.19172942197428738,0.051920233902874244,LSTM
S2586,0.1832765688122945,0.1800215253222351,0.19528658087739095,0.19725866320906418,0.19227857171312898,0.05187809006588602,LSTM
S2587,0.19643137291987758,0.17770195327946703,0.18856417733184735,0.20152003571747734,0.18418992088133035,0.051592539870000516,LSTM
S2588,0.176843886330191,0.20975534593785203,0.20866027337557289,0.20980457645837344,0.15328433189793506,0.04165158600007582,LSTM
S2589,0.19169117772229988,0.2919754366774028,0.11192404174355512,0.10295855649110304,0.24615324960008056,0.05529753776555864,ANN
S2590,0.3433702634622909,0.1801643562627617,0.12401557188337183,0.1277543882524612,0.14646795793299686,0.07822746220611755,1D-CNN
S2591,0.3004233015143047,0.23826363166236064,0.1621409188205368,0.0882175016566665,0.1587295569448549,0.05222508940127655,1D-CNN
S2592,0.11442337181687892,0.10936575337054885,0.21303528187292065,0.16757858719628535,0.3100194188424846,0.08557758690088153,CNN-LSTM
S2593,0.05145650872383455,0.03204594674910523,0.17924599101883487,0.62619285719217,0.09636225824311688,0.014696438072938463,LSTM
S2594,0.12429106480470449,0.6753179494094216,0.09683998788946406,0.05813515025867078,0.023805218345893064,0.021610629291846456,ANN
S2595,0.1324297987661609,0.10977270910041402,0.154061888288078,0.15503697715504267,0.40261232866251534,0.046086298027789026,CNN-LSTM
S2596,0.19231529059045593,0.16404628262451046,0.3291108751797668,0.11462707127917546,0.156654885686143,0.04324559463994798,BiLSTM
S2597,0.2664065164807001,0.13523838885756734,0.24138729886444846,0.11672844008368737,0.14000639730081946,0.10023295841277761,1D-CNN
S2598,0.15819678905362095,0.21086437646826575,0.1379032892942304,0.3756092736031558,0.08476151840191884,0.03266475317880865,LSTM
S2599,0.056086075818497505,0.5385057373943446,0.20671312347522713,0.1120309486045394,0.053977991785684694,0.032686122921707174,ANN
S2600,0.20839753262535565,0.1474122722091991,0.1946591415751181,0.16440490663294682,0.21506782028640486,0.07005832667097535,CNN-LSTM
S2601,0.027078304527347608,0.024862024123251916,0.05994416357923217,0.8134444324762932,0.058045427554312634,0.016625647739562883,LSTM
S2602,0.12031075864614778,0.11203509993254925,0.1387089456044325,0.3486202476335993,0.21879567430190644,0.0615292738813646,LSTM
S2603,0.0056468765618268605,0.005732073518208757,0.9666583102440096,0.0071261694045197934,0.011813712153065346,0.003022858118370016,BiLSTM
S2604,0.15877589572368775,0.15291003395654745,0.12959113474888823,0.32196558059365665,0.13724342047729,0.09951393449992964,LSTM
S2605,0.006676247872866818,0.012932686287940387,0.016743848433661872,0.9549883737334218,0.006197759525188742,0.0024610841469204074,LSTM
S2606,0.24070551284722957,0.13244726033796764,0.14731736063773046,0.1485120404440221,0.17533681061180623,0.15568101512124363,1D-CNN
S2607,0.17565343780372786,0.18261546647813304,0.19927472302312502,0.16391289057163627,0.19702531428656261,0.08151816783681484,BiLSTM
S2608,0.19336146837275764,0.23103418488038532,0.17908211369065594,0.17268535140681587,0.1818141769817202,0.042022704667665674,ANN
S2609,0.16933322505177287,0.19350372675152624,0.2028099306949952,0.21099954940949434,0.17628373651831314,0.04706983157389834,LSTM
S2610,0.1850195978875966,0.19222378229843498,0.19251176618406357,0.18904405568706362,0.18442938623547614,0.05677141170736493,BiLSTM
S2611,0.19628820818158438,0.20677921337148014,0.18082988580133733,0.17882668134215815,0.17808741538327003,0.05918859592016999,ANN
S2612,0.1886436741513642,0.224261117114723,0.16029645157329714,0.1543644003071697,0.15655875964069285,0.11587559721275316,ANN
S2613,0.16565493350365068,0.1655969818007906,0.17966016706594926,0.19011743220418104,0.1837796141970343,0.11519087122839403,LSTM
S2614,0.22069170103482869,0.16388562872111317,0.2003056790402932,0.15040076425773785,0.17014312848789778,0.09457309845812956,1D-CNN
S2615,0.1695936693637986,0.2179912363594893,0.22696076203580076,0.10390771324977412,0.2413379295578754,0.040208689433261786,CNN-LSTM
S2616,0.36604669921791755,0.37126918323365204,0.07829634570466945,0.06528272058476838,0.08400604594482976,0.0350990053141632,ANN
S2617,0.1980911025307151,0.18447899516264699,0.17021476550236442,0.14177970595484304,0.20697791544504437,0.09845751540438603,CNN-LSTM
S2618,0.04676166790999067,0.039304875357231595,0.5438438155583414,0.20050151051608045,0.14633782931070993,0.023250301347646572,BiLSTM
S2619,0.14210572663904683,0.17707149916419182,0.1487165991143758,0.43219476352765623,0.07937696518111963,0.020534446373610127,LSTM
S2620,0.43851521010033223,0.26469196256910843,0.09045776380547386,0.11509222583286742,0.06723944253582012,0.024003395156398093,1D-CNN
S2621,0.18742472576220567,0.1858237414985312,0.13447091750703813,0.28879858387539464,0.1557583306229558,0.047723700733874816,LSTM
S2622,0.20432110586635388,0.1860049766856202,0.13570798950502905,0.1813086559262773,0.2385444930818064,0.05411277893491359,CNN-LSTM
S2623,0.2808426816832548,0.2102762705508127,0.12083543560230389,0.1795711151697534,0.16237454270913915,0.04609995428473594,1D-CNN
S2624,0.11720239470675733,0.1727693436664855,0.17770736013003877,0.22888505483671173,0.24292331562902839,0.060512531030977805,CNN-LSTM
S2625,0.6400124411627355,0.0287506895317731,0.25332484105394315,0.043257999641090665,0.02732407219822149,0.00732995641223503,1D-CNN
S2626,0.16183188887028116,0.25908048972977604,0.20099098367800983,0.13817136844980324,0.2036630156717502,0.03626225360037944,ANN
S2627,0.4614993708503189,0.0914609535849557,0.17512176848793876,0.09805341202216962,0.13111071812753072,0.04275377692708657,1D-CNN
S2628,0.1824089218025129,0.13039460735677538,0.22974772152349002,0.11427742481708629,0.25507167233446476,0.08809965216567076,CNN-LSTM
S2629,0.08206271629111157,0.0732940964031655,0.1645872396218626,0.48312755134219976,0.14096197149347284,0.05596642484818781,LSTM
S2630,0.1756395091894638,0.1443443353035825,0.1940116496258181,0.23264404084787452,0.17776318797968022,0.07559727705358105,LSTM
S2631,0.22662008767975594,0.14779745584036327,0.16325981188185534,0.24233913616140368,0.14407760176556253,0.07590590667105919,LSTM
S2632,0.11191246730183183,0.20472309615838244,0.18669798246070934,0.29847157152071396,0.1566420430173972,0.041552839540964503,LSTM
S2633,0.11595684647862457,0.3276300302827327,0.10466238342498836,0.20765693026287724,0.22268506731001522,0.021408742240761714,ANN
S2634,0.0685430099930507,0.13351708205939294,0.09976476266125084,0.3722841805942536,0.3071312522131387,0.018759712478912807,LSTM
S2635,0.11142356965270468,0.1149731020011941,0.13579212161912504,0.35689313671279077,0.24480243509974411,0.03611563491444144,LSTM
S2636,0.13067563161889265,0.17286387361839342,0.18465314698173627,0.25449617156824345,0.17788455650136337,0.07942661971137067,LSTM
S2637,0.1318843437365056,0.2862561904184547,0.13099682844619479,0.20267523087897288,0.2010539498387151,0.04713345668115702,ANN
S2638,0.2785154024053656,0.3936273098839993,0.21900804574024282,0.07108827950833108,0.0290717532928109,0.008689209169250216,ANN
S2639,0.15834615042578032,0.15765583209928694,0.10640227149774446,0.05467590532902784,0.5016999189200793,0.02121992172808191,CNN-LSTM
S2640,0.14097941321951699,0.1262845177647605,0.23549708852470547,0.19081033393873062,0.2474563824737904,0.058972264078495484,CNN-LSTM
S2641,0.14869195271092153,0.16270700822966758,0.23242727910218955,0.19191870654560955,0.19566217575604922,0.06859287765556239,BiLSTM
S2642,0.23132408742002897,0.14346116040959797,0.1945112884738538,0.2107035944470997,0.15607480940458038,0.06392505984483914,1D-CNN
S2643,0.20969836144145715,0.11128248012384186,0.19144313145181469,0.26164055934351604,0.1484220467483569,0.07751342089101373,LSTM
S2644,0.019846934670011827,0.062483767767057545,0.08178446833852245,0.020913805391182493,0.8103218820799982,0.004649141753227515,CNN-LSTM
S2645,0.24869216376436926,0.3151516803312188,0.097667204948043,0.08677331137743981,0.2162065951078381,0.03550904447109085,ANN
S2646,0.006830057845803368,0.005228136169865778,0.003502777105418549,0.9744813635798536,0.005712091109859409,0.004245574189199269,LSTM
S2647,0.08059337701667947,0.585198338242416,0.08827464862964231,0.10368074210424486,0.08625893854701969,0.055993955459997025,ANN
S2648,0.17912705258267808,0.12418966819518629,0.23753195459447893,0.10831388715161715,0.2980895893456208,0.052747848130418586,CNN-LSTM
S2649,0.23509384367237243,0.16784169244822508,0.1431484184870296,0.23330606315794739,0.1392670698614298,0.08134291237299596,1D-CNN
S2650,0.10782138249752475,0.09702955782604318,0.38549070178989897,0.13697479612664884,0.14800306912202782,0.1246804926378566,BiLSTM
S2651,0.027458093711556743,0.3075089209481207,0.5571227709508844,0.04792160784359941,0.043822148171562096,0.016166458374276813,BiLSTM
S2652,0.006925377858334508,0.05636860160918723,0.026675716562007554,0.8876722989121907,0.016891982623453743,0.0054660224348263295,LSTM
S2653,0.12931079841251178,0.127506430287452,0.26765499124499853,0.26880299989432094,0.1559892886104137,0.05073549155030279,LSTM
S2654,0.26934628233505975,0.11941152871000074,0.16793575611177264,0.15322110507830267,0.1652580106598403,0.1248273171050238,1D-CNN
S2655,0.15338467631573435,0.21521309672905778,0.17695453087529836,0.17466753616692585,0.16962927151313537,0.11015088839984853,ANN
S2656,0.2850026234885641,0.16846929538670385,0.15271825519682633,0.13360422786064674,0.15383099138749473,0.10637460667976432,1D-CNN
S2657,0.17127128859106036,0.22565448257031126,0.1673365364039619,0.14799372023426569,0.1800581119612227,0.10768586023917824,ANN
S2658,0.20999456346889306,0.18881022863331756,0.15058806497850677,0.099226307103073,0.3205523900758972,0.030828445740312113,CNN-LSTM
S2659,0.05113007984545827,0.0491074848975584,0.7435984583017261,0.07694364766125032,0.06767643587139756,0.01154389342260945,BiLSTM
S2660,0.17390659248291018,0.44362204004445,0.1807030613916626,0.05548847220737918,0.1374035048857447,0.00887632898785337,ANN
S2661,0.108292201302792,0.12458733127820955,0.19873702258018278,0.26258944976204784,0.25294415745412807,0.05284983762263923,LSTM
S2662,0.05456088376679096,0.07394456455118845,0.2588702144280997,0.2863558198101293,0.2799897306892547,0.046278786754536665,LSTM
S2663,0.16304946991411637,0.16588730815593544,0.18069093448519633,0.2245406631021035,0.2195379063603342,0.04629371798231418,LSTM
S2664,0.19643337756525017,0.11779960562672423,0.1775226331606816,0.19629019891702923,0.24795765931305597,0.06399652541725868,CNN-LSTM
S2665,0.14623924275107686,0.053366352580072524,0.0913017415450099,0.4687554112911621,0.21523450407935285,0.02510274775332583,LSTM
S2666,0.31175941260195195,0.08121351320673775,0.10255706960890741,0.22272732005250756,0.24805261598853098,0.03369006854136404,1D-CNN
S2667,0.18792119638368593,0.11095816459722163,0.12910693698554496,0.19444530207948174,0.3020220933608163,0.07554630659324911,CNN-LSTM
S2668,0.12286257876692516,0.1409228504378885,0.13578100768801274,0.34181211070172457,0.20889454710530228,0.04972690530014683,LSTM
S2669,0.14994898136313675,0.1019169556765136,0.15541767121902508,0.29571824115858225,0.2096239709046328,0.08737417967810908,LSTM
S2670,0.1324014865414005,0.12227178072048908,0.17008665762387662,0.3594868820226692,0.1638079461611885,0.05194524693037592,LSTM
S2671,0.007115975298419218,0.006506374987725105,0.006276321992317943,0.9688541257732866,0.0073231597684800245,0.003924042179771408,LSTM
S2672,0.21669007203156865,0.07316563544427429,0.26794942062784816,0.2696266279237044,0.1426997658886854,0.029868478083919545,LSTM
S2673,0.06793512931770705,0.17943882833549957,0.021703813445855185,0.7145988135292016,0.011382048104287217,0.004941367267449254,LSTM
S2674,0.2093711345940043,0.16506024244057832,0.3081359918608536,0.14388825527111682,0.13107296281862596,0.04247141301482104,BiLSTM
S2675,0.13922689542737715,0.14317094001953207,0.24936738796303767,0.1667366409580492,0.2449936248086478,0.05650451082335567,BiLSTM
S2676,0.16791827598022416,0.16282948532176217,0.20244243832304543,0.2148166191166001,0.18649637296602514,0.06549680829234307,LSTM
S2677,0.21331253061349462,0.15098840644899358,0.1772872184368622,0.21097741699593253,0.1803979769032719,0.0670364506014447,1D-CNN
S2678,0.2130246976688287,0.19198925620898008,0.4412505034175527,0.10621000482070057,0.031056627873291134,0.0164689100106463,BiLSTM
S2679,0.0741264018169608,0.07335262023488888,0.08433854360527186,0.7079655404307454,0.03694537561068092,0.02327151830145303,LSTM
S2680,0.2573787859628865,0.202953267291137,0.15306121310229964,0.14364691390947984,0.16043656488719346,0.08252325484700378,1D-CNN
S2681,0.18608455597998314,0.1892306980790155,0.18679018460377578,0.1911788791261742,0.19376758657488025,0.0529480956361711,CNN-LSTM
S2682,0.1832103059535348,0.18326351249669806,0.19815946166966392,0.20348787017154382,0.18559272865481674,0.04628612105374235,LSTM
S2683,0.1967943488461502,0.18751328818378984,0.19042409259118892,0.21482895072137653,0.1642632707678225,0.046176048889672326,LSTM
S2684,0.16916768358804735,0.18857519855128002,0.23274934671611652,0.22048755613710005,0.14666876484737987,0.042351450160076534,BiLSTM
S2685,0.03654181807069545,0.4418826627179438,0.022872091324123003,0.03329075953356392,0.4510416745440841,0.014370993809590019,CNN-LSTM
S2686,0.3251716241600757,0.32369831725795983,0.10093656460635261,0.090379441134209,0.09749310743620977,0.06232094540519291,1D-CNN
S2687,0.07961807062089676,0.05011037953769935,0.5867014161708812,0.041789427985692545,0.2170650085206928,0.024715697164137396,BiLSTM
S2688,0.22062650035853593,0.18102868573013534,0.14266680457618444,0.11244466068467251,0.2550435404805343,0.08818980816993811,CNN-LSTM
S2689,0.18869962951698804,0.14455473083697945,0.20345783636349013,0.19494605558772693,0.20351950126660462,0.06482224642821104,CNN-LSTM
S2690,0.1194085328126492,0.13704296376584313,0.22412131755396308,0.3524330157231578,0.12390660930614009,0.04308756083824633,LSTM
S2691,0.21533687541636456,0.2224269744860595,0.1906468204793545,0.19784151172961423,0.11929232081452477,0.054455497074082294,ANN
S2692,0.587722572893002,0.09538037724008912,0.10070806690730172,0.10267609568246981,0.07674640624654532,0.03676648103059192,1D-CNN
S2693,0.3195155605463727,0.12593577289820787,0.07162918873338046,0.08416171629460618,0.36528186686878117,0.03347589465865154,CNN-LSTM
S2694,0.16304065000142648,0.15966798361592083,0.13281976802515658,0.3753129953043308,0.11843661955755763,0.05072198349560743,LSTM
S2695,0.1852120286216384,0.18506711553632416,0.17890938818718916,0.13568748794136215,0.11346138640041727,0.20166259331306882,GRU
S2696,0.032913131083801714,0.6957665650320743,0.11662799421737577,0.1168749405274355,0.023951905053075786,0.013865464086236817,ANN
S2697,0.13087717512924182,0.17028442374989633,0.15630824002879268,0.2282242575267806,0.20575665011257235,0.10854925345271595,LSTM
