Segment,RMSE,MAE,Pearson_r,R2,Max_Error,MAPE
S3586,4.92807,4.463844,0.011256,-0.171454,7.010231,0.527343
S3587,6.160402,5.670018,0.420702,-0.008995,9.282993,3.598318
S3588,6.755657,6.189131,0.583679,-0.590452,9.282993,4.042093
S3589,7.362238,6.952278,0.783117,-2.919437,9.282993,4.260922
S3590,7.195105,6.748249,0.778269,-3.546949,9.282993,4.260696
S3591,7.409307,7.211843,0.862031,-6.651563,9.282993,4.334295
S3592,6.920403,6.487825,0.776906,-3.554394,9.282993,4.100995
S3593,5.806833,5.118446,-0.001971,-3.776857,8.962606,1.02328
S3594,4.521891,3.76387,-0.634549,-4.430142,7.900185,0.538489
S3595,3.434311,2.987102,-0.416829,-7.138808,5.350302,0.35033
S3596,2.786155,2.446366,-0.039673,-4.638738,4.764743,0.284515
S3597,2.327133,2.141576,0.566152,-3.442009,3.239577,0.241966
S3598,2.14512,1.945781,0.729949,-1.649638,3.239577,0.231604
S3599,2.713619,2.469403,0.590217,-2.844173,4.208447,0.329974
S3600,3.939048,3.504138,-0.063428,-6.194482,7.043557,0.583644
S3601,5.474459,4.607515,-0.151746,-3.099044,9.859842,3.257437
S3602,5.773475,5.08342,0.016869,-4.353268,9.859842,3.475496
S3603,6.17487,5.613293,-0.027222,-6.653015,9.859842,3.856688
S3604,6.752615,6.50779,0.552708,-9.311062,9.859842,5147870668169593.0
S3605,6.997081,6.832148,0.582941,-18.803696,9.859842,5147870668169595.0
S3606,6.414185,5.932462,-0.272852,-13.526321,9.859842,5147870668169594.0
S3607,4.999544,4.386122,-0.153315,-4.319436,6.858341,5147870668169591.0
S3608,5.140208,4.519162,-0.262549,-4.486748,6.858341,5147870668169592.0
S3609,5.466311,4.77088,-0.548292,-4.146643,7.625549,1.087160759684459e+16
S3610,5.609286,4.88102,-0.740054,-4.419393,7.625549,1.1367633809043918e+16
S3611,5.345748,4.610911,-0.875037,-4.358191,7.625549,1.1367633809043918e+16
S3612,5.3772,4.699186,-0.951822,-4.49556,7.625549,1.1367633809043918e+16
S3613,5.508881,5.100534,-0.891529,-8.579305,7.625549,1.1367633809043918e+16
S3614,5.022354,4.400421,-0.93202,-4.703928,7.625549,1.1367633809043916e+16
S3615,4.350126,3.881278,-0.968576,-0.882684,7.519181,5643896880368917.0
S3616,3.993309,3.664576,-0.960506,-0.435904,6.218973,0.688893
S3617,5.035669,4.371654,-0.959145,-0.82782,8.776402,0.528175
S3618,5.659779,5.124459,-0.951208,-1.560145,8.776402,0.546371
S3619,5.826641,5.379642,-0.941117,-4.336845,8.776402,0.491346
S3620,5.834868,5.40878,-0.372131,-7.499027,8.776402,0.484202
S3621,5.538721,4.718644,-0.716306,-2.684608,8.776402,0.424691
S3622,5.501389,4.68496,-0.906784,-0.682755,8.776402,1.588075
S3623,4.780696,4.173305,-0.864577,-0.445785,6.691928,2.038374
S3624,4.694323,4.110383,-0.876399,-0.944555,6.314396,2.899775
S3625,5.313848,4.622249,-0.950324,-3.482061,7.59218,5698689588443743.0
S3626,5.883778,5.404342,-0.8767,-12.168621,7.59218,5698689588443743.0
S3627,5.985327,5.795116,-0.667429,-25.038135,7.59218,5698689588443743.0
S3628,5.500563,5.070945,-0.946243,-11.22198,7.59218,5698689588443742.0
S3629,5.531692,5.100574,-0.384543,-8.919731,7.59218,1.0115407334379334e+16
S3630,5.509478,5.08097,-0.194498,-7.664418,7.59218,1.4766704091859082e+16
S3631,5.277286,4.903591,0.020869,-6.949498,6.527907,1.3967861448120608e+16
S3632,5.37698,4.98327,-0.102321,-6.725866,6.904337,1.396786144812061e+16
S3633,5.299419,4.789058,0.717621,-2.350405,6.904337,1.396786144812061e+16
S3634,5.348975,4.917346,0.944076,-1.917891,6.904337,1.396786144812061e+16
S3635,4.803739,4.134587,0.953687,-0.995227,6.904337,9551143702185018.0
S3636,4.347759,3.711039,0.318091,-0.344214,6.904337,4899846944705268.0
S3637,3.505228,2.907624,0.17388,-0.312829,6.904337,4.096828
S3638,2.881299,2.56933,0.602092,0.163515,4.874571,3658852513415802.5
S3639,2.860989,2.528454,0.609857,0.180769,4.874571,3658852513415802.5
S3640,3.364813,2.95121,0.626645,0.068768,4.978103,3658852513415803.5
S3641,3.749438,3.456991,0.608604,-0.263224,4.978103,3658852513415804.0
S3642,3.43969,2.854544,0.418566,-1.733142,4.978103,3658852513415804.0
S3643,4.075764,3.506836,0.109056,-3.071532,5.621173,3658852513415804.5
S3644,3.833175,3.277735,-0.163397,-3.68103,5.621173,2.441872
S3645,4.148462,3.743522,0.236715,-4.128729,5.621173,3.231849
S3646,4.041606,3.650395,0.306351,-3.926237,5.621173,3.046535
S3647,4.186755,3.779907,0.396814,-3.574088,5.621173,6.743596
S3648,4.371759,4.286857,0.200903,-39.449265,5.621173,6.999356
S3649,4.151233,4.101296,0.42662,-34.168854,4.999458,6.748256
S3650,4.228485,4.187418,0.333962,-50.371356,4.999458,6.929407
S3651,4.307959,4.265694,0.23488,-56.74472,4.999458,6.619362
S3652,4.24681,4.203918,0.251698,-56.55977,4.999458,6.496243
S3653,3.843606,3.758764,-0.071859,-30.884834,4.568365,2.451306
S3654,4.043695,3.970938,-0.02117,-33.545358,4.568365,2.712948
S3655,4.016971,3.946652,0.504928,-20.474971,4.568365,4.66677
S3656,4.16953,4.087337,0.618918,-15.469982,4.860799,3648515505662454.5
S3657,4.19947,4.114284,0.775995,-13.108436,4.860799,7198888165404103.0
S3658,4.314551,4.226033,0.798718,-12.475822,4.860799,1.074110824959759e+16
S3659,4.308572,4.2148,0.332122,-19.780364,4.860799,1.074110824959759e+16
S3660,4.048229,3.89429,0.578427,-10.933127,4.860799,1.074110824959759e+16
S3661,3.656607,3.327442,0.040309,-4.81619,4.860799,1.0741108249597586e+16
S3662,3.119567,2.740474,-0.164196,-1.2292,4.730047,7092592743935136.0
S3663,2.539788,2.225298,-0.376682,-0.373019,4.719185,3542220084193488.5
S3664,1.826385,1.754189,-0.265004,-0.288323,2.432487,0.551829
S3665,2.484246,2.161332,-0.162217,-0.322774,4.703984,3530810244086934.0
S3666,2.306756,1.906369,0.131505,-0.068022,4.703984,3530810244086933.5
S3667,2.897214,2.479532,0.49507,0.02084,4.703984,3530810244086933.5
S3668,3.285606,2.927209,0.649115,0.017923,4.703984,3530810244086933.5
S3669,4.0784,3.677588,0.793143,-0.016346,6.141267,3530810244086933.5
S3670,4.412902,4.119057,0.713008,-0.308009,6.141267,3530810244086933.5
S3671,4.295845,4.001954,0.782866,-4.616318,6.141267,0.415225
S3672,4.591186,4.529799,0.740285,-21.877406,6.141267,0.465438
S3673,4.277048,4.067515,0.178255,-9.167562,6.141267,0.423373
S3674,4.054939,3.772962,-0.642793,-2.126617,6.141267,0.435175
S3675,3.237436,2.981912,-0.748567,-1.614982,4.541345,0.386344
S3676,3.30288,3.027655,-0.904999,-1.081322,4.815803,0.598794
S3677,4.092682,3.551665,-0.126449,-0.186357,7.145427,0.608437
S3678,3.819731,3.189812,0.069444,-0.017064,7.145427,0.565754
S3679,4.097475,3.582059,0.152711,-0.002612,7.145427,0.735388
S3680,4.786705,4.283793,0.39345,-0.033118,7.145427,4.243277
S3681,4.788634,4.290322,0.127788,-0.013451,7.145427,4.234516
S3682,4.394095,3.688678,0.412066,0.063927,7.145427,3.986513
S3683,3.97959,3.414161,0.18229,-0.461103,6.468138,4.820768
S3684,4.842479,4.267709,-0.31544,-2.553569,7.01995,5.343511
S3685,5.560483,4.902434,-0.345167,-3.529883,7.788114,5.785241
S3686,5.436954,4.791736,-0.543082,-4.373274,7.788114,2.594883
S3687,5.597775,5.146768,-0.314232,-1.757022,7.788114,2.61874
S3688,5.595101,5.133947,-0.302208,-1.111053,7.788114,2.60123
S3689,5.125471,4.243024,-0.818801,-1.038576,7.788114,1.688332
S3690,4.42787,3.581111,-0.370976,-0.665567,7.788114,1.289967
S3691,3.1792,2.602049,0.208633,-0.058943,5.803948,0.713448
S3692,2.315803,2.015498,0.904953,0.333911,3.564332,0.4106
S3693,2.065194,1.83365,0.974245,0.095595,3.048472,0.481011
S3694,2.07497,1.850795,0.891036,-0.711361,3.048472,0.491455
