Segment,RMSE,MAE,Pearson's r,R²,Max Error,MAPE
S1366,2.05057,1.732992,0.521199,0.120735,3.315104,0.443347
S1367,1.757971,1.555131,0.627289,0.323586,2.91838,0.447754
S1368,2.070074,1.750131,-0.286296,-0.573997,3.647471,0.342975
S1369,2.318342,2.165295,-0.631508,-0.948143,3.114409,0.401019
S1370,2.667611,2.412257,-0.804723,-0.927335,4.116,0.537848
S1371,3.266827,2.968854,-0.810792,-1.826646,5.367558,0.850812
S1372,3.776837,3.530017,-0.588456,-14.134746,5.126146,1.060732
S1373,3.757532,3.68019,0.344583,-24.001761,4.874489,1.080267
S1374,2.728103,2.444386,0.658711,-2.089262,3.87962,0.717042
S1375,2.156086,1.815364,0.889402,-0.104498,3.354366,0.545103
S1376,2.872463,2.253779,0.185387,-0.473694,6.03966,1.009138
S1377,3.730141,2.819053,-0.398609,-0.699069,7.200441,5404650867657183.0
S1378,3.691381,3.162598,-0.50038,-0.666202,6.279039,4713046283440803.0
S1379,3.503407,2.95165,-0.218358,-0.324676,6.178086,4637270967910481.0
S1380,3.476984,2.995083,0.08566,-0.530952,5.881453,4414617956292873.5
S1381,4.169284,3.535673,0.23847,-2.248303,6.765386,5078098011196287.0
S1382,3.910274,3.351202,-0.09017,-1.821656,6.29138,4075002559232777.5
S1383,2.885743,2.464274,-0.680793,-1.722398,4.682395,0.980621
S1384,2.879668,2.554738,-0.629193,-1.781418,4.524886,0.975389
S1385,2.69911,2.426203,0.414896,-3.614127,4.239077,0.965121
S1386,2.634326,2.450374,0.805749,-2.20457,4.390009,0.961714
S1387,1.86072,1.656888,0.935934,-0.369542,3.361526,0.647127
S1388,0.595658,0.506226,0.956085,0.835842,1.084313,0.098026
S1389,0.988509,0.71763,0.773955,0.37893,1.991238,0.110236
S1390,1.978271,1.618018,0.868073,-0.124944,3.894462,0.211943
S1391,2.602258,2.147358,0.812812,-0.558316,4.414891,0.244299
S1392,2.636402,2.165677,0.620478,-1.022977,4.39327,0.236046
S1393,2.785358,2.19495,-0.025963,-2.252165,4.719702,0.229711
S1394,2.399897,1.815031,-0.224483,-1.171578,4.014796,0.187718
S1395,2.371949,1.863796,-0.746024,-1.450884,4.224305,0.19563
S1396,1.719645,1.287181,0.437579,-0.030675,3.041245,0.132707
S1397,1.553687,1.377822,0.608205,0.212845,2.752655,0.153491
S1398,1.802752,1.652184,-0.08651,-0.075339,2.919323,0.183382
S1399,2.119414,1.824976,-0.534555,-0.254239,3.233029,0.212177
S1400,3.304676,2.610684,-0.8101,-0.29305,6.458171,0.548033
S1401,3.83578,3.418975,-0.847861,-0.335777,5.558892,0.735859
S1402,3.795154,3.233287,-0.440434,-0.835777,5.815651,0.788705
S1403,3.836828,3.135927,0.822389,-1.1073,6.096177,0.806713
S1404,4.72215,4.254197,-0.239611,-2.330374,6.704058,1.15903
S1405,5.450003,4.917567,-0.336651,-2.22503,9.041732,3.970901
S1406,4.630718,4.239197,-0.446664,-1.409689,7.479849,3.230443
S1407,4.527334,4.041089,-0.698363,-1.182311,6.919406,3.100727
S1408,4.258238,4.132205,-0.342042,-0.976185,5.62604,2.698562
S1409,4.689898,4.524328,0.196151,-14.658003,6.384915,3.260365
S1410,4.627241,4.47131,0.296539,-13.949744,6.151972,3.20348
S1411,2.973014,2.68799,0.058224,-11.016514,4.495657,0.963511
S1412,2.292308,1.969332,0.48052,-2.472252,4.147782,0.706977
S1413,1.671574,1.445384,0.752484,0.352204,2.871542,0.451705
S1414,1.765513,1.567296,0.934658,0.55682,2.503063,0.39973
S1415,2.104541,1.83275,0.973185,0.406398,3.006506,0.332928
S1416,2.618172,2.221061,0.695885,-0.924761,3.736832,0.276861
S1417,2.970951,2.634552,0.295475,-4.246957,4.195679,0.320583
S1418,2.970115,2.615254,-0.491321,-13.833114,4.140263,0.301401
S1419,2.076853,1.803305,-0.640965,-3.425179,3.402735,0.21316
S1420,1.358581,1.124607,-0.742112,-1.108081,2.597756,0.140552
S1421,2.892376,1.803648,-0.841902,-1.028901,6.820934,0.634103
S1422,3.941942,2.64895,-0.719323,-1.265789,7.234738,1.221073
S1423,5.194984,4.034348,-0.842727,-1.761926,9.019858,6770304854622465.0
S1424,6.192055,5.319675,-0.621153,-3.608975,9.11354,1.3132947623975042e+16
S1425,6.577391,6.028053,-0.512995,-6.801214,8.276213,1.233164803797487e+16
S1426,6.225323,5.979548,0.66852,-8.275762,8.053791,1.1668626524573514e+16
S1427,5.080196,4.74644,0.669408,-4.177499,6.596232,9673586007903906.0
S1428,4.152792,3.774361,0.667138,-2.447604,5.803131,7265902950196496.0
S1429,2.89,2.711411,0.465734,-1.019041,4.258088,2668717997149283.5
S1430,2.242832,1.912563,-0.017577,-0.93535,3.730155,0.718005
S1431,2.334254,2.069101,-0.49217,-1.864408,3.693696,0.639694
S1432,1.882741,1.691228,0.21563,-2.583535,2.871201,0.59509
S1433,1.891145,1.702264,0.737737,-1.401631,3.008532,0.593842
S1434,1.432198,1.061199,0.411416,-2.14895,2.401271,0.28738
S1435,1.125927,0.978341,0.621142,-0.39309,1.760289,0.252351
S1436,1.451091,1.214915,0.869747,0.534402,2.654842,0.249591
S1437,1.868185,1.312397,0.866462,0.337739,3.480921,0.163713
S1438,2.269438,1.875627,0.389608,-0.120927,3.677883,0.253685
S1439,2.294996,1.741441,0.168626,-0.205801,4.086588,0.218566
S1440,2.92326,2.382466,-0.593568,-0.598525,4.09491,0.407541
S1441,2.84507,2.247055,-0.581774,-0.564644,4.465254,0.363899
S1442,2.533925,2.186513,-0.528331,-0.696001,3.775556,0.432903
S1443,2.498802,2.165511,0.743782,-1.651697,4.326619,0.472982
S1444,2.176018,1.574406,0.513401,-0.467854,4.425448,0.368175
S1445,1.807273,1.469922,0.69904,0.024438,3.551439,0.317004
S1446,1.044068,0.850732,0.523079,0.195349,1.754015,0.121597
S1447,1.554032,1.302952,-0.091485,-0.485401,2.270832,0.18664
S1448,2.298198,1.986497,-0.869149,-0.996239,4.142565,0.348235
S1449,3.824821,2.862424,-0.974668,-0.803113,8.09468,7.026524
S1450,5.047241,3.740911,-0.867816,-1.565063,8.678006,6513710764653161.0
S1451,6.024133,5.097635,-0.791405,-2.722494,8.790658,1.2653601743436304e+16
S1452,6.32639,5.859083,-0.236933,-7.080056,8.157146,1.2106340079316936e+16
S1453,6.26544,6.055774,0.277348,-13.053369,7.870365,1.1420221930286606e+16
S1454,5.748279,5.672395,0.834955,-15.206236,6.704867,9961122454413038.0
S1455,4.011337,3.937471,0.909199,-5.76638,4.997612,7315474221414949.0
S1456,2.208828,1.891681,0.790807,-0.065719,3.406732,2540960183160012.0
S1457,1.777573,1.45973,0.796499,0.518512,3.265268,0.295715
S1458,2.070515,1.582986,0.887965,0.349601,4.170538,0.242523
S1459,2.688973,2.271958,0.948945,0.014647,4.074124,0.294488
S1460,3.644506,3.347691,0.863934,-1.627293,4.952606,0.385619
S1461,4.434903,4.374184,0.913567,-7.668723,5.07546,0.464996
S1462,4.254029,4.153443,0.61297,-12.471535,5.102753,0.412506
S1463,3.857702,3.670111,0.828616,-4.748361,5.219424,0.335812
S1464,4.063514,3.941764,0.787639,-8.606291,5.46764,0.336901
S1465,3.97737,3.84268,0.340723,-12.293674,5.387288,0.315703
S1466,3.505686,3.230211,-0.957726,-2.376328,4.912543,0.270944
S1467,2.961991,2.735326,-0.392806,-0.468419,4.206668,0.250656
S1468,3.123198,2.974097,-0.004466,-0.024469,4.422537,0.331786
S1469,2.938729,2.823179,0.588863,-0.042836,4.147378,0.363155
S1470,2.989194,2.659589,0.758479,-0.477177,4.357773,0.37113
S1471,3.387727,3.114252,0.003,-2.547969,4.821679,0.43545
S1472,3.337056,2.948875,-0.555269,-1.736851,5.094466,0.45088
S1473,4.505338,3.530317,-0.78528,-0.891467,9.263553,2.012783
S1474,5.392795,4.358433,-0.863009,-0.737723,9.340153,9.438816
S1475,6.239339,5.478612,-0.918421,-0.887509,9.160731,6876044119673567.0
S1476,6.942286,6.196036,-0.613081,-2.946124,8.813113,6615122070462357.0
S1477,7.419375,7.133629,0.129149,-12.064984,8.926564,6700278384016490.0
S1478,6.840481,6.678853,0.882458,-12.004854,7.979674,5989542808823016.0
S1479,5.776654,5.481241,0.399542,-7.436169,8.303066,1.086105372453239e+16
S1480,4.715813,4.194127,0.156109,-4.488074,7.307664,1.3571503276788784e+16
S1481,4.405643,3.571946,-0.534299,-3.789887,6.572018,1.360058309464271e+16
S1482,3.753268,3.375933,-0.441133,-2.228499,5.335675,1.0915114784339354e+16
S1483,3.461217,3.265376,0.363417,-0.094261,5.277658,9520791032266218.0
S1484,4.601648,4.233152,0.897148,0.287171,7.802326,9388774914709280.0
S1485,4.880072,4.240705,0.906219,0.232156,8.867261,5344651961861514.0
S1486,5.665203,4.875703,0.904383,-0.279346,9.408242,1887470088010025.0
S1487,7.192708,6.619451,0.76866,-2.904122,10.789392,0.596114
S1488,8.169082,8.019251,0.581808,-17.200154,11.031578,0.652724
S1489,7.585541,7.457433,-0.022179,-46.293502,10.126279,0.570622
S1490,5.305134,5.191545,-0.063969,-30.662504,6.686811,0.401051
S1491,4.276849,4.196714,0.176068,-31.92459,5.129316,0.316728
S1492,3.660666,3.424716,-0.293203,-4.638349,4.564267,0.257639
S1493,2.72746,2.487007,-0.018528,-0.627008,3.971752,0.203249
S1494,2.076451,1.916479,0.528186,0.207903,3.014874,0.185219
S1495,1.991926,1.937902,0.886964,0.213481,2.555495,0.202853
S1496,3.141438,2.815113,0.457853,-0.877653,5.803075,0.36885
S1497,4.735564,4.183455,0.071998,-3.622504,8.632865,0.83002
S1498,5.598106,4.856378,-0.11304,-3.203415,9.432702,1.515754
S1499,5.816425,5.024825,-0.492625,-3.457939,8.227395,1.807955
S1500,6.14102,5.457012,-0.566619,-4.782836,8.358629,2.306141
S1501,6.09324,5.92068,0.061423,-18.148893,7.386109,2.323981
S1502,5.770894,5.710323,0.315576,-49.974309,6.997964,2.280816
S1503,4.395339,4.372885,0.926541,-15.527665,5.069425,1.655785
S1504,2.669995,2.454613,0.788934,-0.485784,4.02053,0.837262
S1505,3.027059,2.45841,0.831351,0.396504,6.093862,0.508177
S1506,5.803127,3.85639,0.904877,-0.060513,11.894984,0.311928
S1507,10.261988,7.481204,0.962855,-0.539822,20.023417,0.447577
S1508,12.874072,10.755675,0.943418,-1.574207,20.817658,0.575104
S1509,14.844409,13.719878,0.8823,-4.250577,20.88897,0.684081
S1510,15.913762,15.381423,0.594007,-11.708104,20.867702,0.69456
S1511,15.341073,15.142993,0.166647,-36.898311,18.550438,0.648819
S1512,13.236271,13.058702,0.226641,-34.885069,16.115309,0.555333
S1513,8.449228,7.941855,0.477276,-5.641567,10.557362,0.35832
S1514,5.516003,5.161376,0.616134,-0.009945,6.480227,0.314396
S1515,6.109578,4.886751,0.752101,0.301113,12.017085,0.78561
S1516,6.987086,5.40092,0.934837,-0.046453,12.029434,1.002914
S1517,8.001543,7.066588,0.975941,-1.128559,11.993295,1.192457
S1518,9.22644,8.830149,0.707749,-5.865711,13.00728,1.50134
S1519,9.400636,9.193876,0.094527,-27.221327,12.766018,1.699243
S1520,8.078957,7.810206,-0.463338,-19.382579,10.722414,1.732446
S1521,6.005535,5.37604,-0.774096,-7.211435,9.244573,1.558155
S1522,6.015171,4.898609,-0.799849,-3.720625,10.106764,7586136430720259.0
S1523,6.056252,5.419562,-0.729135,-8.146682,9.057116,6798271082408529.0
S1524,6.501538,5.992656,-0.852565,-12.423781,9.319277,1.3690518778241398e+16
S1525,6.481763,6.178003,-0.486241,-21.125178,8.756643,1.7874956331439482e+16
S1526,6.042305,5.809215,-0.341922,-31.174791,7.555129,1.5521975571065984e+16
S1527,4.9905,4.772834,0.37672,-10.482878,6.8476,1.2807202863407286e+16
S1528,3.551631,3.268503,0.540656,-3.908202,4.876462,6438569856190343.0
S1529,3.357088,3.168091,0.711555,-3.52612,5.126631,5163460289373381.0
S1530,3.353657,2.779632,0.116009,-3.516873,6.174314,6692925206784885.0
S1531,2.644683,2.084134,-0.047431,-1.986202,4.887134,3668282476884947.5
S1532,2.446557,2.101966,-0.19388,-1.60371,4.730938,3551041768985487.5
S1533,2.923496,2.478354,-0.113261,-2.462981,5.108671,3041066607141021.5
S1534,3.23239,2.855505,0.242843,-4.166763,4.658688,3164036944606410.0
S1535,3.666048,3.022675,-0.232281,-4.189153,6.322981,7227452342477912.0
S1536,3.42824,2.906642,-0.756741,-4.434833,5.127018,3848339392386972.0
S1537,3.927732,3.497609,-0.793003,-8.045192,5.860486,3823703951825321.5
S1538,4.552569,4.293761,-0.513173,-31.956358,6.485287,8368887866595117.0
S1539,3.784618,3.310742,0.401419,-2.61878,5.504781,7163151973618152.0
S1540,3.223393,2.677483,0.752847,-0.610546,5.224212,6273324153962835.0
S1541,2.644779,2.261492,0.63815,-0.25281,4.031692,3026188140112072.5
S1542,2.997336,2.62477,0.234347,-0.509074,5.509807,2289630801155102.0
S1543,3.081773,2.930304,-0.186598,-0.810547,4.484507,1615391046261948.2
S1544,3.381685,3.186845,-0.899986,-1.603647,4.300074,3.480577
S1545,3.170525,3.033542,-0.480512,-2.448778,3.99351,3.335847
S1546,3.890253,3.687516,-0.056959,-19.763202,5.317324,4.39504
S1547,4.31995,4.140936,0.028066,-21.628185,6.59318,9.167515
S1548,3.696448,3.403042,-0.286946,-20.574302,5.364782,6.113581
S1549,3.291962,2.994671,0.025684,-12.973225,4.998921,5.446007
S1550,2.731794,2.435557,0.364616,-4.5738,3.923124,4.171114
S1551,2.456457,2.361705,0.862053,-2.437191,3.497201,3.718865
S1552,2.060169,1.98255,0.914718,-1.378126,2.749068,2.86389
S1553,0.987594,0.888468,0.927809,0.087754,1.520186,0.299438
S1554,1.565418,0.97392,0.058333,-2.362011,3.529725,0.362619
S1555,1.708638,1.304894,-0.306977,-4.10938,2.839427,0.447794
S1556,1.556311,1.158892,0.294901,-0.645202,2.906198,0.401706
S1557,1.564944,1.222913,0.446722,-0.565165,2.483197,0.388754
S1558,1.920654,1.653763,0.077075,-1.324944,3.314181,0.510558
S1559,1.734262,1.582409,0.602336,-0.415557,2.784396,0.465913
S1560,1.54358,1.226219,0.188365,-0.807693,2.452026,0.30399
S1561,1.802875,1.473861,-0.433246,-1.844953,3.202295,0.35218
S1562,2.322394,1.898814,-0.578078,-3.795419,4.248009,0.54973
S1563,2.135772,1.846376,0.234448,-1.9277,3.720885,0.513317
S1564,1.760422,1.461347,0.395199,-0.054808,3.388013,0.382562
S1565,2.051869,1.74955,0.886896,0.421879,3.241225,0.372183
S1566,2.357111,2.031964,0.877195,0.355622,3.899895,0.372998
S1567,2.543689,2.215293,0.760218,0.026852,4.246239,0.319273
S1568,3.361023,3.127138,-0.268588,-1.114895,5.342761,0.43548
S1569,4.510622,4.146142,-0.818343,-0.462873,7.355928,5521359099960700.0
S1570,4.683841,4.361699,-0.854439,-0.36188,7.153584,5369479706127258.0
S1571,4.277147,3.492557,0.072482,-0.46443,7.549803,5666881662920109.0
S1572,4.854703,3.991294,0.22875,-1.752484,8.126918,6100064146078429.0
S1573,5.45596,4.862728,-0.221924,-4.316679,8.775437,6586842467202211.0
S1574,4.676972,4.129298,0.205968,-2.888339,7.337506,5507531773084779.0
S1575,2.423271,2.232273,0.159767,-0.779916,3.381032,0.588202
S1576,2.335619,1.959074,0.399452,0.063589,3.617,0.314325
S1577,6.517579,3.782536,0.839819,0.039043,15.290386,0.312514
S1578,9.821607,6.86774,0.923522,-0.28672,17.493357,0.444555
S1579,11.727076,9.280643,0.906215,-1.012256,18.454035,0.488598
S1580,13.175465,11.675049,0.687773,-2.888318,18.699492,0.599396
S1581,13.467528,12.377613,-0.091582,-5.75978,19.223259,0.626499
S1582,12.597876,11.089599,-0.853959,-4.199135,17.793519,0.535918
S1583,8.511931,7.163906,0.421605,-0.541288,14.405351,0.453997
S1584,5.094443,4.371337,0.857668,0.320217,7.305365,0.52769
S1585,6.142604,5.764475,0.913475,-0.547698,7.851595,0.811268
S1586,8.033675,7.841481,0.866063,-6.609595,9.875872,1.24796
S1587,8.294963,8.22034,0.699796,-27.494542,9.941901,1.414356
S1588,6.920055,6.845655,0.161982,-52.521815,8.051828,1.205803
S1589,4.983688,4.865686,-0.149527,-26.941794,5.846633,0.864296
S1590,3.280106,3.213687,0.717271,-11.160985,4.00488,0.557062
S1591,2.915637,2.582079,-0.057074,-7.45397,4.602537,0.48773
S1592,4.068387,3.047697,-0.686396,-1.881213,8.86741,6655877395290235.0
S1593,3.454613,2.214211,-0.165994,-0.548073,7.696866,5777267516886742.0
S1594,3.586917,2.455349,-0.193638,-0.896316,7.809199,5861584509590323.0
S1595,3.977136,3.076178,-0.034179,-1.057204,6.809936,5111537538669489.0
S1596,4.153696,3.688216,-0.114588,-1.414441,6.658236,4997671152790835.0
S1597,4.212931,3.882738,-0.080049,-1.483796,6.035678,4530379531954717.0
S1598,3.186513,2.89196,-0.63147,-1.331245,4.010658,0.799142
S1599,2.572105,2.159904,0.425761,-1.828239,3.601143,0.696023
S1600,2.527477,2.082957,0.893075,-0.443466,3.439023,0.680278
S1601,2.061742,1.795807,0.944962,0.479797,3.52995,0.362692
S1602,2.755878,2.444719,0.945638,0.25976,4.514422,0.350242
S1603,4.646501,3.961833,0.986109,-0.514495,8.372039,0.38384
S1604,7.272584,6.438152,0.942273,-1.894188,12.368949,0.504713
S1605,7.967533,7.339214,0.837823,-3.50366,12.740334,0.523986
S1606,7.723318,6.959367,-0.038539,-4.593174,12.495887,0.475778
S1607,6.855805,5.835812,-0.489569,-3.167567,11.875046,0.387672
S1608,5.893185,4.657176,0.030272,-1.676486,10.255676,0.298824
S1609,4.278962,2.95862,0.502292,-0.189788,9.010983,0.202588
S1610,2.291167,2.154689,0.606086,0.019049,2.953597,0.211014
S1611,2.935582,2.877843,0.795645,-13.230968,3.532952,0.298058
S1612,2.660565,2.490873,0.194768,-9.321178,3.447494,0.272448
S1613,1.94746,1.753506,-0.01242,-5.523342,3.16247,0.195037
S1614,1.480016,1.239412,0.394247,-0.069526,2.496486,0.133294
S1615,1.262604,0.844897,0.377139,-0.043266,2.810911,0.076109
S1616,3.475711,2.426592,-0.575318,-0.179839,7.716259,0.617084
S1617,4.660966,3.563555,-0.752504,-0.328812,8.110042,1.204021
S1618,4.796304,4.204665,-0.636138,-0.372131,7.240355,1.262528
S1619,5.790658,5.264118,-0.547231,-0.705749,8.895296,2.526767
S1620,6.27779,5.749696,0.070644,-2.797193,8.588999,2.755803
S1621,7.731302,7.44458,-0.717461,-16.483177,10.557059,7924127829754727.0
S1622,6.559719,6.242366,-0.189491,-11.285485,8.804667,6608782503386887.0
S1623,4.995139,4.421149,-0.283954,-5.733515,7.850114,5892295306049302.0
S1624,4.235177,3.78914,0.584794,-2.461018,6.271975,4707743745239537.0
S1625,2.982874,2.481077,0.633936,-0.819537,4.85601,3644920429117932.0
S1626,3.123473,2.607831,0.929867,0.402983,5.395229,3169937861078165.5
S1627,4.830623,3.483921,0.843854,0.071852,9.284013,0.429003
S1628,7.236533,5.746812,0.931872,-0.726319,11.850409,0.456655
S1629,9.7183,8.445712,0.959848,-1.755741,14.824844,0.571749
S1630,10.999064,9.920735,0.908806,-2.949094,15.01955,0.571886
S1631,11.788607,11.519654,0.587811,-15.833665,15.005242,0.647985
S1632,10.744693,10.303692,-0.642739,-14.81726,14.234202,0.567054
S1633,8.635264,8.204843,0.271455,-8.595169,11.283555,0.452434
S1634,6.152641,5.716152,0.883242,-3.1884,9.194496,0.323834
S1635,3.168771,2.517961,0.677676,-0.388172,5.811716,0.148639
S1636,1.600679,1.344548,0.44905,0.016649,3.017833,0.095301
S1637,1.398865,0.912856,0.423713,-1.064038,3.200143,0.067476
S1638,1.785124,1.268771,0.377009,0.075435,3.77562,0.111393
S1639,2.702846,2.02204,0.292942,-0.141069,5.468761,0.213906
S1640,2.480581,2.042059,0.49762,-0.164353,4.60641,0.209779
S1641,2.399112,1.939299,0.520031,-0.074222,4.391299,0.202947
S1642,3.108362,2.552195,0.39198,-0.414341,5.630414,0.312109
S1643,5.334967,4.114476,-0.307073,-1.600841,10.751349,1.492529
S1644,4.813917,3.735711,0.171169,-1.210771,9.552358,1.342108
S1645,4.035984,2.852052,-0.148906,-0.505468,8.969581,1.161539
S1646,3.619159,2.406937,0.79832,-0.238156,8.088437,1.034294
S1647,5.734058,4.241181,-0.532335,-0.885769,10.649014,7993149247043867.0
S1648,5.125401,3.780983,0.018477,-0.504279,9.33918,7009987927991000.0
S1649,5.209256,4.379189,0.03722,-0.064345,8.40136,6306060669534200.0
S1650,5.577758,4.97604,0.40198,-0.073125,8.825374,5274600120977629.0
S1651,5.75419,5.176308,0.579442,-0.073,8.522034,5700504787138119.0
S1652,6.109729,5.672996,0.373798,-0.10364,8.447486,6299947408340015.0
S1653,6.309676,5.537809,0.225636,-3.122155,9.786097,0.378507
S1654,7.153439,6.359703,-0.778958,-6.328563,10.785812,0.437207
S1655,4.34417,3.664699,-0.647881,-2.379186,6.636671,0.271613
S1656,2.601993,2.262209,0.885323,-0.318332,4.142574,0.177126
S1657,2.158387,1.83499,0.652237,0.026522,3.66913,0.153641
S1658,2.374382,2.072528,-0.314689,-0.311684,4.033455,0.191472
S1659,2.557231,2.222683,-0.880066,-0.574923,4.081938,0.206996
S1660,2.234373,2.005242,-0.4868,-1.854627,4.058785,0.15703
S1661,2.821541,2.639824,-0.507407,-11.348098,4.771495,0.202934
S1662,2.671372,2.569128,0.602812,-8.362398,4.09376,0.196107
S1663,3.260067,2.973331,-0.561757,-0.301393,5.387289,0.313968
S1664,5.316463,3.806806,-0.281102,-0.162296,11.416995,8569595737948469.0
S1665,5.921167,4.698974,0.321749,-0.329774,10.809134,8113335684399596.0
S1666,5.682533,4.383532,0.908059,-0.264227,10.732026,8055458049088412.0
S1667,6.114798,5.244532,0.661991,-0.104493,10.696329,8028663883105372.0
S1668,7.14182,6.418652,-0.637032,-0.691977,11.610877,8715123555107444.0
S1669,6.712278,6.255943,-0.351764,-0.430698,10.311522,7739828148103748.0
S1670,5.10697,4.516471,-0.389467,-0.160638,8.9794,0.693582
S1671,5.590153,4.442725,-0.478046,-0.596641,11.033864,0.50572
S1672,4.585204,3.455345,0.093273,-0.117626,9.804247,0.421462
S1673,3.56485,3.039257,0.307671,-0.005017,5.802882,0.556252
S1674,3.453673,3.087554,0.520261,-0.01617,5.004882,0.403587
S1675,6.695795,5.489532,0.943265,-1.286363,13.365248,0.370754
S1676,7.922508,7.072089,0.687013,-2.974497,14.185006,0.452744
S1677,7.709241,6.812411,0.166393,-3.446684,13.806867,0.419597
S1678,7.390212,6.39938,-0.733042,-3.647226,13.549812,0.386005
S1679,6.537611,5.623987,-0.114152,-0.981881,12.002542,0.374514
S1680,5.793561,4.911071,0.470604,-0.18002,11.190897,0.366306
S1681,3.482822,2.908809,0.868969,0.17234,4.737297,0.341082
S1682,4.005049,3.497263,0.799702,-1.196314,6.159322,0.429326
S1683,4.268667,3.391021,0.006988,-2.04538,7.126952,0.435592
S1684,4.227853,3.581072,-0.796147,-2.431584,6.271539,0.464945
S1685,3.63969,3.201042,-0.669403,-0.779229,6.56201,0.470703
S1686,4.479686,3.865954,-0.852789,-0.460169,8.349427,0.960632
S1687,4.852554,4.316453,-0.852162,-0.448568,7.083743,1.07434
S1688,5.661905,4.968145,-0.737868,-1.129258,8.751216,2.041209
S1689,6.716584,6.21589,-0.210318,-6.429324,8.967856,2.967946
S1690,7.171602,7.033346,-0.356783,-31.660917,8.301826,3.412692
S1691,6.743005,6.635679,-0.536412,-62.61649,8.326018,3.819183
S1692,5.864817,5.622527,-0.59647,-30.419918,8.228467,5.990775
S1693,5.571416,5.373978,-0.703343,-78.818875,7.498282,7.300064
S1694,4.725417,4.486095,-0.303483,-41.758743,6.269342,6.037909
S1695,4.022152,3.7726,0.028164,-27.107991,5.581914,4.813762
S1696,3.116514,2.902618,0.754915,-0.716017,4.024226,3.563752
S1697,2.943276,2.844531,0.848285,0.386832,4.064439,2.615632
S1698,4.181891,3.396003,0.945016,0.28115,7.972392,1.139813
S1699,5.605895,4.508597,0.953259,-0.32141,9.088395,0.453173
S1700,6.500653,5.807613,0.86439,-1.470414,9.158858,0.533684
S1701,7.148929,6.849616,0.414117,-9.173958,9.991588,0.605643
S1702,6.797394,6.506222,-0.289734,-18.896702,9.25065,0.543155
S1703,5.279438,4.734855,-0.743185,-6.967989,8.069133,0.389224
S1704,2.901216,2.480668,-0.290821,-1.046838,5.257054,0.226492
S1705,1.813499,1.506272,0.245088,-0.052128,3.266196,0.183397
S1706,1.92317,1.666305,0.859094,-0.862483,2.981425,0.214847
S1707,1.917343,1.678564,0.823039,-0.940234,2.723112,0.21613
S1708,2.036783,1.743631,0.223876,-2.505763,3.148921,0.226827
S1709,1.810209,1.483958,-0.135339,-1.769175,2.925833,0.195442
S1710,1.341844,1.135391,-0.218945,-0.740124,2.12594,0.143233
S1711,2.389987,1.608938,-0.85194,-0.645066,5.295528,0.289324
S1712,4.381284,3.194513,-0.925668,-0.547447,9.329082,7002408745118103.0
S1713,4.945217,3.723179,-0.777131,-1.057698,8.806048,6609819081901117.0
S1714,5.668801,4.656525,-0.535397,-2.378317,8.876443,6662657564529241.0
S1715,6.699712,6.048996,-0.463675,-5.261968,9.660917,1.3602359314335744e+16
S1716,7.123541,6.918812,-0.37103,-21.798127,8.781493,1.2937164889174176e+16
S1717,7.020689,6.858108,-0.492755,-38.563939,8.937138,1.8315369794159508e+16
S1718,5.760133,5.433669,-0.694719,-25.632079,7.873168,1.5722754299053478e+16
S1719,4.57261,4.168163,0.362469,-4.396196,6.516816,1.3056476051942328e+16
S1720,3.751421,3.168977,0.713037,-0.480476,6.134154,1.1127206179290832e+16
S1721,2.522705,2.070896,0.87068,0.412143,4.30432,5765208453344513.0
S1722,3.133755,2.860291,0.97688,0.442839,5.496563,4245551550261489.5
S1723,4.279493,3.921197,0.886633,-0.182654,6.642276,1677870834972344.8
S1724,6.505293,6.09935,0.947651,-2.560194,10.220941,0.614804
S1725,7.711072,7.262272,0.914573,-3.734545,10.574003,0.608388
S1726,7.484721,7.036583,0.764474,-4.800449,10.281092,0.534728
S1727,7.343536,7.031396,-0.087435,-12.8552,10.076094,0.508121
S1728,6.128402,5.608619,-0.387066,-6.389938,9.117571,0.400866
S1729,4.93638,4.227828,0.003594,-2.25858,7.117716,0.297229
S1730,3.535393,2.963069,0.324992,0.000457,5.898585,0.311498
S1731,3.116906,2.391755,0.691943,-0.133324,5.42499,0.353391
S1732,3.634484,3.271295,0.925773,-1.564946,5.45456,0.460919
S1733,3.722409,3.465155,0.529792,-0.938249,5.949908,0.476902
S1734,3.574574,3.259097,-0.047947,-0.395567,5.959324,0.443007
S1735,3.47314,3.323418,-0.29926,-0.257404,5.106702,0.438263
S1736,3.621136,3.124196,-0.392099,-0.151437,5.970423,0.454661
S1737,4.726118,4.060786,-0.848328,-0.307314,7.13273,0.879677
S1738,5.487899,4.985452,-0.919954,-0.336868,7.466199,1.479909
S1739,5.717744,5.277798,-0.540211,-1.166667,7.488317,1.971661
S1740,6.455142,6.206339,0.567251,-10.124882,7.843086,2.299266
S1741,6.296269,6.197809,0.743957,-21.721674,7.428629,2.269635
S1742,4.683489,4.310421,0.980396,-3.035273,6.222309,1.651484
S1743,2.897511,2.632577,0.927467,0.121189,4.446703,0.88789
S1744,2.562141,2.095149,0.966763,0.417246,4.241526,0.345719
S1745,4.178346,3.522384,0.982934,-0.545462,6.73316,0.336973
S1746,7.114111,6.131231,0.941768,-1.389921,12.995549,0.480578
S1747,9.043495,8.27993,0.934278,-3.025007,13.558387,0.563037
S1748,9.524918,8.946943,0.770819,-5.302592,13.246138,0.55679
